noOfBedRoom,rent,propertyType,areaSqft,y,x,areaSqm,leaseDate,street,project,district
1,2100,Non-landed Properties,500-600,43151.37825,35722.03316,50-60,0621,PUNGGOL CENTRAL,WATERTOWN,19
1,2700,Non-landed Properties,500-600,43151.37825,35722.03316,50-60,0621,PUNGGOL CENTRAL,WATERTOWN,19
1,2450,Non-landed Properties,500-600,43151.37825,35722.03316,40-50,0421,PUNGGOL CENTRAL,WATERTOWN,19
1,1850,Non-landed Properties,500-600,43151.37825,35722.03316,40-50,0621,PUNGGOL CENTRAL,WATERTOWN,19
1,2100,Non-landed Properties,500-600,43151.37825,35722.03316,50-60,0621,PUNGGOL CENTRAL,WATERTOWN,19
1,2200,Non-landed Properties,500-600,43151.37825,35722.03316,50-60,0421,PUNGGOL CENTRAL,WATERTOWN,19
3,4000,Non-landed Properties,1100-1200,43151.37825,35722.03316,100-110,0521,PUNGGOL CENTRAL,WATERTOWN,19
3,3700,Non-landed Properties,1200-1300,43151.37825,35722.03316,110-120,0621,PUNGGOL CENTRAL,WATERTOWN,19
3,3600,Non-landed Properties,1100-1200,43151.37825,35722.03316,100-110,0621,PUNGGOL CENTRAL,WATERTOWN,19
4,4100,Non-landed Properties,1300-1400,43151.37825,35722.03316,120-130,0421,PUNGGOL CENTRAL,WATERTOWN,19
4,4900,Non-landed Properties,1300-1400,43151.37825,35722.03316,120-130,0621,PUNGGOL CENTRAL,WATERTOWN,19
4,4200,Non-landed Properties,1300-1400,43151.37825,35722.03316,120-130,0521,PUNGGOL CENTRAL,WATERTOWN,19
3,4000,Non-landed Properties,1200-1300,43151.37825,35722.03316,110-120,0421,PUNGGOL CENTRAL,WATERTOWN,19
3,4000,Non-landed Properties,1300-1400,43151.37825,35722.03316,120-130,0421,PUNGGOL CENTRAL,WATERTOWN,19
3,3200,Non-landed Properties,1100-1200,43151.37825,35722.03316,100-110,0421,PUNGGOL CENTRAL,WATERTOWN,19
2,2800,Non-landed Properties,900-1000,43151.37825,35722.03316,80-90,0421,PUNGGOL CENTRAL,WATERTOWN,19
2,3600,Non-landed Properties,1000-1100,43151.37825,35722.03316,90-100,0621,PUNGGOL CENTRAL,WATERTOWN,19
2,3250,Non-landed Properties,1000-1100,43151.37825,35722.03316,90-100,0621,PUNGGOL CENTRAL,WATERTOWN,19
3,3900,Non-landed Properties,1100-1200,43151.37825,35722.03316,100-110,0521,PUNGGOL CENTRAL,WATERTOWN,19
2,2850,Non-landed Properties,900-1000,43151.37825,35722.03316,80-90,0421,PUNGGOL CENTRAL,WATERTOWN,19
2,2500,Non-landed Properties,900-1000,43151.37825,35722.03316,80-90,0621,PUNGGOL CENTRAL,WATERTOWN,19
2,2550,Non-landed Properties,800-900,32627.36241,37118.627,80-90,0421,LORONG M TELOK KURAU,RICCHEZZA,15
2,2900,Non-landed Properties,800-900,32627.36241,37118.627,80-90,0621,LORONG M TELOK KURAU,RICCHEZZA,15
1,1900,Non-landed Properties,700-800,33152.82855,40512.97773,60-70,0521,UPPER EAST COAST ROAD,THE DAFFODIL,16
1,2350,Non-landed Properties,700-800,33152.82855,40512.97773,60-70,0421,UPPER EAST COAST ROAD,THE DAFFODIL,16
1,2200,Non-landed Properties,700-800,33152.82855,40512.97773,60-70,0421,UPPER EAST COAST ROAD,THE DAFFODIL,16
1,2100,Non-landed Properties,700-800,33152.82855,40512.97773,60-70,0421,UPPER EAST COAST ROAD,THE DAFFODIL,16
1,2400,Non-landed Properties,700-800,33152.82855,40512.97773,60-70,0621,UPPER EAST COAST ROAD,THE DAFFODIL,16
2,2800,Non-landed Properties,1000-1100,33152.82855,40512.97773,90-100,0421,UPPER EAST COAST ROAD,THE DAFFODIL,16
1,2200,Non-landed Properties,700-800,33152.82855,40512.97773,60-70,0421,UPPER EAST COAST ROAD,THE DAFFODIL,16
2,2550,Non-landed Properties,800-900,34549.04506,36873.41871,70-80,0521,LENGKONG EMPAT,ASTOR,14
2,2350,Non-landed Properties,800-900,34549.04506,36873.41871,70-80,0421,LENGKONG EMPAT,ASTOR,14
NA,2950,Non-landed Properties,1100-1200,33619.6029,36819.44874,100-110,0621,JALAN MASJID,KEMBANGAN PLAZA,14
NA,2400,Non-landed Properties,800-900,33619.6029,36819.44874,80-90,0421,JALAN MASJID,KEMBANGAN PLAZA,14
NA,6000,Terrace House,2000-2500,33850.09623,28278.73442,150-200,0421,MOUNT ROSIE ROAD,ROSIE VIEW,11
2,3200,Non-landed Properties,600-700,31276.51443,28384.30103,50-60,0521,DEVONSHIRE ROAD,ILLUMINAIRE ON DEVONSHIRE,09
2,3200,Non-landed Properties,600-700,31276.51443,28384.30103,50-60,0521,DEVONSHIRE ROAD,ILLUMINAIRE ON DEVONSHIRE,09
NA,2400,Non-landed Properties,400-500,31276.51443,28384.30103,40-50,0521,DEVONSHIRE ROAD,ILLUMINAIRE ON DEVONSHIRE,09
NA,2300,Non-landed Properties,400-500,31276.51443,28384.30103,40-50,0521,DEVONSHIRE ROAD,ILLUMINAIRE ON DEVONSHIRE,09
NA,3000,Non-landed Properties,400-500,31276.51443,28384.30103,40-50,0521,DEVONSHIRE ROAD,ILLUMINAIRE ON DEVONSHIRE,09
2,3500,Non-landed Properties,600-700,31276.51443,28384.30103,50-60,0521,DEVONSHIRE ROAD,ILLUMINAIRE ON DEVONSHIRE,09
NA,2450,Non-landed Properties,400-500,31276.51443,28384.30103,40-50,0521,DEVONSHIRE ROAD,ILLUMINAIRE ON DEVONSHIRE,09
2,3400,Non-landed Properties,600-700,31276.51443,28384.30103,50-60,0621,DEVONSHIRE ROAD,ILLUMINAIRE ON DEVONSHIRE,09
2,3900,Non-landed Properties,700-800,31276.51443,28384.30103,60-70,0621,DEVONSHIRE ROAD,ILLUMINAIRE ON DEVONSHIRE,09
NA,2600,Non-landed Properties,400-500,31276.51443,28384.30103,40-50,0621,DEVONSHIRE ROAD,ILLUMINAIRE ON DEVONSHIRE,09
2,4100,Non-landed Properties,700-800,31276.51443,28384.30103,60-70,0621,DEVONSHIRE ROAD,ILLUMINAIRE ON DEVONSHIRE,09
NA,2900,Non-landed Properties,400-500,31276.51443,28384.30103,40-50,0421,DEVONSHIRE ROAD,ILLUMINAIRE ON DEVONSHIRE,09
2,3750,Non-landed Properties,700-800,31276.51443,28384.30103,60-70,0421,DEVONSHIRE ROAD,ILLUMINAIRE ON DEVONSHIRE,09
2,3200,Non-landed Properties,600-700,31276.51443,28384.30103,50-60,0421,DEVONSHIRE ROAD,ILLUMINAIRE ON DEVONSHIRE,09
2,3200,Non-landed Properties,600-700,31276.51443,28384.30103,50-60,0421,DEVONSHIRE ROAD,ILLUMINAIRE ON DEVONSHIRE,09
NA,2600,Non-landed Properties,400-500,31276.51443,28384.30103,40-50,0421,DEVONSHIRE ROAD,ILLUMINAIRE ON DEVONSHIRE,09
3,3000,Non-landed Properties,1300-1400,32445.24687,36466.92477,120-130,0621,LORONG N TELOK KURAU,THE BECCAGAYLE,15
3,2700,Non-landed Properties,1000-1100,32556.66446,32802.51165,90-100,0521,LORONG 6 GEYLANG,SUNFLOWER COURT,14
3,3250,Non-landed Properties,1100-1200,32556.66446,32802.51165,100-110,0421,LORONG 6 GEYLANG,SUNFLOWER COURT,14
NA,9000,Detached House,5000-5500,45469.16541,21886.81243,500-550,0621,WOODGROVE AVENUE,LANDED HOUSING DEVELOPMENT,25
NA,9000,Detached House,5000-5500,45469.16541,21886.81243,450-500,0621,WOODGROVE AVENUE,LANDED HOUSING DEVELOPMENT,25
NA,11000,Detached House,6000-6500,45469.16541,21886.81243,550-600,0421,WOODGROVE AVENUE,LANDED HOUSING DEVELOPMENT,25
NA,7100,Terrace House,1500-2000,45469.16541,21886.81243,150-200,0521,WOODGROVE AVENUE,LANDED HOUSING DEVELOPMENT,25
NA,13000,Detached House,6000-6500,45469.16541,21886.81243,550-600,0621,WOODGROVE AVENUE,LANDED HOUSING DEVELOPMENT,25
NA,11500,Detached House,6000-6500,45469.16541,21886.81243,550-600,0621,WOODGROVE AVENUE,LANDED HOUSING DEVELOPMENT,25
3,3400,Non-landed Properties,1300-1400,37390.94078,33108.09475,120-130,0621,UPPER SERANGOON ROAD,CHOON KIM HOUSE,19
3,3200,Non-landed Properties,900-1000,35865.45558,33264.02665,80-90,0521,MOUNT VERNON ROAD,BARTLEY RIDGE,13
2,2600,Non-landed Properties,700-800,35865.45558,33264.02665,60-70,0521,MOUNT VERNON ROAD,BARTLEY RIDGE,13
2,2800,Non-landed Properties,800-900,35865.45558,33264.02665,70-80,0521,MOUNT VERNON ROAD,BARTLEY RIDGE,13
1,1900,Non-landed Properties,400-500,35865.45558,33264.02665,40-50,0421,MOUNT VERNON ROAD,BARTLEY RIDGE,13
1,2000,Non-landed Properties,400-500,35865.45558,33264.02665,40-50,0421,MOUNT VERNON ROAD,BARTLEY RIDGE,13
3,3050,Non-landed Properties,900-1000,35865.45558,33264.02665,80-90,0421,MOUNT VERNON ROAD,BARTLEY RIDGE,13
3,2900,Non-landed Properties,900-1000,35865.45558,33264.02665,80-90,0621,MOUNT VERNON ROAD,BARTLEY RIDGE,13
3,3050,Non-landed Properties,900-1000,35865.45558,33264.02665,80-90,0621,MOUNT VERNON ROAD,BARTLEY RIDGE,13
3,3200,Non-landed Properties,1000-1100,35865.45558,33264.02665,90-100,0521,MOUNT VERNON ROAD,BARTLEY RIDGE,13
3,3700,Non-landed Properties,900-1000,35865.45558,33264.02665,80-90,0521,MOUNT VERNON ROAD,BARTLEY RIDGE,13
2,2300,Non-landed Properties,700-800,35865.45558,33264.02665,60-70,0521,MOUNT VERNON ROAD,BARTLEY RIDGE,13
3,3700,Non-landed Properties,1000-1100,35865.45558,33264.02665,90-100,0621,MOUNT VERNON ROAD,BARTLEY RIDGE,13
2,2400,Non-landed Properties,800-900,35865.45558,33264.02665,70-80,0521,MOUNT VERNON ROAD,BARTLEY RIDGE,13
2,2550,Non-landed Properties,800-900,35865.45558,33264.02665,70-80,0621,MOUNT VERNON ROAD,BARTLEY RIDGE,13
2,2750,Non-landed Properties,700-800,35865.45558,33264.02665,60-70,0621,MOUNT VERNON ROAD,BARTLEY RIDGE,13
3,3000,Non-landed Properties,900-1000,35865.45558,33264.02665,80-90,0621,MOUNT VERNON ROAD,BARTLEY RIDGE,13
3,3500,Non-landed Properties,900-1000,35865.45558,33264.02665,80-90,0621,MOUNT VERNON ROAD,BARTLEY RIDGE,13
1,2100,Non-landed Properties,400-500,35865.45558,33264.02665,40-50,0621,MOUNT VERNON ROAD,BARTLEY RIDGE,13
1,1800,Non-landed Properties,400-500,35865.45558,33264.02665,40-50,0421,MOUNT VERNON ROAD,BARTLEY RIDGE,13
1,2000,Non-landed Properties,400-500,35865.45558,33264.02665,40-50,0421,MOUNT VERNON ROAD,BARTLEY RIDGE,13
3,3000,Non-landed Properties,900-1000,35865.45558,33264.02665,80-90,0521,MOUNT VERNON ROAD,BARTLEY RIDGE,13
2,2850,Non-landed Properties,700-800,35865.45558,33264.02665,60-70,0521,MOUNT VERNON ROAD,BARTLEY RIDGE,13
2,2500,Non-landed Properties,700-800,35865.45558,33264.02665,60-70,0521,MOUNT VERNON ROAD,BARTLEY RIDGE,13
2,2700,Non-landed Properties,700-800,35865.45558,33264.02665,60-70,0621,MOUNT VERNON ROAD,BARTLEY RIDGE,13
2,2700,Non-landed Properties,700-800,35865.45558,33264.02665,60-70,0621,MOUNT VERNON ROAD,BARTLEY RIDGE,13
3,3250,Non-landed Properties,900-1000,35865.45558,33264.02665,80-90,0621,MOUNT VERNON ROAD,BARTLEY RIDGE,13
3,3400,Non-landed Properties,1000-1100,35865.45558,33264.02665,90-100,0621,MOUNT VERNON ROAD,BARTLEY RIDGE,13
2,2800,Non-landed Properties,700-800,35865.45558,33264.02665,60-70,0521,MOUNT VERNON ROAD,BARTLEY RIDGE,13
3,3700,Non-landed Properties,1000-1100,35865.45558,33264.02665,90-100,0521,MOUNT VERNON ROAD,BARTLEY RIDGE,13
3,3200,Non-landed Properties,1000-1100,35865.45558,33264.02665,90-100,0521,MOUNT VERNON ROAD,BARTLEY RIDGE,13
2,2550,Non-landed Properties,700-800,35865.45558,33264.02665,70-80,0521,MOUNT VERNON ROAD,BARTLEY RIDGE,13
2,2700,Non-landed Properties,700-800,35865.45558,33264.02665,60-70,0621,MOUNT VERNON ROAD,BARTLEY RIDGE,13
2,2800,Non-landed Properties,700-800,35865.45558,33264.02665,60-70,0421,MOUNT VERNON ROAD,BARTLEY RIDGE,13
2,2350,Non-landed Properties,700-800,35865.45558,33264.02665,60-70,0621,MOUNT VERNON ROAD,BARTLEY RIDGE,13
2,2300,Non-landed Properties,700-800,35865.45558,33264.02665,70-80,0421,MOUNT VERNON ROAD,BARTLEY RIDGE,13
4,3400,Non-landed Properties,1500-1600,35865.45558,33264.02665,140-150,0521,MOUNT VERNON ROAD,BARTLEY RIDGE,13
4,4350,Non-landed Properties,1500-1600,35865.45558,33264.02665,140-150,0521,MOUNT VERNON ROAD,BARTLEY RIDGE,13
3,3300,Non-landed Properties,1100-1200,35865.45558,33264.02665,100-110,0421,MOUNT VERNON ROAD,BARTLEY RIDGE,13
4,5400,Non-landed Properties,2100-2200,35865.45558,33264.02665,190-200,0621,MOUNT VERNON ROAD,BARTLEY RIDGE,13
3,3150,Non-landed Properties,1000-1100,35865.45558,33264.02665,90-100,0621,MOUNT VERNON ROAD,BARTLEY RIDGE,13
3,3150,Non-landed Properties,1100-1200,35865.45558,33264.02665,100-110,0521,MOUNT VERNON ROAD,BARTLEY RIDGE,13
3,3150,Non-landed Properties,1100-1200,35865.45558,33264.02665,100-110,0521,MOUNT VERNON ROAD,BARTLEY RIDGE,13
3,3400,Non-landed Properties,1000-1100,35865.45558,33264.02665,90-100,0521,MOUNT VERNON ROAD,BARTLEY RIDGE,13
3,3750,Non-landed Properties,1200-1300,35865.45558,33264.02665,110-120,0521,MOUNT VERNON ROAD,BARTLEY RIDGE,13
3,3500,Non-landed Properties,1000-1100,35865.45558,33264.02665,90-100,0421,MOUNT VERNON ROAD,BARTLEY RIDGE,13
3,3200,Non-landed Properties,1000-1100,35865.45558,33264.02665,90-100,0621,MOUNT VERNON ROAD,BARTLEY RIDGE,13
3,3400,Non-landed Properties,1100-1200,35865.45558,33264.02665,100-110,0421,MOUNT VERNON ROAD,BARTLEY RIDGE,13
3,3200,Non-landed Properties,1000-1100,35865.45558,33264.02665,90-100,0421,MOUNT VERNON ROAD,BARTLEY RIDGE,13
1,2300,Non-landed Properties,400-500,35865.45558,33264.02665,40-50,0521,MOUNT VERNON ROAD,BARTLEY RIDGE,13
1,2200,Non-landed Properties,500-600,35865.45558,33264.02665,40-50,0521,MOUNT VERNON ROAD,BARTLEY RIDGE,13
1,2000,Non-landed Properties,400-500,35865.45558,33264.02665,40-50,0421,MOUNT VERNON ROAD,BARTLEY RIDGE,13
1,2000,Non-landed Properties,400-500,35865.45558,33264.02665,40-50,0421,MOUNT VERNON ROAD,BARTLEY RIDGE,13
1,2100,Non-landed Properties,400-500,35865.45558,33264.02665,40-50,0421,MOUNT VERNON ROAD,BARTLEY RIDGE,13
1,2300,Non-landed Properties,500-600,35865.45558,33264.02665,50-60,0421,MOUNT VERNON ROAD,BARTLEY RIDGE,13
2,2800,Non-landed Properties,800-900,35865.45558,33264.02665,70-80,0421,MOUNT VERNON ROAD,BARTLEY RIDGE,13
2,2700,Non-landed Properties,800-900,35865.45558,33264.02665,70-80,0421,MOUNT VERNON ROAD,BARTLEY RIDGE,13
1,1900,Non-landed Properties,400-500,35865.45558,33264.02665,40-50,0421,MOUNT VERNON ROAD,BARTLEY RIDGE,13
2,2600,Non-landed Properties,800-900,35865.45558,33264.02665,70-80,0421,MOUNT VERNON ROAD,BARTLEY RIDGE,13
1,2050,Non-landed Properties,400-500,35865.45558,33264.02665,40-50,0421,MOUNT VERNON ROAD,BARTLEY RIDGE,13
2,2500,Non-landed Properties,800-900,35865.45558,33264.02665,70-80,0621,MOUNT VERNON ROAD,BARTLEY RIDGE,13
2,2800,Non-landed Properties,800-900,35865.45558,33264.02665,70-80,0621,MOUNT VERNON ROAD,BARTLEY RIDGE,13
2,2800,Non-landed Properties,1300-1400,35865.45558,33264.02665,120-130,0621,MOUNT VERNON ROAD,BARTLEY RIDGE,13
1,2100,Non-landed Properties,400-500,35865.45558,33264.02665,40-50,0621,MOUNT VERNON ROAD,BARTLEY RIDGE,13
1,2200,Non-landed Properties,400-500,35865.45558,33264.02665,40-50,0621,MOUNT VERNON ROAD,BARTLEY RIDGE,13
1,1800,Non-landed Properties,400-500,35865.45558,33264.02665,40-50,0421,MOUNT VERNON ROAD,BARTLEY RIDGE,13
2,2800,Non-landed Properties,800-900,35865.45558,33264.02665,70-80,0421,MOUNT VERNON ROAD,BARTLEY RIDGE,13
1,1850,Non-landed Properties,400-500,35865.45558,33264.02665,40-50,0421,MOUNT VERNON ROAD,BARTLEY RIDGE,13
1,2000,Non-landed Properties,400-500,35865.45558,33264.02665,40-50,0421,MOUNT VERNON ROAD,BARTLEY RIDGE,13
1,2000,Non-landed Properties,400-500,35865.45558,33264.02665,40-50,0421,MOUNT VERNON ROAD,BARTLEY RIDGE,13
1,1900,Non-landed Properties,400-500,35865.45558,33264.02665,40-50,0421,MOUNT VERNON ROAD,BARTLEY RIDGE,13
2,2900,Non-landed Properties,900-1000,35865.45558,33264.02665,90-100,0421,MOUNT VERNON ROAD,BARTLEY RIDGE,13
1,2300,Non-landed Properties,400-500,35865.45558,33264.02665,40-50,0521,MOUNT VERNON ROAD,BARTLEY RIDGE,13
1,2000,Non-landed Properties,400-500,35865.45558,33264.02665,40-50,0521,MOUNT VERNON ROAD,BARTLEY RIDGE,13
1,2000,Non-landed Properties,400-500,35865.45558,33264.02665,40-50,0521,MOUNT VERNON ROAD,BARTLEY RIDGE,13
2,2650,Non-landed Properties,800-900,35865.45558,33264.02665,70-80,0521,MOUNT VERNON ROAD,BARTLEY RIDGE,13
1,1900,Non-landed Properties,400-500,35865.45558,33264.02665,40-50,0421,MOUNT VERNON ROAD,BARTLEY RIDGE,13
2,2300,Non-landed Properties,800-900,35865.45558,33264.02665,70-80,0421,MOUNT VERNON ROAD,BARTLEY RIDGE,13
1,2300,Non-landed Properties,400-500,35865.45558,33264.02665,40-50,0621,MOUNT VERNON ROAD,BARTLEY RIDGE,13
2,2600,Non-landed Properties,800-900,35865.45558,33264.02665,70-80,0421,MOUNT VERNON ROAD,BARTLEY RIDGE,13
2,2800,Non-landed Properties,700-800,35865.45558,33264.02665,60-70,0621,MOUNT VERNON ROAD,BARTLEY RIDGE,13
1,2100,Non-landed Properties,400-500,35865.45558,33264.02665,40-50,0421,MOUNT VERNON ROAD,BARTLEY RIDGE,13
1,2000,Non-landed Properties,400-500,35865.45558,33264.02665,40-50,0421,MOUNT VERNON ROAD,BARTLEY RIDGE,13
2,2600,Non-landed Properties,800-900,35865.45558,33264.02665,70-80,0421,MOUNT VERNON ROAD,BARTLEY RIDGE,13
3,2700,Executive Condominium,1200-1300,47308.81448,24786.79616,110-120,0421,WOODLANDS DRIVE 72,WOODSVALE,25
3,3200,Executive Condominium,1200-1300,47308.81448,24786.79616,110-120,0621,WOODLANDS DRIVE 72,WOODSVALE,25
3,2350,Executive Condominium,1200-1300,47308.81448,24786.79616,110-120,0421,WOODLANDS DRIVE 72,WOODSVALE,25
3,10000,Executive Condominium,1200-1300,47308.81448,24786.79616,110-120,0621,WOODLANDS DRIVE 72,WOODSVALE,25
3,2600,Executive Condominium,1200-1300,47308.81448,24786.79616,110-120,0621,WOODLANDS DRIVE 72,WOODSVALE,25
3,2450,Executive Condominium,1200-1300,47308.81448,24786.79616,110-120,0621,WOODLANDS DRIVE 72,WOODSVALE,25
3,2800,Executive Condominium,1200-1300,47308.81448,24786.79616,110-120,0421,WOODLANDS DRIVE 72,WOODSVALE,25
3,3100,Executive Condominium,1200-1300,47308.81448,24786.79616,110-120,0521,WOODLANDS DRIVE 72,WOODSVALE,25
3,3000,Executive Condominium,1200-1300,47308.81448,24786.79616,110-120,0521,WOODLANDS DRIVE 72,WOODSVALE,25
3,2400,Executive Condominium,1200-1300,47308.81448,24786.79616,110-120,0421,WOODLANDS DRIVE 72,WOODSVALE,25
3,3000,Executive Condominium,1300-1400,47308.81448,24786.79616,120-130,0421,WOODLANDS DRIVE 72,WOODSVALE,25
3,3800,Executive Condominium,1200-1300,47308.81448,24786.79616,110-120,0621,WOODLANDS DRIVE 72,WOODSVALE,25
3,2500,Executive Condominium,1200-1300,47308.81448,24786.79616,110-120,0621,WOODLANDS DRIVE 72,WOODSVALE,25
3,1500,Executive Condominium,1200-1300,47308.81448,24786.79616,110-120,0621,WOODLANDS DRIVE 72,WOODSVALE,25
3,2600,Executive Condominium,1200-1300,47308.81448,24786.79616,110-120,0621,WOODLANDS DRIVE 72,WOODSVALE,25
3,2300,Executive Condominium,1300-1400,47308.81448,24786.79616,120-130,0421,WOODLANDS DRIVE 72,WOODSVALE,25
3,3000,Executive Condominium,1200-1300,47308.81448,24786.79616,110-120,0521,WOODLANDS DRIVE 72,WOODSVALE,25
3,3000,Executive Condominium,1300-1400,47308.81448,24786.79616,120-130,0521,WOODLANDS DRIVE 72,WOODSVALE,25
3,2500,Executive Condominium,1200-1300,47308.81448,24786.79616,110-120,0521,WOODLANDS DRIVE 72,WOODSVALE,25
3,3200,Executive Condominium,1200-1300,47308.81448,24786.79616,110-120,0421,WOODLANDS DRIVE 72,WOODSVALE,25
3,3000,Executive Condominium,1300-1400,47308.81448,24786.79616,120-130,0521,WOODLANDS DRIVE 72,WOODSVALE,25
3,2200,Executive Condominium,1300-1400,47308.81448,24786.79616,120-130,0621,WOODLANDS DRIVE 72,WOODSVALE,25
3,3000,Executive Condominium,1300-1400,47308.81448,24786.79616,120-130,0621,WOODLANDS DRIVE 72,WOODSVALE,25
3,2800,Executive Condominium,1300-1400,47308.81448,24786.79616,120-130,0621,WOODLANDS DRIVE 72,WOODSVALE,25
NA,6300,Terrace House,3000-3500,34726.9186,41091.13909,300-350,0621,UPPER CHANGI ROAD EAST,SUMMER GARDENS,16
NA,4600,Terrace House,3000-3500,34726.9186,41091.13909,300-350,0421,UPPER CHANGI ROAD EAST,SUMMER GARDENS,16
NA,3600,Non-landed Properties,2500-2600,33156.76122,30675.79169,230-240,0421,TESSENSOHN ROAD,NON-LANDED HOUSING DEVELOPMENT,08
NA,7550,Terrace House,3500-4000,38420.0774,33760.48148,300-350,0621,KOVAN RISE,KOVAN REGENCY,19
NA,6700,Terrace House,3500-4000,38420.0774,33760.48148,300-350,0521,KOVAN RISE,KOVAN REGENCY,19
3,3000,Non-landed Properties,900-1000,38420.0774,33760.48148,90-100,0421,KOVAN RISE,KOVAN REGENCY,19
3,3600,Non-landed Properties,1100-1200,38420.0774,33760.48148,100-110,0421,KOVAN RISE,KOVAN REGENCY,19
3,3000,Non-landed Properties,900-1000,38420.0774,33760.48148,90-100,0421,KOVAN RISE,KOVAN REGENCY,19
3,3000,Non-landed Properties,900-1000,38420.0774,33760.48148,90-100,0421,KOVAN RISE,KOVAN REGENCY,19
2,2700,Non-landed Properties,700-800,38420.0774,33760.48148,70-80,0421,KOVAN RISE,KOVAN REGENCY,19
2,2900,Non-landed Properties,700-800,38420.0774,33760.48148,70-80,0621,KOVAN RISE,KOVAN REGENCY,19
3,3500,Non-landed Properties,1000-1100,38420.0774,33760.48148,90-100,0621,KOVAN RISE,KOVAN REGENCY,19
3,3000,Non-landed Properties,1000-1100,38420.0774,33760.48148,90-100,0621,KOVAN RISE,KOVAN REGENCY,19
2,2800,Non-landed Properties,700-800,38420.0774,33760.48148,70-80,0621,KOVAN RISE,KOVAN REGENCY,19
3,3300,Non-landed Properties,1100-1200,38420.0774,33760.48148,100-110,0421,KOVAN RISE,KOVAN REGENCY,19
2,2500,Non-landed Properties,700-800,38420.0774,33760.48148,70-80,0421,KOVAN RISE,KOVAN REGENCY,19
3,3000,Non-landed Properties,1000-1100,38420.0774,33760.48148,90-100,0621,KOVAN RISE,KOVAN REGENCY,19
1,2100,Non-landed Properties,500-600,38420.0774,33760.48148,40-50,0421,KOVAN RISE,KOVAN REGENCY,19
1,2250,Non-landed Properties,500-600,38420.0774,33760.48148,40-50,0521,KOVAN RISE,KOVAN REGENCY,19
1,2050,Non-landed Properties,500-600,38420.0774,33760.48148,40-50,0521,KOVAN RISE,KOVAN REGENCY,19
2,2200,Non-landed Properties,500-600,38420.0774,33760.48148,50-60,0521,KOVAN RISE,KOVAN REGENCY,19
1,2200,Non-landed Properties,500-600,38420.0774,33760.48148,40-50,0621,KOVAN RISE,KOVAN REGENCY,19
2,2350,Non-landed Properties,600-700,38420.0774,33760.48148,50-60,0621,KOVAN RISE,KOVAN REGENCY,19
2,2200,Non-landed Properties,500-600,38420.0774,33760.48148,50-60,0621,KOVAN RISE,KOVAN REGENCY,19
2,2200,Non-landed Properties,600-700,38420.0774,33760.48148,50-60,0421,KOVAN RISE,KOVAN REGENCY,19
1,2550,Non-landed Properties,800-900,38420.0774,33760.48148,80-90,0621,KOVAN RISE,KOVAN REGENCY,19
3,3200,Non-landed Properties,1000-1100,38420.0774,33760.48148,90-100,0521,KOVAN RISE,KOVAN REGENCY,19
3,3000,Non-landed Properties,800-900,38420.0774,33760.48148,80-90,0521,KOVAN RISE,KOVAN REGENCY,19
3,3300,Non-landed Properties,1000-1100,38420.0774,33760.48148,90-100,0421,KOVAN RISE,KOVAN REGENCY,19
3,3000,Non-landed Properties,900-1000,38420.0774,33760.48148,90-100,0621,KOVAN RISE,KOVAN REGENCY,19
3,3380,Non-landed Properties,1100-1200,38420.0774,33760.48148,100-110,0421,KOVAN RISE,KOVAN REGENCY,19
3,3300,Non-landed Properties,1100-1200,38420.0774,33760.48148,100-110,0621,KOVAN RISE,KOVAN REGENCY,19
3,3100,Non-landed Properties,800-900,38420.0774,33760.48148,80-90,0521,KOVAN RISE,KOVAN REGENCY,19
3,2900,Non-landed Properties,900-1000,38420.0774,33760.48148,90-100,0421,KOVAN RISE,KOVAN REGENCY,19
4,4100,Non-landed Properties,1200-1300,38420.0774,33760.48148,110-120,0421,KOVAN RISE,KOVAN REGENCY,19
3,3000,Non-landed Properties,1000-1100,38420.0774,33760.48148,90-100,0421,KOVAN RISE,KOVAN REGENCY,19
3,3600,Non-landed Properties,800-900,38420.0774,33760.48148,80-90,0421,KOVAN RISE,KOVAN REGENCY,19
2,2000,Non-landed Properties,600-700,31598.39307,29676.87968,50-60,0421,SOPHIA ROAD,WHARTON VALE,09
1,2500,Non-landed Properties,500-600,31598.39307,29676.87968,50-60,0421,SOPHIA ROAD,WHARTON VALE,09
NA,5600,Terrace House,1500-2000,32811.66091,19636.6919,150-200,0421,WEST COAST LANE,LANDED HOUSING DEVELOPMENT,05
NA,3200,Non-landed Properties,1300-1400,32908.71239,30313.65747,120-130,0621,RANGOON ROAD,NON-LANDED HOUSING DEVELOPMENT,08
NA,2700,Non-landed Properties,700-800,32908.71239,30313.65747,70-80,0521,RANGOON ROAD,NON-LANDED HOUSING DEVELOPMENT,08
NA,2250,Non-landed Properties,700-800,32908.71239,30313.65747,60-70,0521,RANGOON ROAD,NON-LANDED HOUSING DEVELOPMENT,08
3,8000,Non-landed Properties,1800-1900,32984.97267,28089.99901,160-170,0421,BALMORAL CRESCENT,GOODWOOD GARDENS,10
1,1800,Non-landed Properties,600-700,38434.53147,20358.03187,50-60,0521,HILLVIEW RISE,THE HILLIER,23
1,2000,Non-landed Properties,500-600,38434.53147,20358.03187,40-50,0521,HILLVIEW RISE,THE HILLIER,23
1,2200,Non-landed Properties,500-600,38434.53147,20358.03187,40-50,0521,HILLVIEW RISE,THE HILLIER,23
