noOfBedRoom,rent,propertyType,areaSqft,y,x,areaSqm,leaseDate,street,project,district
2,4200,Non-landed Properties,800-900,37239.75514,31259.56994,70-80,0523,MEI HWAN DRIVE,GOLDENHILL PARK CONDOMINIUM,20
4,6800,Non-landed Properties,1500-1600,37239.75514,31259.56994,140-150,0623,MEI HWAN DRIVE,GOLDENHILL PARK CONDOMINIUM,20
3,5600,Non-landed Properties,1300-1400,37239.75514,31259.56994,120-130,0523,MEI HWAN DRIVE,GOLDENHILL PARK CONDOMINIUM,20
3,5700,Non-landed Properties,1300-1400,37239.75514,31259.56994,120-130,0423,MEI HWAN DRIVE,GOLDENHILL PARK CONDOMINIUM,20
2,4000,Non-landed Properties,900-1000,32339.88812,30763.33428,80-90,0523,KITCHENER ROAD,JALAN BESAR PLAZA,08
2,3250,Non-landed Properties,600-700,41480.28223,29899.10417,60-70,0523,ANG MO KIO STREET 66,FLORAVIEW,20
3,4200,Non-landed Properties,700-800,41480.28223,29899.10417,70-80,0523,ANG MO KIO STREET 66,FLORAVIEW,20
2,3000,Non-landed Properties,600-700,41480.28223,29899.10417,60-70,0423,ANG MO KIO STREET 66,FLORAVIEW,20
2,3000,Non-landed Properties,500-600,41480.28223,29899.10417,50-60,0623,ANG MO KIO STREET 66,FLORAVIEW,20
2,3200,Non-landed Properties,600-700,41480.28223,29899.10417,60-70,0623,ANG MO KIO STREET 66,FLORAVIEW,20
2,3450,Non-landed Properties,600-700,41480.28223,29899.10417,60-70,0423,ANG MO KIO STREET 66,FLORAVIEW,20
3,4200,Non-landed Properties,1600-1700,29701.7594,29451.09908,140-150,0623,SOUTH BRIDGE ROAD,FOOK HAI BUILDING,01
1,3350,Non-landed Properties,400-500,30693.12464,28987.87845,30-40,0523,RIVER VALLEY ROAD,RV POINT,09
1,3200,Non-landed Properties,400-500,30693.12464,28987.87845,30-40,0523,RIVER VALLEY ROAD,RV POINT,09
1,3400,Non-landed Properties,400-500,30693.12464,28987.87845,30-40,0423,RIVER VALLEY ROAD,RV POINT,09
1,3500,Non-landed Properties,400-500,30693.12464,28987.87845,30-40,0523,RIVER VALLEY ROAD,RV POINT,09
1,3500,Non-landed Properties,400-500,30693.12464,28987.87845,30-40,0623,RIVER VALLEY ROAD,RV POINT,09
1,3400,Non-landed Properties,300-400,30693.12464,28987.87845,30-40,0623,RIVER VALLEY ROAD,RV POINT,09
1,3400,Non-landed Properties,400-500,30693.12464,28987.87845,40-50,0623,RIVER VALLEY ROAD,RV POINT,09
3,8800,Non-landed Properties,1400-1500,31314.70948,35597.72145,130-140,0423,MARINE PARADE ROAD,SILVERSEA,15
2,5500,Non-landed Properties,900-1000,31314.70948,35597.72145,90-100,0523,MARINE PARADE ROAD,SILVERSEA,15
3,7700,Non-landed Properties,1500-1600,31314.70948,35597.72145,140-150,0423,MARINE PARADE ROAD,SILVERSEA,15
4,11500,Non-landed Properties,2400-2500,31314.70948,35597.72145,230-240,0423,MARINE PARADE ROAD,SILVERSEA,15
2,5800,Non-landed Properties,900-1000,31314.70948,35597.72145,80-90,0423,MARINE PARADE ROAD,SILVERSEA,15
3,7560,Non-landed Properties,1500-1600,31314.70948,35597.72145,140-150,0523,MARINE PARADE ROAD,SILVERSEA,15
3,8200,Non-landed Properties,1500-1600,31314.70948,35597.72145,140-150,0523,MARINE PARADE ROAD,SILVERSEA,15
2,5150,Non-landed Properties,900-1000,31314.70948,35597.72145,90-100,0623,MARINE PARADE ROAD,SILVERSEA,15
4,14950,Non-landed Properties,2400-2500,31314.70948,35597.72145,220-230,0623,MARINE PARADE ROAD,SILVERSEA,15
2,5800,Non-landed Properties,900-1000,31314.70948,35597.72145,80-90,0623,MARINE PARADE ROAD,SILVERSEA,15
4,14000,Non-landed Properties,2400-2500,31314.70948,35597.72145,220-230,0623,MARINE PARADE ROAD,SILVERSEA,15
3,8500,Non-landed Properties,1500-1600,31314.70948,35597.72145,140-150,0623,MARINE PARADE ROAD,SILVERSEA,15
4,14000,Non-landed Properties,2500-2600,31314.70948,35597.72145,230-240,0623,MARINE PARADE ROAD,SILVERSEA,15
3,7500,Non-landed Properties,1400-1500,31314.70948,35597.72145,130-140,0523,MARINE PARADE ROAD,SILVERSEA,15
2,6000,Non-landed Properties,1000-1100,31314.70948,35597.72145,90-100,0523,MARINE PARADE ROAD,SILVERSEA,15
3,10000,Non-landed Properties,1600-1700,31314.70948,35597.72145,150-160,0623,MARINE PARADE ROAD,SILVERSEA,15
3,7500,Non-landed Properties,1500-1600,31314.70948,35597.72145,140-150,0623,MARINE PARADE ROAD,SILVERSEA,15
3,8300,Non-landed Properties,1500-1600,31314.70948,35597.72145,140-150,0423,MARINE PARADE ROAD,SILVERSEA,15
4,14000,Non-landed Properties,2500-2600,31314.70948,35597.72145,230-240,0423,MARINE PARADE ROAD,SILVERSEA,15
3,8400,Non-landed Properties,1400-1500,31314.70948,35597.72145,130-140,0523,MARINE PARADE ROAD,SILVERSEA,15
3,7800,Non-landed Properties,1600-1700,31314.70948,35597.72145,150-160,0623,MARINE PARADE ROAD,SILVERSEA,15
3,8500,Non-landed Properties,1400-1500,31314.70948,35597.72145,130-140,0623,MARINE PARADE ROAD,SILVERSEA,15
3,8800,Non-landed Properties,1700-1800,31314.70948,35597.72145,150-160,0623,MARINE PARADE ROAD,SILVERSEA,15
2,5800,Non-landed Properties,800-900,31426.03179,29412.73928,70-80,0423,HANDY ROAD,SUITES AT ORCHARD,09
1,4600,Non-landed Properties,500-600,31426.03179,29412.73928,50-60,0423,HANDY ROAD,SUITES AT ORCHARD,09
1,5000,Non-landed Properties,900-1000,31426.03179,29412.73928,80-90,0423,HANDY ROAD,SUITES AT ORCHARD,09
2,5800,Non-landed Properties,800-900,31426.03179,29412.73928,70-80,0623,HANDY ROAD,SUITES AT ORCHARD,09
1,4100,Non-landed Properties,500-600,31426.03179,29412.73928,50-60,0623,HANDY ROAD,SUITES AT ORCHARD,09
2,6000,Non-landed Properties,1200-1300,31426.03179,29412.73928,110-120,0523,HANDY ROAD,SUITES AT ORCHARD,09
1,4500,Non-landed Properties,500-600,31426.03179,29412.73928,50-60,0623,HANDY ROAD,SUITES AT ORCHARD,09
1,5200,Non-landed Properties,700-800,31426.03179,29412.73928,60-70,0423,HANDY ROAD,SUITES AT ORCHARD,09
2,5500,Non-landed Properties,800-900,31426.03179,29412.73928,80-90,0423,HANDY ROAD,SUITES AT ORCHARD,09
1,3600,Non-landed Properties,500-600,31426.03179,29412.73928,50-60,0523,HANDY ROAD,SUITES AT ORCHARD,09
1,4300,Non-landed Properties,500-600,31426.03179,29412.73928,50-60,0523,HANDY ROAD,SUITES AT ORCHARD,09
1,5700,Non-landed Properties,800-900,31426.03179,29412.73928,70-80,0623,HANDY ROAD,SUITES AT ORCHARD,09
1,3900,Non-landed Properties,800-900,31426.03179,29412.73928,70-80,0623,HANDY ROAD,SUITES AT ORCHARD,09
1,4000,Non-landed Properties,600-700,31426.03179,29412.73928,50-60,0623,HANDY ROAD,SUITES AT ORCHARD,09
1,4700,Non-landed Properties,500-600,31426.03179,29412.73928,50-60,0623,HANDY ROAD,SUITES AT ORCHARD,09
2,5500,Non-landed Properties,1100-1200,31426.03179,29412.73928,100-110,0623,HANDY ROAD,SUITES AT ORCHARD,09
2,4300,Non-landed Properties,900-1000,34619.76597,31795.86842,80-90,0423,LEICESTER ROAD,ONE LEICESTER,13
2,3800,Non-landed Properties,900-1000,34619.76597,31795.86842,80-90,0523,LEICESTER ROAD,ONE LEICESTER,13
3,5800,Non-landed Properties,1200-1300,34619.76597,31795.86842,110-120,0423,LEICESTER ROAD,ONE LEICESTER,13
4,7800,Non-landed Properties,1300-1400,34619.76597,31795.86842,120-130,0523,LEICESTER ROAD,ONE LEICESTER,13
3,4900,Non-landed Properties,1200-1300,34619.76597,31795.86842,110-120,0523,LEICESTER ROAD,ONE LEICESTER,13
2,3150,Non-landed Properties,1000-1100,34619.76597,31795.86842,90-100,0523,LEICESTER ROAD,ONE LEICESTER,13
2,4250,Non-landed Properties,900-1000,34619.76597,31795.86842,80-90,0523,LEICESTER ROAD,ONE LEICESTER,13
3,5000,Non-landed Properties,1100-1200,34619.76597,31795.86842,100-110,0623,LEICESTER ROAD,ONE LEICESTER,13
3,5000,Non-landed Properties,1200-1300,34619.76597,31795.86842,110-120,0623,LEICESTER ROAD,ONE LEICESTER,13
2,4000,Non-landed Properties,1000-1100,34619.76597,31795.86842,90-100,0623,LEICESTER ROAD,ONE LEICESTER,13
2,4300,Non-landed Properties,1000-1100,34619.76597,31795.86842,90-100,0623,LEICESTER ROAD,ONE LEICESTER,13
3,5200,Non-landed Properties,1200-1300,34619.76597,31795.86842,110-120,0623,LEICESTER ROAD,ONE LEICESTER,13
2,3500,Non-landed Properties,700-800,38986.03772,21633.48842,60-70,0423,PETIR ROAD,FORESQUE RESIDENCES,23
2,3650,Non-landed Properties,700-800,38986.03772,21633.48842,60-70,0423,PETIR ROAD,FORESQUE RESIDENCES,23
1,2800,Non-landed Properties,400-500,38986.03772,21633.48842,40-50,0523,PETIR ROAD,FORESQUE RESIDENCES,23
2,3800,Non-landed Properties,700-800,38986.03772,21633.48842,60-70,0523,PETIR ROAD,FORESQUE RESIDENCES,23
2,3300,Non-landed Properties,700-800,38986.03772,21633.48842,60-70,0423,PETIR ROAD,FORESQUE RESIDENCES,23
3,4300,Non-landed Properties,1200-1300,38986.03772,21633.48842,110-120,0423,PETIR ROAD,FORESQUE RESIDENCES,23
3,5200,Non-landed Properties,1200-1300,38986.03772,21633.48842,110-120,0423,PETIR ROAD,FORESQUE RESIDENCES,23
3,5400,Non-landed Properties,1200-1300,38986.03772,21633.48842,110-120,0523,PETIR ROAD,FORESQUE RESIDENCES,23
3,5000,Non-landed Properties,1100-1200,38986.03772,21633.48842,100-110,0623,PETIR ROAD,FORESQUE RESIDENCES,23
3,3200,Non-landed Properties,1100-1200,38986.03772,21633.48842,100-110,0623,PETIR ROAD,FORESQUE RESIDENCES,23
4,4800,Non-landed Properties,1400-1500,38986.03772,21633.48842,130-140,0523,PETIR ROAD,FORESQUE RESIDENCES,23
3,5500,Non-landed Properties,1100-1200,38986.03772,21633.48842,100-110,0623,PETIR ROAD,FORESQUE RESIDENCES,23
4,5000,Non-landed Properties,1300-1400,38986.03772,21633.48842,120-130,0623,PETIR ROAD,FORESQUE RESIDENCES,23
4,5000,Non-landed Properties,1400-1500,38986.03772,21633.48842,130-140,0623,PETIR ROAD,FORESQUE RESIDENCES,23
3,5600,Non-landed Properties,1100-1200,38986.03772,21633.48842,100-110,0623,PETIR ROAD,FORESQUE RESIDENCES,23
3,4800,Non-landed Properties,1100-1200,38986.03772,21633.48842,100-110,0623,PETIR ROAD,FORESQUE RESIDENCES,23
3,7000,Non-landed Properties,1600-1700,38986.03772,21633.48842,150-160,0423,PETIR ROAD,FORESQUE RESIDENCES,23
2,3200,Non-landed Properties,700-800,38986.03772,21633.48842,60-70,0423,PETIR ROAD,FORESQUE RESIDENCES,23
2,4000,Non-landed Properties,700-800,38986.03772,21633.48842,60-70,0523,PETIR ROAD,FORESQUE RESIDENCES,23
2,3500,Non-landed Properties,700-800,38986.03772,21633.48842,60-70,0623,PETIR ROAD,FORESQUE RESIDENCES,23
2,3300,Non-landed Properties,700-800,38986.03772,21633.48842,60-70,0423,PETIR ROAD,FORESQUE RESIDENCES,23
3,5300,Non-landed Properties,1100-1200,38986.03772,21633.48842,100-110,0523,PETIR ROAD,FORESQUE RESIDENCES,23
2,3000,Non-landed Properties,700-800,38986.03772,21633.48842,60-70,0623,PETIR ROAD,FORESQUE RESIDENCES,23
2,3600,Non-landed Properties,700-800,38986.03772,21633.48842,60-70,0623,PETIR ROAD,FORESQUE RESIDENCES,23
3,5100,Non-landed Properties,1100-1200,38986.03772,21633.48842,100-110,0623,PETIR ROAD,FORESQUE RESIDENCES,23
3,4000,Non-landed Properties,1100-1200,38986.03772,21633.48842,100-110,0623,PETIR ROAD,FORESQUE RESIDENCES,23
3,5200,Non-landed Properties,1200-1300,31203.38588,28233.00537,110-120,0423,ST. THOMAS WALK,SAM KIANG MANSIONS,09
3,5000,Non-landed Properties,1200-1300,31203.38588,28233.00537,110-120,0423,ST. THOMAS WALK,SAM KIANG MANSIONS,09
3,4500,Non-landed Properties,1200-1300,31203.38588,28233.00537,110-120,0423,ST. THOMAS WALK,SAM KIANG MANSIONS,09
3,6300,Non-landed Properties,2100-2200,31203.38588,28233.00537,190-200,0523,ST. THOMAS WALK,SAM KIANG MANSIONS,09
3,4200,Non-landed Properties,1200-1300,31203.38588,28233.00537,110-120,0623,ST. THOMAS WALK,SAM KIANG MANSIONS,09
3,6100,Non-landed Properties,1300-1400,30923.39134,27568.1283,120-130,0523,JALAN MUTIARA,MUTIARA CREST,10
3,4600,Non-landed Properties,1300-1400,30923.39134,27568.1283,120-130,0423,JALAN MUTIARA,MUTIARA CREST,10
4,23000,Non-landed Properties,>3000,30923.39134,27568.1283,>300,0623,JALAN MUTIARA,MUTIARA CREST,10
2,3900,Non-landed Properties,1000-1100,31253.66122,33631.32284,90-100,0423,TANJONG RHU ROAD,CRYSTAL RHU,15
3,5600,Non-landed Properties,1200-1300,31253.66122,33631.32284,110-120,0523,TANJONG RHU ROAD,CRYSTAL RHU,15
2,5100,Non-landed Properties,1000-1100,31253.66122,33631.32284,90-100,0523,TANJONG RHU ROAD,CRYSTAL RHU,15
3,7200,Non-landed Properties,1200-1300,31027.56664,34600.90061,110-120,0423,MEYER ROAD,THE MEYERISE,15
3,7000,Non-landed Properties,1200-1300,31027.56664,34600.90061,110-120,0523,MEYER ROAD,THE MEYERISE,15
3,7200,Non-landed Properties,1200-1300,31027.56664,34600.90061,110-120,0523,MEYER ROAD,THE MEYERISE,15
3,6100,Non-landed Properties,1200-1300,31027.56664,34600.90061,110-120,0423,MEYER ROAD,THE MEYERISE,15
2,5000,Non-landed Properties,800-900,31027.56664,34600.90061,80-90,0523,MEYER ROAD,THE MEYERISE,15
3,7600,Non-landed Properties,1200-1300,31027.56664,34600.90061,110-120,0423,MEYER ROAD,THE MEYERISE,15
3,7000,Non-landed Properties,1300-1400,31027.56664,34600.90061,120-130,0623,MEYER ROAD,THE MEYERISE,15
3,6399,Non-landed Properties,1300-1400,31027.56664,34600.90061,120-130,0423,MEYER ROAD,THE MEYERISE,15
2,5600,Non-landed Properties,800-900,31027.56664,34600.90061,80-90,0523,MEYER ROAD,THE MEYERISE,15
2,4800,Non-landed Properties,800-900,31027.56664,34600.90061,80-90,0423,MEYER ROAD,THE MEYERISE,15
3,6800,Non-landed Properties,1300-1400,31027.56664,34600.90061,120-130,0423,MEYER ROAD,THE MEYERISE,15
2,4600,Non-landed Properties,800-900,31027.56664,34600.90061,80-90,0623,MEYER ROAD,THE MEYERISE,15
3,6800,Non-landed Properties,1300-1400,31027.56664,34600.90061,120-130,0623,MEYER ROAD,THE MEYERISE,15
4,10500,Non-landed Properties,1800-1900,31027.56664,34600.90061,160-170,0623,MEYER ROAD,THE MEYERISE,15
3,4300,Non-landed Properties,1200-1300,36489.19254,32308.86839,110-120,0523,SUNSHINE TERRACE,THE SUNSHINE,19
4,7000,Non-landed Properties,1600-1700,29625.78918,29038.41945,140-150,0423,PARK ROAD,PEOPLE'S PARK COMPLEX,01
3,4200,Non-landed Properties,1100-1200,29625.78918,29038.41945,100-110,0423,PARK ROAD,PEOPLE'S PARK COMPLEX,01
3,2900,Non-landed Properties,1100-1200,29625.78918,29038.41945,100-110,0523,PARK ROAD,PEOPLE'S PARK COMPLEX,01
1,2500,Non-landed Properties,400-500,29625.78918,29038.41945,40-50,0523,PARK ROAD,PEOPLE'S PARK COMPLEX,01
3,4800,Non-landed Properties,1100-1200,29625.78918,29038.41945,100-110,0523,PARK ROAD,PEOPLE'S PARK COMPLEX,01
3,4500,Non-landed Properties,1100-1200,29625.78918,29038.41945,100-110,0623,PARK ROAD,PEOPLE'S PARK COMPLEX,01
3,3500,Non-landed Properties,1100-1200,29625.78918,29038.41945,100-110,0523,PARK ROAD,PEOPLE'S PARK COMPLEX,01
1,2000,Non-landed Properties,400-500,29625.78918,29038.41945,30-40,0523,PARK ROAD,PEOPLE'S PARK COMPLEX,01
3,4100,Non-landed Properties,1100-1200,29625.78918,29038.41945,100-110,0523,PARK ROAD,PEOPLE'S PARK COMPLEX,01
3,4000,Non-landed Properties,1100-1200,29625.78918,29038.41945,100-110,0523,PARK ROAD,PEOPLE'S PARK COMPLEX,01
NA,3600,Non-landed Properties,1100-1200,29625.78918,29038.41945,100-110,0423,PARK ROAD,PEOPLE'S PARK COMPLEX,01
3,4200,Non-landed Properties,1100-1200,29625.78918,29038.41945,100-110,0523,PARK ROAD,PEOPLE'S PARK COMPLEX,01
3,5000,Non-landed Properties,1100-1200,29625.78918,29038.41945,100-110,0423,PARK ROAD,PEOPLE'S PARK COMPLEX,01
1,3200,Non-landed Properties,400-500,29625.78918,29038.41945,30-40,0423,PARK ROAD,PEOPLE'S PARK COMPLEX,01
1,2300,Non-landed Properties,400-500,29625.78918,29038.41945,40-50,0523,PARK ROAD,PEOPLE'S PARK COMPLEX,01
4,4200,Non-landed Properties,1600-1700,29625.78918,29038.41945,140-150,0623,PARK ROAD,PEOPLE'S PARK COMPLEX,01
1,2400,Non-landed Properties,400-500,29625.78918,29038.41945,30-40,0623,PARK ROAD,PEOPLE'S PARK COMPLEX,01
1,2300,Non-landed Properties,400-500,29625.78918,29038.41945,30-40,0623,PARK ROAD,PEOPLE'S PARK COMPLEX,01
1,1950,Non-landed Properties,400-500,29625.78918,29038.41945,30-40,0523,PARK ROAD,PEOPLE'S PARK COMPLEX,01
NA,2850,Non-landed Properties,1300-1400,31389.25601,27083.55939,120-130,0423,GRANGE ROAD,RAINBOW MANSION,10
NA,2750,Non-landed Properties,1300-1400,31389.25601,27083.55939,120-130,0523,GRANGE ROAD,RAINBOW MANSION,10
NA,8588,Terrace House,1000-1500,37941.124015239,20029.2135276621,100-150,0423,JALAN INTAN,HILLVIEW ESTATE,23
NA,3200,Terrace House,1000-1500,37941.124015239,20029.2135276621,100-150,0423,JALAN INTAN,HILLVIEW ESTATE,23
NA,6500,Terrace House,2000-2500,37352.2735,33773.85715,200-250,0623,JALAN MASTULI,CHARLTON PARK,19
NA,5500,Semi-Detached House,2500-3000,35774.00005,20022.01075,250-300,0623,BURGUNDY CRESCENT,BURGUNDY HILL,23
3,6500,Non-landed Properties,1400-1500,33422.3935,27630.46422,130-140,0523,BUKIT TIMAH ROAD,MADISON RESIDENCES,10
3,8200,Non-landed Properties,1400-1500,33422.3935,27630.46422,130-140,0423,BUKIT TIMAH ROAD,MADISON RESIDENCES,10
4,12000,Non-landed Properties,1700-1800,33422.3935,27630.46422,160-170,0523,BUKIT TIMAH ROAD,MADISON RESIDENCES,10
4,16000,Non-landed Properties,>3000,33422.3935,27630.46422,290-300,0623,BUKIT TIMAH ROAD,MADISON RESIDENCES,10
4,10000,Non-landed Properties,1700-1800,33422.3935,27630.46422,160-170,0623,BUKIT TIMAH ROAD,MADISON RESIDENCES,10
NA,12500,Semi-Detached House,3000-3500,36736.40706,23001.93263,250-300,0623,GREENBANK PARK,GREENBANK PARK,21
NA,3800,Non-landed Properties,600-700,39125.05748,35415.35223,50-60,0623,HOUGANG AVENUE 7,RIVERFRONT RESIDENCES,19
NA,6300,Semi-Detached House,2000-2500,38915.87816,20860.60975,200-250,0623,CHESTNUT DRIVE,GREEN HILL ESTATE,23
NA,17500,Detached House,2500-3000,38915.87816,20860.60975,250-300,0523,CHESTNUT DRIVE,GREEN HILL ESTATE,23
NA,7000,Semi-Detached House,2000-2500,37773.99387,19783.46715,150-200,0623,CHU LIN ROAD,LANDED HOUSING DEVELOPMENT,23
NA,5600,Semi-Detached House,2000-2500,37773.99387,19783.46715,150-200,0623,CHU LIN ROAD,LANDED HOUSING DEVELOPMENT,23
4,5250,Non-landed Properties,1500-1600,32106.78186,35238.11576,140-150,0423,HAIG ROAD,HAIG COURT,15
4,5800,Non-landed Properties,1500-1600,32106.78186,35238.11576,130-140,0423,HAIG ROAD,HAIG COURT,15
4,10167,Non-landed Properties,2400-2500,32106.78186,35238.11576,230-240,0523,HAIG ROAD,HAIG COURT,15
4,6000,Non-landed Properties,1500-1600,32106.78186,35238.11576,140-150,0623,HAIG ROAD,HAIG COURT,15
4,5800,Non-landed Properties,1500-1600,32106.78186,35238.11576,140-150,0523,HAIG ROAD,HAIG COURT,15
3,5600,Non-landed Properties,1400-1500,32106.78186,35238.11576,130-140,0523,HAIG ROAD,HAIG COURT,15
2,4600,Non-landed Properties,1000-1100,32106.78186,35238.11576,90-100,0423,HAIG ROAD,HAIG COURT,15
2,3200,Non-landed Properties,1000-1100,32106.78186,35238.11576,90-100,0423,HAIG ROAD,HAIG COURT,15
4,7500,Non-landed Properties,1500-1600,32106.78186,35238.11576,140-150,0523,HAIG ROAD,HAIG COURT,15
3,5500,Non-landed Properties,1400-1500,32106.78186,35238.11576,130-140,0623,HAIG ROAD,HAIG COURT,15
4,7100,Non-landed Properties,1500-1600,32106.78186,35238.11576,140-150,0523,HAIG ROAD,HAIG COURT,15
NA,6000,Non-landed Properties,1800-1900,33631.10311,28956.33667,170-180,0423,THOMSON ROAD,NOVENA GARDENS,11
3,5980,Non-landed Properties,1000-1100,30384.45491,28510.6855,90-100,0423,ROBERTSON QUAY,ROBERTSON 100,09
2,5800,Non-landed Properties,800-900,30384.45491,28510.6855,70-80,0423,ROBERTSON QUAY,ROBERTSON 100,09
2,4800,Non-landed Properties,800-900,30384.45491,28510.6855,80-90,0423,ROBERTSON QUAY,ROBERTSON 100,09
2,5650,Non-landed Properties,900-1000,30384.45491,28510.6855,80-90,0423,ROBERTSON QUAY,ROBERTSON 100,09
1,3800,Non-landed Properties,600-700,30384.45491,28510.6855,60-70,0523,ROBERTSON QUAY,ROBERTSON 100,09
1,4200,Non-landed Properties,600-700,30384.45491,28510.6855,60-70,0623,ROBERTSON QUAY,ROBERTSON 100,09
2,5400,Non-landed Properties,800-900,30384.45491,28510.6855,80-90,0423,ROBERTSON QUAY,ROBERTSON 100,09
2,6200,Non-landed Properties,1100-1200,30384.45491,28510.6855,100-110,0423,ROBERTSON QUAY,ROBERTSON 100,09
2,5800,Non-landed Properties,900-1000,30384.45491,28510.6855,80-90,0523,ROBERTSON QUAY,ROBERTSON 100,09
1,4000,Non-landed Properties,600-700,30384.45491,28510.6855,60-70,0623,ROBERTSON QUAY,ROBERTSON 100,09
2,5375,Non-landed Properties,800-900,30384.45491,28510.6855,80-90,0623,ROBERTSON QUAY,ROBERTSON 100,09
2,4800,Non-landed Properties,800-900,30384.45491,28510.6855,80-90,0623,ROBERTSON QUAY,ROBERTSON 100,09
3,6000,Non-landed Properties,1000-1100,30384.45491,28510.6855,90-100,0623,ROBERTSON QUAY,ROBERTSON 100,09
1,4700,Non-landed Properties,700-800,30384.45491,28510.6855,70-80,0623,ROBERTSON QUAY,ROBERTSON 100,09
2,5100,Non-landed Properties,800-900,30384.45491,28510.6855,80-90,0623,ROBERTSON QUAY,ROBERTSON 100,09
2,5300,Non-landed Properties,800-900,30384.45491,28510.6855,80-90,0623,ROBERTSON QUAY,ROBERTSON 100,09
3,6700,Non-landed Properties,1300-1400,30384.45491,28510.6855,120-130,0623,ROBERTSON QUAY,ROBERTSON 100,09
3,6600,Non-landed Properties,1000-1100,30384.45491,28510.6855,90-100,0623,ROBERTSON QUAY,ROBERTSON 100,09
2,5500,Non-landed Properties,900-1000,30384.45491,28510.6855,80-90,0623,ROBERTSON QUAY,ROBERTSON 100,09
NA,5500,Non-landed Properties,1600-1700,31442.89185,27119.48011,140-150,0423,ONE TREE HILL,ONE TREE HILL MANSIONS,10
NA,7000,Non-landed Properties,1600-1700,31442.89185,27119.48011,150-160,0423,ONE TREE HILL,ONE TREE HILL MANSIONS,10
2,4800,Non-landed Properties,800-900,31678.65697,35230.2897,80-90,0423,MOUNTBATTEN ROAD,TESSA LODGE,15
NA,7000,Terrace House,2000-2500,41358.4225,28631.57612,200-250,0523,COUNTRYSIDE ROAD,THE COUNTRYSIDE,26
NA,5500,Terrace House,2000-2500,41358.4225,28631.57612,200-250,0523,COUNTRYSIDE ROAD,THE COUNTRYSIDE,26
NA,7500,Terrace House,2000-2500,41358.4225,28631.57612,200-250,0623,COUNTRYSIDE ROAD,THE COUNTRYSIDE,26
NA,11800,Semi-Detached House,4000-4500,33117.41572,22110.54149,350-400,0623,MOUNT SINAI RISE,MOUNT SINAI,10
3,6800,Non-landed Properties,1900-2000,34472.10946,40619.24533,180-190,0423,TANAH MERAH KECHIL AVENUE,OPTIMA @ TANAH MERAH,16
3,5100,Non-landed Properties,1100-1200,34472.10946,40619.24533,110-120,0423,TANAH MERAH KECHIL AVENUE,OPTIMA @ TANAH MERAH,16
1,2800,Non-landed Properties,500-600,34472.10946,40619.24533,40-50,0523,TANAH MERAH KECHIL AVENUE,OPTIMA @ TANAH MERAH,16
2,3600,Non-landed Properties,900-1000,34472.10946,40619.24533,80-90,0423,TANAH MERAH KECHIL AVENUE,OPTIMA @ TANAH MERAH,16
3,5500,Non-landed Properties,1300-1400,34472.10946,40619.24533,120-130,0623,TANAH MERAH KECHIL AVENUE,OPTIMA @ TANAH MERAH,16
2,5000,Non-landed Properties,900-1000,34472.10946,40619.24533,80-90,0623,TANAH MERAH KECHIL AVENUE,OPTIMA @ TANAH MERAH,16
3,5800,Non-landed Properties,1100-1200,34472.10946,40619.24533,110-120,0623,TANAH MERAH KECHIL AVENUE,OPTIMA @ TANAH MERAH,16
3,5300,Non-landed Properties,1100-1200,34472.10946,40619.24533,110-120,0623,TANAH MERAH KECHIL AVENUE,OPTIMA @ TANAH MERAH,16
1,3300,Non-landed Properties,500-600,34472.10946,40619.24533,40-50,0523,TANAH MERAH KECHIL AVENUE,OPTIMA @ TANAH MERAH,16
2,4500,Non-landed Properties,1100-1200,34472.10946,40619.24533,100-110,0423,TANAH MERAH KECHIL AVENUE,OPTIMA @ TANAH MERAH,16
1,2600,Non-landed Properties,400-500,34472.10946,40619.24533,40-50,0423,TANAH MERAH KECHIL AVENUE,OPTIMA @ TANAH MERAH,16
1,3200,Non-landed Properties,400-500,34472.10946,40619.24533,40-50,0423,TANAH MERAH KECHIL AVENUE,OPTIMA @ TANAH MERAH,16
2,3950,Non-landed Properties,800-900,34472.10946,40619.24533,80-90,0423,TANAH MERAH KECHIL AVENUE,OPTIMA @ TANAH MERAH,16
2,3500,Non-landed Properties,800-900,34472.10946,40619.24533,80-90,0623,TANAH MERAH KECHIL AVENUE,OPTIMA @ TANAH MERAH,16
1,2900,Non-landed Properties,400-500,34472.10946,40619.24533,40-50,0623,TANAH MERAH KECHIL AVENUE,OPTIMA @ TANAH MERAH,16
3,5000,Non-landed Properties,1100-1200,34472.10946,40619.24533,100-110,0423,TANAH MERAH KECHIL AVENUE,OPTIMA @ TANAH MERAH,16
3,5800,Non-landed Properties,1300-1400,34472.10946,40619.24533,120-130,0423,TANAH MERAH KECHIL AVENUE,OPTIMA @ TANAH MERAH,16
2,3800,Non-landed Properties,800-900,34472.10946,40619.24533,70-80,0423,TANAH MERAH KECHIL AVENUE,OPTIMA @ TANAH MERAH,16
2,4700,Non-landed Properties,1000-1100,34472.10946,40619.24533,90-100,0523,TANAH MERAH KECHIL AVENUE,OPTIMA @ TANAH MERAH,16
2,4900,Non-landed Properties,1000-1100,34472.10946,40619.24533,90-100,0623,TANAH MERAH KECHIL AVENUE,OPTIMA @ TANAH MERAH,16
3,5800,Non-landed Properties,1100-1200,34472.10946,40619.24533,110-120,0623,TANAH MERAH KECHIL AVENUE,OPTIMA @ TANAH MERAH,16
