noOfBedRoom,rent,propertyType,areaSqft,y,x,areaSqm,leaseDate,street,project,district
2,2850,Non-landed Properties,900-1000,32511.09749,37069.05696,80-90,1220,EAST COAST ROAD,THE SOUND,15
2,3200,Non-landed Properties,900-1000,32511.09749,37069.05696,80-90,1220,EAST COAST ROAD,THE SOUND,15
2,2800,Non-landed Properties,800-900,32511.09749,37069.05696,80-90,1120,EAST COAST ROAD,THE SOUND,15
2,2800,Non-landed Properties,800-900,32511.09749,37069.05696,80-90,1120,EAST COAST ROAD,THE SOUND,15
3,2900,Non-landed Properties,1000-1100,32473.92128,27734.12795,90-100,1020,DRAYCOTT DRIVE,J C DRAYCOTT,10
2,2800,Non-landed Properties,700-800,32473.92128,27734.12795,70-80,1020,DRAYCOTT DRIVE,J C DRAYCOTT,10
2,3200,Non-landed Properties,700-800,32473.92128,27734.12795,70-80,1220,DRAYCOTT DRIVE,J C DRAYCOTT,10
2,2700,Non-landed Properties,800-900,32473.92128,27734.12795,70-80,1120,DRAYCOTT DRIVE,J C DRAYCOTT,10
2,3000,Non-landed Properties,800-900,32473.92128,27734.12795,70-80,1120,DRAYCOTT DRIVE,J C DRAYCOTT,10
2,3000,Non-landed Properties,700-800,32473.92128,27734.12795,70-80,1120,DRAYCOTT DRIVE,J C DRAYCOTT,10
NA,4500,Terrace House,1500-2000,33927.86274,41729.09452,150-200,1020,EASTWOOD GREEN,LANDED HOUSING DEVELOPMENT,16
NA,3600,Semi-Detached House,3000-3500,34905.27641,40848.78317,250-300,1020,JALAN CHEMPAKA KUNING,LANDED HOUSING DEVELOPMENT,16
4,11500,Non-landed Properties,>3000,33126.10198,28730.33095,>300,1220,EVELYN ROAD,SETIA RESIDENCES,11
NA,6500,Semi-Detached House,5000-5500,33691.99562,23417.45875,450-500,1220,JALAN LIM TAI SEE,VENTURA HEIGHTS,10
NA,5700,Semi-Detached House,4500-5000,33691.99562,23417.45875,400-450,1120,JALAN LIM TAI SEE,VENTURA HEIGHTS,10
NA,7600,Detached House,6500-7000,33691.99562,23417.45875,600-650,1120,JALAN LIM TAI SEE,VENTURA HEIGHTS,10
4,4000,Non-landed Properties,1500-1600,30676.12651,26899.34694,140-150,1220,JERVOIS ROAD,JERVOIS LODGE,10
2,3300,Non-landed Properties,1300-1400,30676.12651,26899.34694,120-130,1220,JERVOIS ROAD,JERVOIS LODGE,10
3,3200,Non-landed Properties,1200-1300,30676.12651,26899.34694,110-120,1020,JERVOIS ROAD,JERVOIS LODGE,10
3,3700,Non-landed Properties,1200-1300,30676.12651,26899.34694,110-120,1220,JERVOIS ROAD,JERVOIS LODGE,10
4,5000,Non-landed Properties,1900-2000,30676.12651,26899.34694,180-190,1220,JERVOIS ROAD,JERVOIS LODGE,10
3,3500,Non-landed Properties,1300-1400,30676.12651,26899.34694,120-130,1020,JERVOIS ROAD,JERVOIS LODGE,10
2,2200,Non-landed Properties,700-800,32946.86699,33752.25642,70-80,1220,LORONG 27A GEYLANG,BALMY COURT,14
3,2800,Non-landed Properties,1100-1200,34477.01442,29143.28532,100-110,1220,JALAN DUSUN,NEW COURT,12
2,2500,Non-landed Properties,900-1000,32466.24503,34891.99368,80-90,1220,DUNMAN ROAD,PARADISE PALMS,15
3,3100,Non-landed Properties,1100-1200,32466.24503,34891.99368,100-110,1120,DUNMAN ROAD,PARADISE PALMS,15
NA,4500,Detached House,3500-4000,44161.73299,35927.04326,350-400,1120,PONGGOL SEVENTEENTH AVENUE,NORTHSHORE BUNGALOWS,19
2,2300,Non-landed Properties,700-800,32803.98543,35940.37999,60-70,1020,MANGIS ROAD,THE GERANIUM,15
3,2800,Non-landed Properties,900-1000,32803.98543,35940.37999,90-100,1220,MANGIS ROAD,THE GERANIUM,15
3,3300,Non-landed Properties,1600-1700,32803.98543,35940.37999,150-160,1120,MANGIS ROAD,THE GERANIUM,15
3,2500,Non-landed Properties,1100-1200,32810.17471,34705.69063,110-120,1120,TANJONG KATONG ROAD,KATONG VILLE,15
NA,2700,Non-landed Properties,1100-1200,40354.18451,34801.06439,100-110,1120,COMPASSVALE BOW,THE QUARTZ,19
NA,2900,Non-landed Properties,1000-1100,40354.18451,34801.06439,90-100,1220,COMPASSVALE BOW,THE QUARTZ,19
NA,2675,Non-landed Properties,1000-1100,40354.18451,34801.06439,90-100,1220,COMPASSVALE BOW,THE QUARTZ,19
3,3000,Non-landed Properties,1200-1300,40354.18451,34801.06439,110-120,1220,COMPASSVALE BOW,THE QUARTZ,19
NA,2850,Non-landed Properties,1200-1300,40354.18451,34801.06439,110-120,1120,COMPASSVALE BOW,THE QUARTZ,19
3,3000,Non-landed Properties,1300-1400,40354.18451,34801.06439,120-130,1220,COMPASSVALE BOW,THE QUARTZ,19
NA,2500,Non-landed Properties,1100-1200,40354.18451,34801.06439,100-110,1120,COMPASSVALE BOW,THE QUARTZ,19
NA,3200,Non-landed Properties,1100-1200,40354.18451,34801.06439,100-110,1120,COMPASSVALE BOW,THE QUARTZ,19
NA,2750,Non-landed Properties,1100-1200,40354.18451,34801.06439,100-110,1020,COMPASSVALE BOW,THE QUARTZ,19
4,3600,Non-landed Properties,1300-1400,43019.89802,35440.20265,120-130,1020,PUNGGOL WALK,A TREASURE TROVE,19
3,2750,Non-landed Properties,1200-1300,43019.89802,35440.20265,110-120,1220,PUNGGOL WALK,A TREASURE TROVE,19
3,2800,Non-landed Properties,1200-1300,43019.89802,35440.20265,110-120,1120,PUNGGOL WALK,A TREASURE TROVE,19
2,2400,Non-landed Properties,700-800,43019.89802,35440.20265,70-80,1220,PUNGGOL WALK,A TREASURE TROVE,19
2,2150,Non-landed Properties,700-800,43019.89802,35440.20265,70-80,1120,PUNGGOL WALK,A TREASURE TROVE,19
2,2400,Non-landed Properties,900-1000,43019.89802,35440.20265,80-90,1120,PUNGGOL WALK,A TREASURE TROVE,19
2,2150,Non-landed Properties,700-800,43019.89802,35440.20265,70-80,1020,PUNGGOL WALK,A TREASURE TROVE,19
5,6500,Non-landed Properties,>3000,43019.89802,35440.20265,>300,1020,PUNGGOL WALK,A TREASURE TROVE,19
2,2250,Non-landed Properties,700-800,43019.89802,35440.20265,70-80,1120,PUNGGOL WALK,A TREASURE TROVE,19
2,2300,Non-landed Properties,900-1000,43019.89802,35440.20265,80-90,1120,PUNGGOL WALK,A TREASURE TROVE,19
4,3200,Non-landed Properties,1300-1400,43019.89802,35440.20265,120-130,1120,PUNGGOL WALK,A TREASURE TROVE,19
2,2400,Non-landed Properties,700-800,43019.89802,35440.20265,70-80,1120,PUNGGOL WALK,A TREASURE TROVE,19
4,3200,Non-landed Properties,1300-1400,43019.89802,35440.20265,120-130,1220,PUNGGOL WALK,A TREASURE TROVE,19
2,2250,Non-landed Properties,700-800,43019.89802,35440.20265,70-80,1220,PUNGGOL WALK,A TREASURE TROVE,19
3,2800,Non-landed Properties,1200-1300,43019.89802,35440.20265,110-120,1020,PUNGGOL WALK,A TREASURE TROVE,19
2,2300,Non-landed Properties,700-800,43019.89802,35440.20265,70-80,1020,PUNGGOL WALK,A TREASURE TROVE,19
2,2100,Non-landed Properties,700-800,43019.89802,35440.20265,70-80,1120,PUNGGOL WALK,A TREASURE TROVE,19
2,2600,Non-landed Properties,900-1000,43019.89802,35440.20265,80-90,1120,PUNGGOL WALK,A TREASURE TROVE,19
2,2250,Non-landed Properties,700-800,43019.89802,35440.20265,70-80,1220,PUNGGOL WALK,A TREASURE TROVE,19
2,2550,Non-landed Properties,1000-1100,43019.89802,35440.20265,90-100,1220,PUNGGOL WALK,A TREASURE TROVE,19
2,2000,Non-landed Properties,700-800,43019.89802,35440.20265,70-80,1120,PUNGGOL WALK,A TREASURE TROVE,19
2,2150,Non-landed Properties,700-800,43019.89802,35440.20265,70-80,1120,PUNGGOL WALK,A TREASURE TROVE,19
2,2200,Non-landed Properties,700-800,43019.89802,35440.20265,70-80,1020,PUNGGOL WALK,A TREASURE TROVE,19
3,2600,Non-landed Properties,1100-1200,43019.89802,35440.20265,100-110,1120,PUNGGOL WALK,A TREASURE TROVE,19
3,2400,Non-landed Properties,1000-1100,43019.89802,35440.20265,90-100,1220,PUNGGOL WALK,A TREASURE TROVE,19
3,2800,Non-landed Properties,1100-1200,43019.89802,35440.20265,100-110,1120,PUNGGOL WALK,A TREASURE TROVE,19
3,2600,Non-landed Properties,1000-1100,43019.89802,35440.20265,90-100,1220,PUNGGOL WALK,A TREASURE TROVE,19
2,2600,Non-landed Properties,700-800,43019.89802,35440.20265,70-80,1120,PUNGGOL WALK,A TREASURE TROVE,19
2,2350,Non-landed Properties,900-1000,43019.89802,35440.20265,80-90,1120,PUNGGOL WALK,A TREASURE TROVE,19
3,2700,Non-landed Properties,1200-1300,43019.89802,35440.20265,110-120,1120,PUNGGOL WALK,A TREASURE TROVE,19
2,2400,Non-landed Properties,700-800,43019.89802,35440.20265,70-80,1120,PUNGGOL WALK,A TREASURE TROVE,19
3,3200,Non-landed Properties,1200-1300,43019.89802,35440.20265,110-120,1120,PUNGGOL WALK,A TREASURE TROVE,19
3,3200,Non-landed Properties,1200-1300,43019.89802,35440.20265,110-120,1120,PUNGGOL WALK,A TREASURE TROVE,19
2,2300,Non-landed Properties,700-800,43019.89802,35440.20265,70-80,1020,PUNGGOL WALK,A TREASURE TROVE,19
2,2300,Non-landed Properties,700-800,43019.89802,35440.20265,70-80,1120,PUNGGOL WALK,A TREASURE TROVE,19
3,2800,Non-landed Properties,1200-1300,43019.89802,35440.20265,110-120,1120,PUNGGOL WALK,A TREASURE TROVE,19
2,2300,Non-landed Properties,700-800,43019.89802,35440.20265,70-80,1120,PUNGGOL WALK,A TREASURE TROVE,19
4,3400,Non-landed Properties,1300-1400,43019.89802,35440.20265,120-130,1020,PUNGGOL WALK,A TREASURE TROVE,19
2,2350,Non-landed Properties,700-800,43019.89802,35440.20265,70-80,1120,PUNGGOL WALK,A TREASURE TROVE,19
3,3550,Non-landed Properties,1000-1100,34081.60248,25070.50081,90-100,1220,DUCHESS ROAD,DUCHESS MANOR,10
2,3300,Non-landed Properties,800-900,34081.60248,25070.50081,70-80,1020,DUCHESS ROAD,DUCHESS MANOR,10
2,3300,Non-landed Properties,800-900,34081.60248,25070.50081,70-80,1220,DUCHESS ROAD,DUCHESS MANOR,10
2,1900,Non-landed Properties,500-600,38894.90663,34592.63224,40-50,1020,JALAN NAUNG,NAUNG RESIDENCE,19
2,2300,Non-landed Properties,700-800,38894.90663,34592.63224,60-70,1220,JALAN NAUNG,NAUNG RESIDENCE,19
1,1800,Non-landed Properties,500-600,38894.90663,34592.63224,50-60,1220,JALAN NAUNG,NAUNG RESIDENCE,19
1,2000,Non-landed Properties,500-600,38894.90663,34592.63224,40-50,1120,JALAN NAUNG,NAUNG RESIDENCE,19
1,1850,Non-landed Properties,500-600,38894.90663,34592.63224,50-60,1120,JALAN NAUNG,NAUNG RESIDENCE,19
3,6200,Non-landed Properties,1900-2000,33176.14848,22607.06716,180-190,1020,MOUNT SINAI LANE,GLENTREES,10
2,3700,Non-landed Properties,1300-1400,33176.14848,22607.06716,120-130,1220,MOUNT SINAI LANE,GLENTREES,10
2,4200,Non-landed Properties,1300-1400,33176.14848,22607.06716,120-130,1220,MOUNT SINAI LANE,GLENTREES,10
4,5800,Non-landed Properties,1700-1800,33176.14848,22607.06716,150-160,1120,MOUNT SINAI LANE,GLENTREES,10
2,3500,Non-landed Properties,1300-1400,33176.14848,22607.06716,120-130,1120,MOUNT SINAI LANE,GLENTREES,10
2,4000,Non-landed Properties,1300-1400,33176.14848,22607.06716,120-130,1020,MOUNT SINAI LANE,GLENTREES,10
3,4800,Non-landed Properties,1900-2000,33176.14848,22607.06716,180-190,1020,MOUNT SINAI LANE,GLENTREES,10
3,4500,Non-landed Properties,1400-1500,33176.14848,22607.06716,130-140,1020,MOUNT SINAI LANE,GLENTREES,10
4,7100,Non-landed Properties,2700-2800,33176.14848,22607.06716,250-260,1120,MOUNT SINAI LANE,GLENTREES,10
3,5400,Non-landed Properties,1900-2000,33176.14848,22607.06716,180-190,1020,MOUNT SINAI LANE,GLENTREES,10
4,7200,Non-landed Properties,2700-2800,33176.14848,22607.06716,250-260,1220,MOUNT SINAI LANE,GLENTREES,10
2,3700,Non-landed Properties,1300-1400,33176.14848,22607.06716,120-130,1120,MOUNT SINAI LANE,GLENTREES,10
4,8500,Non-landed Properties,>3000,33176.14848,22607.06716,>300,1220,MOUNT SINAI LANE,GLENTREES,10
1,1580,Non-landed Properties,300-400,40099.03244,42199.9121,30-40,1220,JALAN LOYANG BESAR,OCEAN FRONT SUITES,17
1,1500,Non-landed Properties,400-500,40099.03244,42199.9121,30-40,1220,JALAN LOYANG BESAR,OCEAN FRONT SUITES,17
1,1550,Non-landed Properties,400-500,40099.03244,42199.9121,30-40,1220,JALAN LOYANG BESAR,OCEAN FRONT SUITES,17
NA,3800,Non-landed Properties,1100-1200,34570.54111,26570.23451,100-110,1220,KHEAM HOCK ROAD,NON-LANDED HOUSING DEVELOPMENT,11
2,2550,Non-landed Properties,900-1000,36937.05665,33250.34206,80-90,1120,PAYA LEBAR CRESCENT,TANGERINE GROVE,19
2,2500,Non-landed Properties,900-1000,36937.05665,33250.34206,80-90,1020,PAYA LEBAR CRESCENT,TANGERINE GROVE,19
3,2800,Non-landed Properties,1600-1700,36937.05665,33250.34206,140-150,1220,PAYA LEBAR CRESCENT,TANGERINE GROVE,19
NA,9000,Semi-Detached House,4500-5000,34881.63181,24171.34044,400-450,1120,VANDA ROAD,ORCHID VILLAGE,11
NA,7800,Semi-Detached House,3500-4000,34881.63181,24171.34044,350-400,1120,VANDA ROAD,ORCHID VILLAGE,11
NA,6500,Terrace House,2000-2500,35000.7119526414,32992.0276813786,150-200,1220,BELIMBING AVENUE,OASIS @ MULBERRY,13
1,2200,Non-landed Properties,500-600,28312.01452,27341.24795,40-50,1020,KAMPONG BAHRU ROAD,HARBOUR SUITES,04
1,1700,Non-landed Properties,400-500,28312.01452,27341.24795,30-40,1020,KAMPONG BAHRU ROAD,HARBOUR SUITES,04
1,2000,Non-landed Properties,400-500,28312.01452,27341.24795,30-40,1220,KAMPONG BAHRU ROAD,HARBOUR SUITES,04
1,1900,Non-landed Properties,400-500,28312.01452,27341.24795,30-40,1220,KAMPONG BAHRU ROAD,HARBOUR SUITES,04
2,2400,Non-landed Properties,600-700,28312.01452,27341.24795,50-60,1220,KAMPONG BAHRU ROAD,HARBOUR SUITES,04
1,2050,Non-landed Properties,400-500,28312.01452,27341.24795,30-40,1020,KAMPONG BAHRU ROAD,HARBOUR SUITES,04
2,2600,Non-landed Properties,700-800,28312.01452,27341.24795,60-70,1220,KAMPONG BAHRU ROAD,HARBOUR SUITES,04
1,2250,Non-landed Properties,500-600,28312.01452,27341.24795,40-50,1120,KAMPONG BAHRU ROAD,HARBOUR SUITES,04
1,2200,Non-landed Properties,400-500,32095.99664,29591.87965,40-50,1020,MACKENZIE ROAD,MACKENZIE 88,09
1,2200,Non-landed Properties,400-500,32095.99664,29591.87965,40-50,1020,MACKENZIE ROAD,MACKENZIE 88,09
1,2100,Non-landed Properties,500-600,32095.99664,29591.87965,40-50,1220,MACKENZIE ROAD,MACKENZIE 88,09
2,2800,Non-landed Properties,800-900,32095.99664,29591.87965,70-80,1220,MACKENZIE ROAD,MACKENZIE 88,09
1,2050,Non-landed Properties,500-600,32095.99664,29591.87965,40-50,1220,MACKENZIE ROAD,MACKENZIE 88,09
1,2100,Non-landed Properties,700-800,32095.99664,29591.87965,60-70,1220,MACKENZIE ROAD,MACKENZIE 88,09
1,2050,Non-landed Properties,400-500,32095.99664,29591.87965,40-50,1220,MACKENZIE ROAD,MACKENZIE 88,09
2,2200,Non-landed Properties,800-900,32095.99664,29591.87965,70-80,1220,MACKENZIE ROAD,MACKENZIE 88,09
2,2810,Non-landed Properties,800-900,32095.99664,29591.87965,70-80,1220,MACKENZIE ROAD,MACKENZIE 88,09
1,2100,Non-landed Properties,600-700,32095.99664,29591.87965,50-60,1120,MACKENZIE ROAD,MACKENZIE 88,09
1,2100,Non-landed Properties,400-500,32095.99664,29591.87965,40-50,1120,MACKENZIE ROAD,MACKENZIE 88,09
2,2100,Non-landed Properties,1300-1400,36689.8629,42339.04645,120-130,1020,UPPER CHANGI ROAD EAST,SUNHAVEN,16
3,3300,Non-landed Properties,1200-1300,36689.8629,42339.04645,110-120,1020,UPPER CHANGI ROAD EAST,SUNHAVEN,16
2,2400,Non-landed Properties,1000-1100,36689.8629,42339.04645,90-100,1220,UPPER CHANGI ROAD EAST,SUNHAVEN,16
3,2650,Non-landed Properties,1200-1300,36689.8629,42339.04645,110-120,1220,UPPER CHANGI ROAD EAST,SUNHAVEN,16
2,2300,Non-landed Properties,900-1000,36689.8629,42339.04645,90-100,1120,UPPER CHANGI ROAD EAST,SUNHAVEN,16
3,2600,Non-landed Properties,1200-1300,36689.8629,42339.04645,110-120,1220,UPPER CHANGI ROAD EAST,SUNHAVEN,16
2,2500,Non-landed Properties,1300-1400,36689.8629,42339.04645,120-130,1220,UPPER CHANGI ROAD EAST,SUNHAVEN,16
3,2800,Non-landed Properties,1200-1300,36689.8629,42339.04645,110-120,1220,UPPER CHANGI ROAD EAST,SUNHAVEN,16
2,2300,Non-landed Properties,900-1000,36689.8629,42339.04645,90-100,1220,UPPER CHANGI ROAD EAST,SUNHAVEN,16
3,2700,Non-landed Properties,1200-1300,36689.8629,42339.04645,110-120,1220,UPPER CHANGI ROAD EAST,SUNHAVEN,16
3,2650,Non-landed Properties,1200-1300,36689.8629,42339.04645,110-120,1220,UPPER CHANGI ROAD EAST,SUNHAVEN,16
2,2250,Non-landed Properties,900-1000,36689.8629,42339.04645,90-100,1220,UPPER CHANGI ROAD EAST,SUNHAVEN,16
3,3000,Non-landed Properties,1800-1900,36689.8629,42339.04645,160-170,1120,UPPER CHANGI ROAD EAST,SUNHAVEN,16
2,2100,Non-landed Properties,900-1000,36689.8629,42339.04645,90-100,1120,UPPER CHANGI ROAD EAST,SUNHAVEN,16
3,2600,Non-landed Properties,1200-1300,36689.8629,42339.04645,110-120,1120,UPPER CHANGI ROAD EAST,SUNHAVEN,16
2,2500,Non-landed Properties,1000-1100,36689.8629,42339.04645,90-100,1120,UPPER CHANGI ROAD EAST,SUNHAVEN,16
2,2300,Non-landed Properties,1000-1100,36689.8629,42339.04645,90-100,1120,UPPER CHANGI ROAD EAST,SUNHAVEN,16
2,2200,Non-landed Properties,1000-1100,36689.8629,42339.04645,90-100,1120,UPPER CHANGI ROAD EAST,SUNHAVEN,16
2,2800,Non-landed Properties,1700-1800,36689.8629,42339.04645,160-170,1120,UPPER CHANGI ROAD EAST,SUNHAVEN,16
3,2800,Non-landed Properties,1100-1200,33994.51459,30335.50628,100-110,1020,KIM KEAT LANE,CALARASI,12
3,2800,Non-landed Properties,1200-1300,33994.51459,30335.50628,110-120,1220,KIM KEAT LANE,CALARASI,12
3,2800,Non-landed Properties,1100-1200,33994.51459,30335.50628,100-110,1120,KIM KEAT LANE,CALARASI,12
3,2800,Non-landed Properties,1100-1200,33994.51459,30335.50628,100-110,1220,KIM KEAT LANE,CALARASI,12
3,3000,Non-landed Properties,1200-1300,33994.51459,30335.50628,110-120,1220,KIM KEAT LANE,CALARASI,12
3,2500,Non-landed Properties,1200-1300,38202.89348,34394.58401,110-120,1220,TAMPINES ROAD,FORTUNE PARK,19
3,2300,Non-landed Properties,900-1000,38202.89348,34394.58401,90-100,1220,TAMPINES ROAD,FORTUNE PARK,19
3,2500,Non-landed Properties,1200-1300,38202.89348,34394.58401,110-120,1220,TAMPINES ROAD,FORTUNE PARK,19
3,2400,Non-landed Properties,1200-1300,38202.89348,34394.58401,110-120,1120,TAMPINES ROAD,FORTUNE PARK,19
3,2750,Non-landed Properties,1400-1500,37468.98539,32794.84273,130-140,1220,LIM TUA TOW ROAD,CAMBIO SUITES,19
3,2600,Non-landed Properties,900-1000,37468.98539,32794.84273,80-90,1220,LIM TUA TOW ROAD,CAMBIO SUITES,19
2,1900,Non-landed Properties,500-600,37468.98539,32794.84273,50-60,1220,LIM TUA TOW ROAD,CAMBIO SUITES,19
2,2200,Non-landed Properties,500-600,37468.98539,32794.84273,50-60,1220,LIM TUA TOW ROAD,CAMBIO SUITES,19
3,2700,Non-landed Properties,900-1000,37468.98539,32794.84273,80-90,1120,LIM TUA TOW ROAD,CAMBIO SUITES,19
2,1500,Non-landed Properties,500-600,37468.98539,32794.84273,50-60,1120,LIM TUA TOW ROAD,CAMBIO SUITES,19
2,2100,Non-landed Properties,500-600,37468.98539,32794.84273,40-50,1120,LIM TUA TOW ROAD,CAMBIO SUITES,19
2,2400,Non-landed Properties,800-900,36996.03349,33209.38694,70-80,1220,LORONG AH SOO,URBAN RESIDENCES,19
2,2400,Non-landed Properties,800-900,36996.03349,33209.38694,70-80,1120,LORONG AH SOO,URBAN RESIDENCES,19
2,2650,Non-landed Properties,800-900,36996.03349,33209.38694,70-80,1120,LORONG AH SOO,URBAN RESIDENCES,19
1,2000,Non-landed Properties,400-500,36996.03349,33209.38694,40-50,1120,LORONG AH SOO,URBAN RESIDENCES,19
3,7600,Non-landed Properties,1800-1900,30845.43323,29039.84337,160-170,1120,JALAN RUMBIA,THE IMPERIAL,09
3,6200,Non-landed Properties,1700-1800,30845.43323,29039.84337,160-170,1020,JALAN RUMBIA,THE IMPERIAL,09
NA,7400,Non-landed Properties,1900-2000,30845.43323,29039.84337,170-180,1220,JALAN RUMBIA,THE IMPERIAL,09
3,5600,Non-landed Properties,1400-1500,30845.43323,29039.84337,130-140,1220,JALAN RUMBIA,THE IMPERIAL,09
3,6000,Non-landed Properties,1300-1400,30845.43323,29039.84337,120-130,1220,JALAN RUMBIA,THE IMPERIAL,09
3,7400,Non-landed Properties,1700-1800,30845.43323,29039.84337,150-160,1120,JALAN RUMBIA,THE IMPERIAL,09
3,6000,Non-landed Properties,1400-1500,30845.43323,29039.84337,130-140,1020,JALAN RUMBIA,THE IMPERIAL,09
3,6400,Non-landed Properties,1400-1500,30845.43323,29039.84337,130-140,1220,JALAN RUMBIA,THE IMPERIAL,09
2,5000,Non-landed Properties,900-1000,30845.43323,29039.84337,90-100,1120,JALAN RUMBIA,THE IMPERIAL,09
3,6250,Non-landed Properties,1700-1800,30845.43323,29039.84337,150-160,1120,JALAN RUMBIA,THE IMPERIAL,09
1,3000,Non-landed Properties,1700-1800,32426.40827,35733.8026,150-160,1220,TEMBELING ROAD,SANDALWOOD,15
1,3400,Non-landed Properties,1700-1800,32426.40827,35733.8026,150-160,1220,TEMBELING ROAD,SANDALWOOD,15
1,1700,Non-landed Properties,400-500,36437.57245,32263.62405,30-40,1020,UPPER SERANGOON ROAD,PRESTO@UPPER SERANGOON,19
2,2400,Non-landed Properties,800-900,36437.57245,32263.62405,80-90,1220,UPPER SERANGOON ROAD,PRESTO@UPPER SERANGOON,19
1,1750,Non-landed Properties,400-500,36437.57245,32263.62405,30-40,1220,UPPER SERANGOON ROAD,PRESTO@UPPER SERANGOON,19
1,1820,Non-landed Properties,400-500,36437.57245,32263.62405,30-40,1120,UPPER SERANGOON ROAD,PRESTO@UPPER SERANGOON,19
4,4300,Non-landed Properties,1700-1800,34359.99589,28973.10365,150-160,1020,THOMSON ROAD,368 THOMSON,11
1,2700,Non-landed Properties,600-700,34359.99589,28973.10365,60-70,1020,THOMSON ROAD,368 THOMSON,11
4,5000,Non-landed Properties,1700-1800,34359.99589,28973.10365,150-160,1020,THOMSON ROAD,368 THOMSON,11
4,5800,Non-landed Properties,1700-1800,34359.99589,28973.10365,150-160,1020,THOMSON ROAD,368 THOMSON,11
2,3100,Non-landed Properties,800-900,34359.99589,28973.10365,80-90,1020,THOMSON ROAD,368 THOMSON,11
1,2600,Non-landed Properties,600-700,34359.99589,28973.10365,60-70,1220,THOMSON ROAD,368 THOMSON,11
2,3000,Non-landed Properties,800-900,34359.99589,28973.10365,80-90,1220,THOMSON ROAD,368 THOMSON,11
3,3800,Non-landed Properties,1300-1400,34359.99589,28973.10365,120-130,1220,THOMSON ROAD,368 THOMSON,11
2,2600,Non-landed Properties,800-900,34359.99589,28973.10365,80-90,1220,THOMSON ROAD,368 THOMSON,11
4,5300,Non-landed Properties,1700-1800,34359.99589,28973.10365,150-160,1220,THOMSON ROAD,368 THOMSON,11
NA,3000,Non-landed Properties,700-800,34359.99589,28973.10365,60-70,1220,THOMSON ROAD,368 THOMSON,11
3,4200,Non-landed Properties,1300-1400,34359.99589,28973.10365,120-130,1220,THOMSON ROAD,368 THOMSON,11
2,3000,Non-landed Properties,800-900,34359.99589,28973.10365,80-90,1220,THOMSON ROAD,368 THOMSON,11
2,3000,Non-landed Properties,800-900,34359.99589,28973.10365,80-90,1220,THOMSON ROAD,368 THOMSON,11
1,2450,Non-landed Properties,600-700,34359.99589,28973.10365,60-70,1220,THOMSON ROAD,368 THOMSON,11
3,3900,Non-landed Properties,1300-1400,34359.99589,28973.10365,120-130,1120,THOMSON ROAD,368 THOMSON,11
4,5600,Non-landed Properties,1700-1800,34359.99589,28973.10365,150-160,1120,THOMSON ROAD,368 THOMSON,11
2,3200,Non-landed Properties,800-900,34359.99589,28973.10365,80-90,1120,THOMSON ROAD,368 THOMSON,11
1,2400,Non-landed Properties,600-700,34359.99589,28973.10365,60-70,1120,THOMSON ROAD,368 THOMSON,11
3,4100,Non-landed Properties,1300-1400,34359.99589,28973.10365,120-130,1120,THOMSON ROAD,368 THOMSON,11
2,2900,Non-landed Properties,800-900,34359.99589,28973.10365,80-90,1120,THOMSON ROAD,368 THOMSON,11
NA,2100,Non-landed Properties,1200-1300,32652.76911,32833.40222,110-120,1120,LORONG 8 GEYLANG,GOODVIEW APARTMENTS,14
3,3400,Non-landed Properties,1400-1500,32634.66079,34892.66036,130-140,1020,IPOH LANE,IMPERIAL HEIGHTS,15
2,2350,Non-landed Properties,500-600,32634.66079,34892.66036,50-60,1220,IPOH LANE,IMPERIAL HEIGHTS,15
2,2100,Non-landed Properties,500-600,32634.66079,34892.66036,50-60,1220,IPOH LANE,IMPERIAL HEIGHTS,15
2,2600,Non-landed Properties,700-800,32634.66079,34892.66036,70-80,1220,IPOH LANE,IMPERIAL HEIGHTS,15
1,2000,Non-landed Properties,400-500,32634.66079,34892.66036,40-50,1120,IPOH LANE,IMPERIAL HEIGHTS,15
2,2000,Non-landed Properties,500-600,32634.66079,34892.66036,50-60,1120,IPOH LANE,IMPERIAL HEIGHTS,15
3,2600,Non-landed Properties,800-900,39057.84979,27360.58426,80-90,1220,OLD UPPER THOMSON ROAD,ADANA @ THOMSON,20
3,2600,Non-landed Properties,800-900,39057.84979,27360.58426,80-90,1220,OLD UPPER THOMSON ROAD,ADANA @ THOMSON,20
2,2300,Non-landed Properties,500-600,39057.84979,27360.58426,50-60,1120,OLD UPPER THOMSON ROAD,ADANA @ THOMSON,20
3,2800,Non-landed Properties,800-900,39057.84979,27360.58426,80-90,1120,OLD UPPER THOMSON ROAD,ADANA @ THOMSON,20
3,2600,Non-landed Properties,700-800,39057.84979,27360.58426,60-70,1020,OLD UPPER THOMSON ROAD,ADANA @ THOMSON,20
2,2000,Non-landed Properties,500-600,39057.84979,27360.58426,50-60,1220,OLD UPPER THOMSON ROAD,ADANA @ THOMSON,20
2,2000,Non-landed Properties,500-600,39057.84979,27360.58426,50-60,1120,OLD UPPER THOMSON ROAD,ADANA @ THOMSON,20
3,2700,Non-landed Properties,700-800,39057.84979,27360.58426,60-70,1220,OLD UPPER THOMSON ROAD,ADANA @ THOMSON,20
3,3700,Non-landed Properties,1400-1500,29554.49379,28121.29608,130-140,1120,ENG HOON STREET,ENG HOON MANSIONS,03
