noOfUnits,tenure,marketSegment,typeOfSale,district,nettPrice,x,propertyType,price,project,y,floorRange,area,street,contractDate,typeOfArea
1,Freehold,RCR,3,12,,31482.30729,Condominium,1500000,ONE ST MICHAEL'S,34104.5634,21-25,87,ST. MICHAEL'S ROAD,0822,Strata
1,Freehold,RCR,3,12,,31482.30729,Condominium,1450000,ONE ST MICHAEL'S,34104.5634,16-20,87,ST. MICHAEL'S ROAD,0722,Strata
1,Freehold,RCR,3,12,,31482.30729,Condominium,1818888,ONE ST MICHAEL'S,34104.5634,01-05,117,ST. MICHAEL'S ROAD,0522,Strata
1,Freehold,RCR,3,12,,31482.30729,Condominium,1815000,ONE ST MICHAEL'S,34104.5634,06-10,116,ST. MICHAEL'S ROAD,0422,Strata
1,Freehold,RCR,3,12,,31482.30729,Condominium,1690000,ONE ST MICHAEL'S,34104.5634,06-10,103,ST. MICHAEL'S ROAD,0822,Strata
1,Freehold,RCR,3,12,,31482.30729,Condominium,2130000,ONE ST MICHAEL'S,34104.5634,06-10,117,ST. MICHAEL'S ROAD,0824,Strata
1,Freehold,RCR,3,12,,31482.30729,Condominium,1445000,ONE ST MICHAEL'S,34104.5634,06-10,87,ST. MICHAEL'S ROAD,0324,Strata
1,Freehold,RCR,3,12,,31482.30729,Condominium,1550000,ONE ST MICHAEL'S,34104.5634,21-25,87,ST. MICHAEL'S ROAD,1224,Strata
1,Freehold,RCR,3,12,,31482.30729,Condominium,2039888,ONE ST MICHAEL'S,34104.5634,01-05,110,ST. MICHAEL'S ROAD,1024,Strata
1,Freehold,RCR,3,12,,30239.25332,Apartment,1017500,RESIDENTIAL APARTMENTS,33861.44962,01-05,96,WHAMPOA DRIVE,0721,Strata
1,Freehold,RCR,3,12,,30239.25332,Apartment,1243000,RESIDENTIAL APARTMENTS,33861.44962,01-05,89,WHAMPOA DRIVE,1024,Strata
1,Freehold,RCR,3,14,,33310.90442,Apartment,1028000,COSMO,32431.87747,01-05,66,GUILLEMARD CRESCENT,0221,Strata
1,Freehold,RCR,3,14,,33310.90442,Apartment,970000,COSMO,32431.87747,01-05,62,GUILLEMARD CRESCENT,0521,Strata
1,Freehold,RCR,3,14,,33310.90442,Apartment,985000,COSMO,32431.87747,01-05,66,GUILLEMARD CRESCENT,0321,Strata
1,Freehold,RCR,3,14,,33310.90442,Apartment,645000,COSMO,32431.87747,01-05,39,GUILLEMARD CRESCENT,1121,Strata
1,Freehold,RCR,3,14,,33310.90442,Apartment,645000,COSMO,32431.87747,01-05,37,GUILLEMARD CRESCENT,1121,Strata
1,Freehold,RCR,3,14,,33310.90442,Apartment,1028000,COSMO,32431.87747,06-10,62,GUILLEMARD CRESCENT,0622,Strata
1,Freehold,RCR,3,14,,33310.90442,Apartment,1060000,COSMO,32431.87747,01-05,62,GUILLEMARD CRESCENT,0822,Strata
1,Freehold,RCR,3,14,,33310.90442,Apartment,720000,COSMO,32431.87747,06-10,37,GUILLEMARD CRESCENT,0923,Strata
1,Freehold,RCR,3,14,,33310.90442,Apartment,1270000,COSMO,32431.87747,01-05,66,GUILLEMARD CRESCENT,0824,Strata
1,Freehold,RCR,3,14,,33310.90442,Apartment,1300000,COSMO,32431.87747,06-10,66,GUILLEMARD CRESCENT,0925,Strata
1,Freehold,CCR,3,09,,28944.7490413859,Apartment,11500000,RESIDENTIAL APARTMENTS,30846.2439512573,01-05,192.4,RIVER VALLEY ROAD,0723,Land
1,Freehold,CCR,3,09,,28944.7490413859,Apartment,11750000,RESIDENTIAL APARTMENTS,30846.2439512573,01-05,196,RIVER VALLEY ROAD,0723,Land
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1240000,ASTORIA PARK,33710.9665,11-15,89,LORONG MYDIN,0725,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1465000,ASTORIA PARK,33710.9665,11-15,111,LORONG MYDIN,0725,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,900000,ASTORIA PARK,33710.9665,06-10,79,LORONG MYDIN,1220,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,940000,ASTORIA PARK,33710.9665,11-15,89,LORONG MYDIN,0121,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,960000,ASTORIA PARK,33710.9665,01-05,89,LORONG MYDIN,0121,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1190000,ASTORIA PARK,33710.9665,01-05,109,LORONG MYDIN,1220,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1250000,ASTORIA PARK,33710.9665,06-10,111,LORONG MYDIN,1021,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,988000,ASTORIA PARK,33710.9665,01-05,89,LORONG MYDIN,0521,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,995000,ASTORIA PARK,33710.9665,01-05,89,LORONG MYDIN,0321,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,920000,ASTORIA PARK,33710.9665,01-05,80,LORONG MYDIN,0621,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,960000,ASTORIA PARK,33710.9665,01-05,89,LORONG MYDIN,0621,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1090000,ASTORIA PARK,33710.9665,01-05,80,LORONG MYDIN,0122,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1180000,ASTORIA PARK,33710.9665,01-05,109,LORONG MYDIN,0821,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1200000,ASTORIA PARK,33710.9665,01-05,109,LORONG MYDIN,0621,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1020000,ASTORIA PARK,33710.9665,06-10,93,LORONG MYDIN,1021,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1300000,ASTORIA PARK,33710.9665,11-15,111,LORONG MYDIN,0521,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1065000,ASTORIA PARK,33710.9665,11-15,89,LORONG MYDIN,0921,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1218000,ASTORIA PARK,33710.9665,06-10,111,LORONG MYDIN,0421,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1025000,ASTORIA PARK,33710.9665,11-15,93,LORONG MYDIN,0721,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,940000,ASTORIA PARK,33710.9665,01-05,86,LORONG MYDIN,0821,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1060000,ASTORIA PARK,33710.9665,11-15,93,LORONG MYDIN,0921,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,960000,ASTORIA PARK,33710.9665,01-05,89,LORONG MYDIN,0321,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1280000,ASTORIA PARK,33710.9665,01-05,109,LORONG MYDIN,1221,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1200000,ASTORIA PARK,33710.9665,01-05,122,LORONG MYDIN,0421,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1090000,ASTORIA PARK,33710.9665,01-05,89,LORONG MYDIN,0422,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1355000,ASTORIA PARK,33710.9665,01-05,122,LORONG MYDIN,0522,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1010000,ASTORIA PARK,33710.9665,01-05,80,LORONG MYDIN,0422,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1350000,ASTORIA PARK,33710.9665,06-10,111,LORONG MYDIN,0522,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1280000,ASTORIA PARK,33710.9665,06-10,109,LORONG MYDIN,0622,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1280000,ASTORIA PARK,33710.9665,01-05,111,LORONG MYDIN,0222,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,948000,ASTORIA PARK,33710.9665,06-10,79,LORONG MYDIN,0222,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1250000,ASTORIA PARK,33710.9665,01-05,109,LORONG MYDIN,0722,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1075000,ASTORIA PARK,33710.9665,01-05,79,LORONG MYDIN,1022,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1250000,ASTORIA PARK,33710.9665,11-15,89,LORONG MYDIN,0423,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1375000,ASTORIA PARK,33710.9665,06-10,111,LORONG MYDIN,1122,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1400000,ASTORIA PARK,33710.9665,11-15,111,LORONG MYDIN,0123,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1245000,ASTORIA PARK,33710.9665,01-05,89,LORONG MYDIN,0323,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,998000,ASTORIA PARK,33710.9665,01-05,79,LORONG MYDIN,0523,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1048000,ASTORIA PARK,33710.9665,01-05,80,LORONG MYDIN,0323,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1350000,ASTORIA PARK,33710.9665,06-10,111,LORONG MYDIN,0423,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1080000,ASTORIA PARK,33710.9665,01-05,79,LORONG MYDIN,1222,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1186855,ASTORIA PARK,33710.9665,01-05,93,LORONG MYDIN,0523,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1300000,ASTORIA PARK,33710.9665,11-15,89,LORONG MYDIN,0623,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1550000,ASTORIA PARK,33710.9665,01-05,122,LORONG MYDIN,0824,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1565000,ASTORIA PARK,33710.9665,11-15,111,LORONG MYDIN,1024,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1380000,ASTORIA PARK,33710.9665,11-15,89,LORONG MYDIN,0224,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1440000,ASTORIA PARK,33710.9665,01-05,111,LORONG MYDIN,1023,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1570000,ASTORIA PARK,33710.9665,11-15,109,LORONG MYDIN,1023,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1400000,ASTORIA PARK,33710.9665,01-05,111,LORONG MYDIN,0524,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1484000,ASTORIA PARK,33710.9665,11-15,111,LORONG MYDIN,0923,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1090000,ASTORIA PARK,33710.9665,01-05,79,LORONG MYDIN,0823,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1310000,ASTORIA PARK,33710.9665,11-15,89,LORONG MYDIN,0823,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1240000,ASTORIA PARK,33710.9665,11-15,89,LORONG MYDIN,0924,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1256000,ASTORIA PARK,33710.9665,06-10,89,LORONG MYDIN,1124,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1300000,ASTORIA PARK,33710.9665,06-10,89,LORONG MYDIN,0425,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1625000,ASTORIA PARK,33710.9665,06-10,109,LORONG MYDIN,0325,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1515000,ASTORIA PARK,33710.9665,06-10,111,LORONG MYDIN,0425,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1243500,ASTORIA PARK,33710.9665,01-05,89,LORONG MYDIN,0325,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1550000,ASTORIA PARK,33710.9665,01-05,109,LORONG MYDIN,0425,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1310000,ASTORIA PARK,33710.9665,11-15,89,LORONG MYDIN,0225,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1268888,ASTORIA PARK,33710.9665,01-05,89,LORONG MYDIN,0625,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1580000,ASTORIA PARK,33710.9665,01-05,111,LORONG MYDIN,0425,Strata
1,99 yrs lease commencing from 1993,OCR,3,14,,36735.13558,Condominium,1400000,ASTORIA PARK,33710.9665,11-15,93,LORONG MYDIN,0125,Strata
1,999 yrs lease commencing from 1877,CCR,3,10,,27693.89308,Apartment,1750000,ZENITH,30558.72904,11-15,69,ZION ROAD,0325,Strata
1,999 yrs lease commencing from 1877,CCR,3,10,,27693.89308,Apartment,1420000,ZENITH,30558.72904,06-10,69,ZION ROAD,1020,Strata
1,999 yrs lease commencing from 1877,CCR,3,10,,27693.89308,Apartment,1670000,ZENITH,30558.72904,01-05,105,ZION ROAD,1220,Strata
1,999 yrs lease commencing from 1877,CCR,3,10,,27693.89308,Apartment,1400000,ZENITH,30558.72904,06-10,69,ZION ROAD,0221,Strata
1,999 yrs lease commencing from 1877,CCR,3,10,,27693.89308,Apartment,1680000,ZENITH,30558.72904,11-15,105,ZION ROAD,0321,Strata
1,999 yrs lease commencing from 1877,CCR,3,10,,27693.89308,Apartment,1150000,ZENITH,30558.72904,01-05,52,ZION ROAD,1221,Strata
1,999 yrs lease commencing from 1877,CCR,3,10,,27693.89308,Apartment,1740000,ZENITH,30558.72904,06-10,105,ZION ROAD,1121,Strata
1,999 yrs lease commencing from 1877,CCR,3,10,,27693.89308,Apartment,1080000,ZENITH,30558.72904,01-05,55,ZION ROAD,1221,Strata
1,999 yrs lease commencing from 1877,CCR,3,10,,27693.89308,Apartment,2950000,ZENITH,30558.72904,11-15,228,ZION ROAD,1221,Strata
1,999 yrs lease commencing from 1877,CCR,3,10,,27693.89308,Apartment,910000,ZENITH,30558.72904,01-05,44,ZION ROAD,0921,Strata
1,999 yrs lease commencing from 1877,CCR,3,10,,27693.89308,Apartment,1650000,ZENITH,30558.72904,06-10,69,ZION ROAD,0422,Strata
1,999 yrs lease commencing from 1877,CCR,3,10,,27693.89308,Apartment,1550000,ZENITH,30558.72904,01-05,69,ZION ROAD,0222,Strata
1,999 yrs lease commencing from 1877,CCR,3,10,,27693.89308,Apartment,1610000,ZENITH,30558.72904,01-05,72,ZION ROAD,1222,Strata
1,999 yrs lease commencing from 1877,CCR,3,10,,27693.89308,Apartment,1950000,ZENITH,30558.72904,11-15,105,ZION ROAD,1122,Strata
1,999 yrs lease commencing from 1877,CCR,3,10,,27693.89308,Apartment,1640000,ZENITH,30558.72904,06-10,69,ZION ROAD,0423,Strata
1,999 yrs lease commencing from 1877,CCR,3,10,,27693.89308,Apartment,950000,ZENITH,30558.72904,11-15,44,ZION ROAD,0822,Strata
1,999 yrs lease commencing from 1877,CCR,3,10,,27693.89308,Apartment,1660000,ZENITH,30558.72904,06-10,72,ZION ROAD,0523,Strata
1,999 yrs lease commencing from 1877,CCR,3,10,,27693.89308,Apartment,1970000,ZENITH,30558.72904,06-10,105,ZION ROAD,0223,Strata
1,999 yrs lease commencing from 1877,CCR,3,10,,27693.89308,Apartment,1600000,ZENITH,30558.72904,11-15,69,ZION ROAD,0823,Strata
1,999 yrs lease commencing from 1877,CCR,3,10,,27693.89308,Apartment,1250000,ZENITH,30558.72904,06-10,55,ZION ROAD,0924,Strata
1,999 yrs lease commencing from 1877,CCR,3,10,,27693.89308,Apartment,1200000,ZENITH,30558.72904,11-15,52,ZION ROAD,0824,Strata
1,999 yrs lease commencing from 1877,CCR,3,10,,27693.89308,Apartment,1180000,ZENITH,30558.72904,11-15,52,ZION ROAD,1023,Strata
1,999 yrs lease commencing from 1877,CCR,3,10,,27693.89308,Apartment,1680000,ZENITH,30558.72904,11-15,69,ZION ROAD,1023,Strata
1,999 yrs lease commencing from 1877,CCR,3,10,,27693.89308,Apartment,1770000,ZENITH,30558.72904,11-15,69,ZION ROAD,0624,Strata
1,999 yrs lease commencing from 1877,CCR,3,10,,27693.89308,Apartment,1195000,ZENITH,30558.72904,06-10,53,ZION ROAD,1224,Strata
1,999 yrs lease commencing from 1877,CCR,3,10,,27693.89308,Apartment,1188000,ZENITH,30558.72904,11-15,52,ZION ROAD,0724,Strata
1,999 yrs lease commencing from 1877,CCR,3,10,,27693.89308,Apartment,975000,ZENITH,30558.72904,01-05,44,ZION ROAD,0925,Strata
1,999 yrs lease commencing from 1877,CCR,3,10,,27693.89308,Apartment,1750000,ZENITH,30558.72904,06-10,69,ZION ROAD,0625,Strata
1,999 yrs lease commencing from 1877,CCR,3,10,,27693.89308,Apartment,1048000,ZENITH,30558.72904,06-10,44,ZION ROAD,0425,Strata
1,Freehold,RCR,3,08,,30243.56756,Apartment,610000,SUITES 123,33048.12547,01-05,42,RANGOON ROAD,1220,Strata
1,Freehold,RCR,3,08,,30243.56756,Apartment,1070000,SUITES 123,33048.12547,01-05,79,RANGOON ROAD,0123,Strata
1,Freehold,RCR,3,08,,30243.56756,Apartment,750000,SUITES 123,33048.12547,01-05,42,RANGOON ROAD,0624,Strata
1,Freehold,RCR,3,08,,30243.56756,Apartment,933000,SUITES 123,33048.12547,01-05,54,RANGOON ROAD,0825,Strata
1,Freehold,RCR,3,13,,32056.65965,Condominium,2430000,AVON PARK,35712.52128,01-05,159,YOUNGBERG TERRACE,1020,Strata
1,Freehold,RCR,3,13,,32056.65965,Condominium,2060000,AVON PARK,35712.52128,01-05,117,YOUNGBERG TERRACE,1223,Strata
1,Freehold,RCR,3,13,,32056.65965,Condominium,3650000,AVON PARK,35712.52128,06-10,202,YOUNGBERG TERRACE,0424,Strata
1,Freehold,RCR,3,13,,32056.65965,Condominium,3580000,AVON PARK,35712.52128,01-05,202,YOUNGBERG TERRACE,1224,Strata
1,Freehold,RCR,3,13,,32056.65965,Condominium,2180000,AVON PARK,35712.52128,06-10,118,YOUNGBERG TERRACE,0325,Strata
1,Freehold,OCR,3,14,,36662.8139602009,Semi-detached,4935000,LANDED HOUSING DEVELOPMENT,33874.2791548384,-,358.2,LORONG MYDIN,0221,Land
1,Freehold,OCR,3,14,,36662.8139602009,Terrace,3200000,LANDED HOUSING DEVELOPMENT,33874.2791548384,-,282.1,LORONG MYDIN,0321,Land
1,Freehold,OCR,3,14,,36662.8139602009,Detached,7460000,LANDED HOUSING DEVELOPMENT,33874.2791548384,-,430.8,LORONG MYDIN,0721,Land
1,Freehold,OCR,3,14,,36662.8139602009,Detached,7600000,LANDED HOUSING DEVELOPMENT,33874.2791548384,-,444.8,LORONG MYDIN,0721,Land
1,Freehold,OCR,3,14,,36662.8139602009,Semi-detached,4600000,LANDED HOUSING DEVELOPMENT,33874.2791548384,-,355.1,LORONG MYDIN,0721,Land
1,Freehold,OCR,3,14,,36662.8139602009,Semi-detached,4220000,LANDED HOUSING DEVELOPMENT,33874.2791548384,-,356.9,LORONG MYDIN,0321,Land
1,Freehold,OCR,3,14,,36662.8139602009,Terrace,4800000,LANDED HOUSING DEVELOPMENT,33874.2791548384,-,272.4,LORONG MYDIN,0423,Land
1,Freehold,OCR,3,14,,36662.8139602009,Terrace,5350000,LANDED HOUSING DEVELOPMENT,33874.2791548384,-,369.7,LORONG MYDIN,1022,Land
1,Freehold,OCR,3,14,,36662.8139602009,Semi-detached,4935000,LANDED HOUSING DEVELOPMENT,33874.2791548384,-,358.2,LORONG MYDIN,0221,Land
1,Freehold,OCR,3,14,,36662.8139602009,Terrace,3200000,LANDED HOUSING DEVELOPMENT,33874.2791548384,-,282.1,LORONG MYDIN,0321,Land
1,Freehold,OCR,3,14,,36662.8139602009,Detached,7460000,LANDED HOUSING DEVELOPMENT,33874.2791548384,-,430.8,LORONG MYDIN,0721,Land
1,Freehold,OCR,3,14,,36662.8139602009,Detached,7600000,LANDED HOUSING DEVELOPMENT,33874.2791548384,-,444.8,LORONG MYDIN,0721,Land
1,Freehold,OCR,3,14,,36662.8139602009,Semi-detached,4600000,LANDED HOUSING DEVELOPMENT,33874.2791548384,-,355.1,LORONG MYDIN,0721,Land
1,Freehold,OCR,3,14,,36662.8139602009,Semi-detached,4220000,LANDED HOUSING DEVELOPMENT,33874.2791548384,-,356.9,LORONG MYDIN,0321,Land
1,Freehold,OCR,3,14,,36662.8139602009,Terrace,4800000,LANDED HOUSING DEVELOPMENT,33874.2791548384,-,272.4,LORONG MYDIN,0423,Land
1,Freehold,OCR,3,14,,36662.8139602009,Terrace,5350000,LANDED HOUSING DEVELOPMENT,33874.2791548384,-,369.7,LORONG MYDIN,1022,Land
1,Freehold,OCR,3,14,,36662.8139602009,Semi-detached,4935000,LANDED HOUSING DEVELOPMENT,33874.2791548384,-,358.2,LORONG MYDIN,0221,Land
1,Freehold,OCR,3,14,,36662.8139602009,Terrace,3200000,LANDED HOUSING DEVELOPMENT,33874.2791548384,-,282.1,LORONG MYDIN,0321,Land
1,Freehold,OCR,3,14,,36662.8139602009,Detached,7460000,LANDED HOUSING DEVELOPMENT,33874.2791548384,-,430.8,LORONG MYDIN,0721,Land
1,Freehold,OCR,3,14,,36662.8139602009,Detached,7600000,LANDED HOUSING DEVELOPMENT,33874.2791548384,-,444.8,LORONG MYDIN,0721,Land
1,Freehold,OCR,3,14,,36662.8139602009,Semi-detached,4600000,LANDED HOUSING DEVELOPMENT,33874.2791548384,-,355.1,LORONG MYDIN,0721,Land
1,Freehold,OCR,3,14,,36662.8139602009,Semi-detached,4220000,LANDED HOUSING DEVELOPMENT,33874.2791548384,-,356.9,LORONG MYDIN,0321,Land
1,Freehold,OCR,3,14,,36662.8139602009,Terrace,4800000,LANDED HOUSING DEVELOPMENT,33874.2791548384,-,272.4,LORONG MYDIN,0423,Land
1,Freehold,OCR,3,14,,36662.8139602009,Terrace,5350000,LANDED HOUSING DEVELOPMENT,33874.2791548384,-,369.7,LORONG MYDIN,1022,Land
1,Freehold,OCR,3,14,,36461.85011,Apartment,693000,D' CASITA,33794.19317,01-05,50,LORONG MARZUKI,0221,Strata
1,Freehold,OCR,3,14,,36461.85011,Apartment,1140000,D' CASITA,33794.19317,01-05,87,LORONG MARZUKI,1020,Strata
1,Freehold,OCR,3,14,,36461.85011,Apartment,1100000,D' CASITA,33794.19317,01-05,83,LORONG MARZUKI,0121,Strata
1,Freehold,OCR,3,14,,36461.85011,Apartment,2060000,D' CASITA,33794.19317,01-05,172,LORONG MARZUKI,1021,Strata
1,Freehold,OCR,3,14,,36461.85011,Apartment,1170888,D' CASITA,33794.19317,01-05,83,LORONG MARZUKI,0321,Strata
1,Freehold,OCR,3,14,,36461.85011,Apartment,1110000,D' CASITA,33794.19317,01-05,76,LORONG MARZUKI,0722,Strata
1,Freehold,OCR,3,14,,36461.85011,Apartment,740000,D' CASITA,33794.19317,01-05,50,LORONG MARZUKI,0922,Strata
1,Freehold,OCR,3,14,,36461.85011,Apartment,1330000,D' CASITA,33794.19317,01-05,87,LORONG MARZUKI,1223,Strata
1,Freehold,OCR,3,14,,36461.85011,Apartment,1790000,D' CASITA,33794.19317,01-05,106,LORONG MARZUKI,0525,Strata
1,Freehold,OCR,3,14,,36461.85011,Apartment,2050000,D' CASITA,33794.19317,01-05,135,LORONG MARZUKI,0425,Strata
1,Freehold,RCR,3,12,,29507.5315,Apartment,1690000,SHAN GATE APARTMENTS,34238.21725,06-10,116,SHAN ROAD,1023,Strata
1,Freehold,RCR,3,12,,29507.5315,Apartment,1700000,SHAN GATE APARTMENTS,34238.21725,06-10,116,SHAN ROAD,0524,Strata
1,Freehold,CCR,3,11,,28861.90684,Apartment,2900000,BUCKLEY 18,33395.95055,01-05,163,BUCKLEY ROAD,1020,Strata
1,Freehold,CCR,3,11,,28861.90684,Apartment,2688888,BUCKLEY 18,33395.95055,01-05,141,BUCKLEY ROAD,0521,Strata
1,Freehold,CCR,3,11,,28861.90684,Apartment,2220000,BUCKLEY 18,33395.95055,01-05,119,BUCKLEY ROAD,0621,Strata
1,Freehold,CCR,3,11,,28861.90684,Apartment,2960000,BUCKLEY 18,33395.95055,01-05,186,BUCKLEY ROAD,0422,Strata
1,Freehold,CCR,3,11,,28861.90684,Apartment,4135000,BUCKLEY 18,33395.95055,01-05,218,BUCKLEY ROAD,1122,Strata
1,Freehold,CCR,3,11,,28861.90684,Apartment,2060000,BUCKLEY 18,33395.95055,01-05,98,BUCKLEY ROAD,1122,Strata
1,Freehold,CCR,3,11,,28861.90684,Apartment,2340000,BUCKLEY 18,33395.95055,01-05,119,BUCKLEY ROAD,0423,Strata
1,Freehold,CCR,3,11,,28861.90684,Apartment,4000000,BUCKLEY 18,33395.95055,01-05,163,BUCKLEY ROAD,0924,Strata
1,Freehold,RCR,3,13,,31734.53218,Apartment,1550000,LEICESTER LODGE,34688.59771,01-05,124,LEICESTER ROAD,0121,Strata
1,Freehold,RCR,3,13,,31734.53218,Apartment,1910000,LEICESTER LODGE,34688.59771,01-05,124,LEICESTER ROAD,0823,Strata
1,Freehold,RCR,3,13,,31734.53218,Apartment,1910000,LEICESTER LODGE,34688.59771,01-05,124,LEICESTER ROAD,1123,Strata
1,Freehold,CCR,3,11,,28402.30024,Strata Semi-detached,3200000,MONTCLAIR @ WHITLEY,34231.89547,01-05,378,WHITLEY ROAD,0921,Strata
1,Freehold,CCR,3,11,,28402.30024,Strata Semi-detached,3280000,MONTCLAIR @ WHITLEY,34231.89547,01-05,369,WHITLEY ROAD,0521,Strata
1,Freehold,CCR,3,11,,28402.30024,Strata Semi-detached,3450000,MONTCLAIR @ WHITLEY,34231.89547,01-05,389,WHITLEY ROAD,1021,Strata
1,Freehold,CCR,3,11,,28402.30024,Strata Semi-detached,3868000,MONTCLAIR @ WHITLEY,34231.89547,01-05,397,WHITLEY ROAD,0422,Strata
1,Freehold,CCR,3,11,,28402.30024,Strata Semi-detached,3960000,MONTCLAIR @ WHITLEY,34231.89547,01-05,374,WHITLEY ROAD,1222,Strata
1,Freehold,CCR,3,11,,28402.30024,Strata Semi-detached,4180000,MONTCLAIR @ WHITLEY,34231.89547,01-05,402,WHITLEY ROAD,0625,Strata
1,999999 yrs lease commencing from 1958,RCR,2,08,,31055.07866,Apartment,1500000,RESIDENTIAL APARTMENTS,32557.30999,01-05,150,HORNE ROAD,0824,Strata
