noOfBedRoom,rent,propertyType,areaSqft,y,x,areaSqm,leaseDate,street,project,district
1,3000,Non-landed Properties,400-500,36332.68628,33068.2571,40-50,1124,HOW SUN DRIVE,THE GAZANIA,19
NA,6500,Non-landed Properties,900-1000,34009.48444,30070.83737,80-90,1024,BALESTIER ROAD,NON-LANDED HOUSING DEVELOPMENT,12
NA,7500,Terrace House,3500-4000,32726.21664,30800.15348,350-400,1224,PETAIN ROAD/STURDEE ROAD,PETAIN RD/TYRWHITT RD CONSERVATION AREA,08
3,6500,Non-landed Properties,1400-1500,32307.86408,37204.03837,130-140,1224,ST. PATRICK'S ROAD,GRAND DUCHESS AT ST PATRICK'S,15
4,8500,Non-landed Properties,1600-1700,32307.86408,37204.03837,150-160,1124,ST. PATRICK'S ROAD,GRAND DUCHESS AT ST PATRICK'S,15
3,5600,Non-landed Properties,1300-1400,32307.86408,37204.03837,120-130,1124,ST. PATRICK'S ROAD,GRAND DUCHESS AT ST PATRICK'S,15
3,3350,Non-landed Properties,700-800,33232.86183,36517.5726,60-70,1224,LORONG G TELOK KURAU,THE SUNNIFLORA,15
3,4300,Executive Condominium,1500-1600,35983.72865,41884.6907,140-150,1124,SIMEI STREET 4,SIMEI GREEN CONDOMINIUM,18
3,3500,Executive Condominium,900-1000,35983.72865,41884.6907,80-90,1024,SIMEI STREET 4,SIMEI GREEN CONDOMINIUM,18
3,4150,Executive Condominium,1100-1200,35983.72865,41884.6907,110-120,1124,SIMEI STREET 4,SIMEI GREEN CONDOMINIUM,18
3,4300,Executive Condominium,1200-1300,35983.72865,41884.6907,110-120,1124,SIMEI STREET 4,SIMEI GREEN CONDOMINIUM,18
3,3600,Executive Condominium,900-1000,35983.72865,41884.6907,80-90,1224,SIMEI STREET 4,SIMEI GREEN CONDOMINIUM,18
3,3800,Executive Condominium,1100-1200,35983.72865,41884.6907,110-120,1224,SIMEI STREET 4,SIMEI GREEN CONDOMINIUM,18
3,4700,Executive Condominium,1200-1300,35983.72865,41884.6907,110-120,1124,SIMEI STREET 4,SIMEI GREEN CONDOMINIUM,18
3,4000,Executive Condominium,900-1000,35983.72865,41884.6907,80-90,1124,SIMEI STREET 4,SIMEI GREEN CONDOMINIUM,18
3,3800,Executive Condominium,900-1000,35983.72865,41884.6907,80-90,1224,SIMEI STREET 4,SIMEI GREEN CONDOMINIUM,18
3,4000,Executive Condominium,900-1000,35983.72865,41884.6907,80-90,1224,SIMEI STREET 4,SIMEI GREEN CONDOMINIUM,18
3,4000,Executive Condominium,1100-1200,35983.72865,41884.6907,110-120,1224,SIMEI STREET 4,SIMEI GREEN CONDOMINIUM,18
3,4100,Executive Condominium,1200-1300,35983.72865,41884.6907,110-120,1224,SIMEI STREET 4,SIMEI GREEN CONDOMINIUM,18
3,4400,Executive Condominium,1100-1200,35983.72865,41884.6907,110-120,1024,SIMEI STREET 4,SIMEI GREEN CONDOMINIUM,18
3,4750,Executive Condominium,1200-1300,35983.72865,41884.6907,110-120,1024,SIMEI STREET 4,SIMEI GREEN CONDOMINIUM,18
3,4600,Executive Condominium,1200-1300,35983.72865,41884.6907,110-120,1224,SIMEI STREET 4,SIMEI GREEN CONDOMINIUM,18
3,4600,Executive Condominium,1200-1300,35983.72865,41884.6907,110-120,1124,SIMEI STREET 4,SIMEI GREEN CONDOMINIUM,18
3,3800,Executive Condominium,1200-1300,35983.72865,41884.6907,110-120,1024,SIMEI STREET 4,SIMEI GREEN CONDOMINIUM,18
NA,4300,Non-landed Properties,800-900,34907.37339,33291.77202,70-80,1024,MACPHERSON ROAD,NON-LANDED HOUSING DEVELOPMENT,13
NA,3200,Non-landed Properties,1000-1100,34907.37339,33291.77202,90-100,1124,MACPHERSON ROAD,NON-LANDED HOUSING DEVELOPMENT,13
NA,4200,Non-landed Properties,700-800,34907.37339,33291.77202,60-70,1224,MACPHERSON ROAD,NON-LANDED HOUSING DEVELOPMENT,13
NA,1550,Non-landed Properties,700-800,34907.37339,33291.77202,70-80,1124,MACPHERSON ROAD,NON-LANDED HOUSING DEVELOPMENT,13
NA,3300,Non-landed Properties,1200-1300,34907.37339,33291.77202,110-120,1224,MACPHERSON ROAD,NON-LANDED HOUSING DEVELOPMENT,13
NA,3300,Non-landed Properties,1400-1500,32778.5055,36681.096,130-140,1224,LORONG K TELOK KURAU,SAPPHIRE COURT,15
3,7200,Non-landed Properties,1300-1400,32065.4218,31441.67186,120-130,1024,NORTH BRIDGE ROAD,SOUTHBANK,07
2,4800,Non-landed Properties,900-1000,32065.4218,31441.67186,80-90,1224,NORTH BRIDGE ROAD,SOUTHBANK,07
2,5000,Non-landed Properties,900-1000,32065.4218,31441.67186,80-90,1224,NORTH BRIDGE ROAD,SOUTHBANK,07
1,3850,Non-landed Properties,600-700,32065.4218,31441.67186,50-60,1024,NORTH BRIDGE ROAD,SOUTHBANK,07
1,3500,Non-landed Properties,500-600,32065.4218,31441.67186,50-60,1224,NORTH BRIDGE ROAD,SOUTHBANK,07
2,5000,Non-landed Properties,900-1000,32065.4218,31441.67186,80-90,1124,NORTH BRIDGE ROAD,SOUTHBANK,07
1,3828,Non-landed Properties,500-600,32065.4218,31441.67186,50-60,1024,NORTH BRIDGE ROAD,SOUTHBANK,07
2,5100,Non-landed Properties,900-1000,32065.4218,31441.67186,80-90,1024,NORTH BRIDGE ROAD,SOUTHBANK,07
1,3500,Non-landed Properties,500-600,32065.4218,31441.67186,50-60,1124,NORTH BRIDGE ROAD,SOUTHBANK,07
2,5400,Non-landed Properties,900-1000,32065.4218,31441.67186,80-90,1124,NORTH BRIDGE ROAD,SOUTHBANK,07
1,4200,Non-landed Properties,600-700,32065.4218,31441.67186,50-60,1124,NORTH BRIDGE ROAD,SOUTHBANK,07
2,5500,Non-landed Properties,900-1000,32065.4218,31441.67186,80-90,1124,NORTH BRIDGE ROAD,SOUTHBANK,07
2,5500,Non-landed Properties,900-1000,32065.4218,31441.67186,80-90,1124,NORTH BRIDGE ROAD,SOUTHBANK,07
1,4000,Non-landed Properties,600-700,32065.4218,31441.67186,50-60,1124,NORTH BRIDGE ROAD,SOUTHBANK,07
2,5200,Non-landed Properties,900-1000,32065.4218,31441.67186,80-90,1124,NORTH BRIDGE ROAD,SOUTHBANK,07
1,3400,Non-landed Properties,400-500,32622.3281,30820.89006,40-50,1224,SOMME ROAD,PARC SOMME,08
1,2900,Non-landed Properties,300-400,32622.3281,30820.89006,30-40,1124,SOMME ROAD,PARC SOMME,08
1,2750,Non-landed Properties,300-400,32622.3281,30820.89006,30-40,1124,SOMME ROAD,PARC SOMME,08
1,3100,Non-landed Properties,400-500,32622.3281,30820.89006,40-50,1124,SOMME ROAD,PARC SOMME,08
3,4250,Non-landed Properties,1000-1100,30938.01796,28878.82484,90-100,1224,RIVER VALLEY ROAD,VILLE ROYALE,09
3,6800,Non-landed Properties,1600-1700,30938.01796,28878.82484,150-160,1224,RIVER VALLEY ROAD,VILLE ROYALE,09
3,4300,Non-landed Properties,1000-1100,30938.01796,28878.82484,90-100,1224,RIVER VALLEY ROAD,VILLE ROYALE,09
3,6200,Non-landed Properties,1100-1200,30938.01796,28878.82484,100-110,1024,RIVER VALLEY ROAD,VILLE ROYALE,09
3,4800,Non-landed Properties,1100-1200,30938.01796,28878.82484,100-110,1024,RIVER VALLEY ROAD,VILLE ROYALE,09
3,5500,Non-landed Properties,1300-1400,30938.01796,28878.82484,120-130,1024,RIVER VALLEY ROAD,VILLE ROYALE,09
3,6500,Non-landed Properties,1700-1800,30938.01796,28878.82484,150-160,1124,RIVER VALLEY ROAD,VILLE ROYALE,09
2,3200,Non-landed Properties,600-700,32905.46221,33600.09956,50-60,1024,LORONG 27 GEYLANG,THE CENTREN,14
2,3200,Non-landed Properties,500-600,32905.46221,33600.09956,50-60,1024,LORONG 27 GEYLANG,THE CENTREN,14
2,3800,Non-landed Properties,500-600,32905.46221,33600.09956,50-60,1124,LORONG 27 GEYLANG,THE CENTREN,14
2,2000,Non-landed Properties,600-700,32905.46221,33600.09956,60-70,1124,LORONG 27 GEYLANG,THE CENTREN,14
1,3400,Non-landed Properties,500-600,30963.16563,27535.30433,50-60,1224,JALAN MUTIARA,THE MONTANA,10
1,3600,Non-landed Properties,800-900,30963.16563,27535.30433,80-90,1224,JALAN MUTIARA,THE MONTANA,10
1,3500,Non-landed Properties,500-600,30963.16563,27535.30433,50-60,1224,JALAN MUTIARA,THE MONTANA,10
2,5100,Non-landed Properties,1000-1100,30963.16563,27535.30433,90-100,1224,JALAN MUTIARA,THE MONTANA,10
1,3750,Non-landed Properties,600-700,30963.16563,27535.30433,60-70,1024,JALAN MUTIARA,THE MONTANA,10
1,3200,Non-landed Properties,500-600,30963.16563,27535.30433,50-60,1224,JALAN MUTIARA,THE MONTANA,10
1,3300,Non-landed Properties,500-600,30963.16563,27535.30433,40-50,1224,JALAN MUTIARA,THE MONTANA,10
2,4200,Non-landed Properties,1100-1200,30963.16563,27535.30433,110-120,1124,JALAN MUTIARA,THE MONTANA,10
4,8500,Non-landed Properties,2300-2400,30963.16563,27535.30433,220-230,1024,JALAN MUTIARA,THE MONTANA,10
1,3500,Non-landed Properties,500-600,30963.16563,27535.30433,50-60,1124,JALAN MUTIARA,THE MONTANA,10
3,5400,Non-landed Properties,1100-1200,30963.16563,27535.30433,100-110,1124,JALAN MUTIARA,THE MONTANA,10
2,4300,Non-landed Properties,900-1000,30963.16563,27535.30433,80-90,1124,JALAN MUTIARA,THE MONTANA,10
3,6200,Non-landed Properties,1600-1700,31390.95004,35208.68196,140-150,1224,TANJONG KATONG ROAD,KING'S MANSION,15
3,3900,Non-landed Properties,1600-1700,31390.95004,35208.68196,140-150,1024,TANJONG KATONG ROAD,KING'S MANSION,15
3,5500,Non-landed Properties,1600-1700,31390.95004,35208.68196,140-150,1024,TANJONG KATONG ROAD,KING'S MANSION,15
2,4700,Non-landed Properties,800-900,28939.24582,29016.91477,80-90,1224,CRAIG ROAD,CRAIG PLACE,02
2,4800,Non-landed Properties,700-800,28939.24582,29016.91477,60-70,1024,CRAIG ROAD,CRAIG PLACE,02
2,5500,Non-landed Properties,900-1000,28939.24582,29016.91477,80-90,1024,CRAIG ROAD,CRAIG PLACE,02
3,3300,Non-landed Properties,1200-1300,33382.90658,22096.93022,110-120,1024,MOUNT SINAI DRIVE,THE SIERRA,10
5,12000,Non-landed Properties,2900-3000,33382.90658,22096.93022,270-280,1024,MOUNT SINAI DRIVE,THE SIERRA,10
NA,2500,Non-landed Properties,600-700,33995.83031,29127.65989,60-70,1024,JALAN NOVENA,NOVENA HILL,11
NA,2800,Non-landed Properties,600-700,33995.83031,29127.65989,50-60,1024,JALAN NOVENA,NOVENA HILL,11
NA,3500,Non-landed Properties,700-800,33995.83031,29127.65989,60-70,1024,JALAN NOVENA,NOVENA HILL,11
3,4600,Executive Condominium,1000-1100,42120.16121,34533.61361,90-100,1224,ANCHORVALE CRESCENT,OLA,19
2,3500,Non-landed Properties,700-800,32989.05896,29710.58232,60-70,1124,CAMBRIDGE ROAD,D'CAMBRIDGE,08
2,3000,Non-landed Properties,1100-1200,38130.43946,20396.72921,100-110,1024,HILLVIEW AVENUE,HILLVIEW HEIGHTS,23
2,3300,Non-landed Properties,900-1000,38130.43946,20396.72921,90-100,1224,HILLVIEW AVENUE,HILLVIEW HEIGHTS,23
2,3700,Non-landed Properties,900-1000,38130.43946,20396.72921,80-90,1224,HILLVIEW AVENUE,HILLVIEW HEIGHTS,23
2,4500,Non-landed Properties,900-1000,38130.43946,20396.72921,90-100,1124,HILLVIEW AVENUE,HILLVIEW HEIGHTS,23
2,3600,Non-landed Properties,900-1000,38130.43946,20396.72921,80-90,1224,HILLVIEW AVENUE,HILLVIEW HEIGHTS,23
2,4000,Non-landed Properties,900-1000,38130.43946,20396.72921,90-100,1224,HILLVIEW AVENUE,HILLVIEW HEIGHTS,23
2,3400,Non-landed Properties,900-1000,38130.43946,20396.72921,90-100,1224,HILLVIEW AVENUE,HILLVIEW HEIGHTS,23
3,4050,Non-landed Properties,1200-1300,38130.43946,20396.72921,110-120,1224,HILLVIEW AVENUE,HILLVIEW HEIGHTS,23
3,4577,Non-landed Properties,1200-1300,38130.43946,20396.72921,110-120,1024,HILLVIEW AVENUE,HILLVIEW HEIGHTS,23
2,3600,Non-landed Properties,900-1000,38130.43946,20396.72921,90-100,1024,HILLVIEW AVENUE,HILLVIEW HEIGHTS,23
3,4800,Non-landed Properties,1400-1500,38130.43946,20396.72921,130-140,1124,HILLVIEW AVENUE,HILLVIEW HEIGHTS,23
2,3500,Non-landed Properties,900-1000,38130.43946,20396.72921,90-100,1124,HILLVIEW AVENUE,HILLVIEW HEIGHTS,23
2,3650,Non-landed Properties,1100-1200,38130.43946,20396.72921,100-110,1124,HILLVIEW AVENUE,HILLVIEW HEIGHTS,23
3,4000,Non-landed Properties,1200-1300,38130.43946,20396.72921,110-120,1224,HILLVIEW AVENUE,HILLVIEW HEIGHTS,23
2,3400,Non-landed Properties,900-1000,38130.43946,20396.72921,80-90,1224,HILLVIEW AVENUE,HILLVIEW HEIGHTS,23
3,2900,Non-landed Properties,1200-1300,38130.43946,20396.72921,110-120,1024,HILLVIEW AVENUE,HILLVIEW HEIGHTS,23
2,3300,Non-landed Properties,900-1000,38130.43946,20396.72921,90-100,1224,HILLVIEW AVENUE,HILLVIEW HEIGHTS,23
1,3200,Non-landed Properties,700-800,38130.43946,20396.72921,60-70,1224,HILLVIEW AVENUE,HILLVIEW HEIGHTS,23
2,3800,Non-landed Properties,900-1000,38130.43946,20396.72921,80-90,1224,HILLVIEW AVENUE,HILLVIEW HEIGHTS,23
3,4100,Non-landed Properties,1200-1300,38130.43946,20396.72921,110-120,1024,HILLVIEW AVENUE,HILLVIEW HEIGHTS,23
2,3800,Non-landed Properties,900-1000,38130.43946,20396.72921,80-90,1024,HILLVIEW AVENUE,HILLVIEW HEIGHTS,23
2,3500,Non-landed Properties,900-1000,38130.43946,20396.72921,80-90,1124,HILLVIEW AVENUE,HILLVIEW HEIGHTS,23
3,4400,Non-landed Properties,1200-1300,38130.43946,20396.72921,110-120,1124,HILLVIEW AVENUE,HILLVIEW HEIGHTS,23
3,4400,Non-landed Properties,1200-1300,38130.43946,20396.72921,110-120,1124,HILLVIEW AVENUE,HILLVIEW HEIGHTS,23
3,5700,Non-landed Properties,1500-1600,32441.88805,24543.11176,140-150,1024,HOLLAND HILL,HOLLAND HILL PARK,10
3,7000,Non-landed Properties,1600-1700,32441.88805,24543.11176,150-160,1124,HOLLAND HILL,HOLLAND HILL PARK,10
2,3500,Non-landed Properties,800-900,32885.6447,35899.54292,70-80,1224,JOO CHIAT PLACE,JC COURT,15
2,3500,Non-landed Properties,900-1000,34115.49112,29807.15253,80-90,1224,BHAMO ROAD,NOVA 88,12
NA,3100,Non-landed Properties,500-600,34115.49112,29807.15253,40-50,1024,BHAMO ROAD,NOVA 88,12
2,3800,Non-landed Properties,900-1000,34115.49112,29807.15253,90-100,1224,BHAMO ROAD,NOVA 88,12
2,4100,Non-landed Properties,900-1000,34115.49112,29807.15253,90-100,1024,BHAMO ROAD,NOVA 88,12
NA,2900,Non-landed Properties,500-600,34115.49112,29807.15253,40-50,1224,BHAMO ROAD,NOVA 88,12
2,3800,Non-landed Properties,900-1000,34115.49112,29807.15253,80-90,1224,BHAMO ROAD,NOVA 88,12
NA,3600,Non-landed Properties,900-1000,32844.58772,34034.21195,80-90,1224,LORONG 34 GEYLANG,NON-LANDED HOUSING DEVELOPMENT,14
NA,4800,Non-landed Properties,1500-1600,32844.58772,34034.21195,140-150,1024,LORONG 34 GEYLANG,NON-LANDED HOUSING DEVELOPMENT,14
NA,5900,Terrace House,1500-2000,32669.24341,36405.40143,150-200,1124,LORONG L TELOK KURAU,LANDED HOUSING DEVELOPMENT,15
NA,13500,Semi-Detached House,3500-4000,33098.57321,36155.25613,300-350,1024,LORONG H TELOK KURAU,LANDED HOUSING DEVELOPMENT,15
NA,6000,Terrace House,1000-1500,33098.57321,36155.25613,100-150,1224,LORONG H TELOK KURAU,LANDED HOUSING DEVELOPMENT,15
NA,7400,Semi-Detached House,4000-4500,33098.57321,36155.25613,350-400,1024,LORONG H TELOK KURAU,LANDED HOUSING DEVELOPMENT,15
NA,5500,Semi-Detached House,3000-3500,33098.57321,36155.25613,250-300,1224,LORONG H TELOK KURAU,LANDED HOUSING DEVELOPMENT,15
2,3400,Non-landed Properties,800-900,32710.02221,39581.01143,70-80,1224,BAYSHORE ROAD,BAYSHORE PARK,16
3,4300,Non-landed Properties,1200-1300,32710.02221,39581.01143,110-120,1224,BAYSHORE ROAD,BAYSHORE PARK,16
2,3400,Non-landed Properties,900-1000,32710.02221,39581.01143,80-90,1224,BAYSHORE ROAD,BAYSHORE PARK,16
2,4000,Non-landed Properties,900-1000,32710.02221,39581.01143,80-90,1224,BAYSHORE ROAD,BAYSHORE PARK,16
2,3000,Non-landed Properties,900-1000,32710.02221,39581.01143,80-90,1024,BAYSHORE ROAD,BAYSHORE PARK,16
2,4000,Non-landed Properties,900-1000,32710.02221,39581.01143,80-90,1224,BAYSHORE ROAD,BAYSHORE PARK,16
3,4000,Non-landed Properties,1200-1300,32710.02221,39581.01143,110-120,1124,BAYSHORE ROAD,BAYSHORE PARK,16
1,3100,Non-landed Properties,500-600,32710.02221,39581.01143,50-60,1224,BAYSHORE ROAD,BAYSHORE PARK,16
3,4500,Non-landed Properties,1100-1200,32710.02221,39581.01143,100-110,1124,BAYSHORE ROAD,BAYSHORE PARK,16
2,3500,Non-landed Properties,900-1000,32710.02221,39581.01143,80-90,1124,BAYSHORE ROAD,BAYSHORE PARK,16
3,5100,Non-landed Properties,1200-1300,32710.02221,39581.01143,110-120,1124,BAYSHORE ROAD,BAYSHORE PARK,16
2,3900,Non-landed Properties,900-1000,32710.02221,39581.01143,80-90,1124,BAYSHORE ROAD,BAYSHORE PARK,16
2,3800,Non-landed Properties,800-900,32710.02221,39581.01143,70-80,1224,BAYSHORE ROAD,BAYSHORE PARK,16
2,3000,Non-landed Properties,900-1000,32710.02221,39581.01143,80-90,1024,BAYSHORE ROAD,BAYSHORE PARK,16
3,4200,Non-landed Properties,1200-1300,32710.02221,39581.01143,110-120,1024,BAYSHORE ROAD,BAYSHORE PARK,16
4,6000,Non-landed Properties,2100-2200,32710.02221,39581.01143,200-210,1024,BAYSHORE ROAD,BAYSHORE PARK,16
3,4100,Non-landed Properties,1100-1200,32710.02221,39581.01143,100-110,1024,BAYSHORE ROAD,BAYSHORE PARK,16
2,3500,Non-landed Properties,900-1000,32710.02221,39581.01143,80-90,1124,BAYSHORE ROAD,BAYSHORE PARK,16
1,2700,Non-landed Properties,500-600,32710.02221,39581.01143,50-60,1224,BAYSHORE ROAD,BAYSHORE PARK,16
2,3600,Non-landed Properties,900-1000,32710.02221,39581.01143,80-90,1124,BAYSHORE ROAD,BAYSHORE PARK,16
1,2600,Non-landed Properties,600-700,32710.02221,39581.01143,50-60,1124,BAYSHORE ROAD,BAYSHORE PARK,16
1,2600,Non-landed Properties,600-700,32710.02221,39581.01143,50-60,1124,BAYSHORE ROAD,BAYSHORE PARK,16
2,3500,Non-landed Properties,900-1000,32710.02221,39581.01143,80-90,1224,BAYSHORE ROAD,BAYSHORE PARK,16
2,3400,Non-landed Properties,900-1000,32710.02221,39581.01143,80-90,1124,BAYSHORE ROAD,BAYSHORE PARK,16
2,3500,Non-landed Properties,900-1000,32710.02221,39581.01143,80-90,1124,BAYSHORE ROAD,BAYSHORE PARK,16
2,3500,Non-landed Properties,900-1000,32710.02221,39581.01143,80-90,1224,BAYSHORE ROAD,BAYSHORE PARK,16
2,3500,Non-landed Properties,900-1000,32710.02221,39581.01143,80-90,1224,BAYSHORE ROAD,BAYSHORE PARK,16
3,4200,Non-landed Properties,1100-1200,32710.02221,39581.01143,110-120,1224,BAYSHORE ROAD,BAYSHORE PARK,16
2,3800,Non-landed Properties,800-900,32710.02221,39581.01143,80-90,1224,BAYSHORE ROAD,BAYSHORE PARK,16
3,3500,Non-landed Properties,1100-1200,32710.02221,39581.01143,100-110,1124,BAYSHORE ROAD,BAYSHORE PARK,16
2,3600,Non-landed Properties,900-1000,32710.02221,39581.01143,80-90,1224,BAYSHORE ROAD,BAYSHORE PARK,16
2,3050,Non-landed Properties,800-900,32710.02221,39581.01143,70-80,1224,BAYSHORE ROAD,BAYSHORE PARK,16
2,3000,Non-landed Properties,800-900,32710.02221,39581.01143,70-80,1224,BAYSHORE ROAD,BAYSHORE PARK,16
2,3400,Non-landed Properties,900-1000,32710.02221,39581.01143,80-90,1224,BAYSHORE ROAD,BAYSHORE PARK,16
3,4200,Non-landed Properties,1200-1300,32710.02221,39581.01143,110-120,1024,BAYSHORE ROAD,BAYSHORE PARK,16
2,3600,Non-landed Properties,900-1000,32710.02221,39581.01143,80-90,1224,BAYSHORE ROAD,BAYSHORE PARK,16
2,3400,Non-landed Properties,900-1000,32710.02221,39581.01143,80-90,1224,BAYSHORE ROAD,BAYSHORE PARK,16
2,3700,Non-landed Properties,900-1000,32710.02221,39581.01143,80-90,1224,BAYSHORE ROAD,BAYSHORE PARK,16
2,3600,Non-landed Properties,900-1000,32710.02221,39581.01143,80-90,1224,BAYSHORE ROAD,BAYSHORE PARK,16
1,3200,Non-landed Properties,600-700,32710.02221,39581.01143,50-60,1024,BAYSHORE ROAD,BAYSHORE PARK,16
1,2900,Non-landed Properties,600-700,32710.02221,39581.01143,50-60,1024,BAYSHORE ROAD,BAYSHORE PARK,16
3,4500,Non-landed Properties,1100-1200,32710.02221,39581.01143,100-110,1124,BAYSHORE ROAD,BAYSHORE PARK,16
4,5900,Non-landed Properties,2100-2200,32710.02221,39581.01143,190-200,1224,BAYSHORE ROAD,BAYSHORE PARK,16
2,3500,Non-landed Properties,900-1000,32710.02221,39581.01143,80-90,1124,BAYSHORE ROAD,BAYSHORE PARK,16
4,7000,Non-landed Properties,2100-2200,32710.02221,39581.01143,200-210,1024,BAYSHORE ROAD,BAYSHORE PARK,16
2,3600,Non-landed Properties,900-1000,32710.02221,39581.01143,80-90,1024,BAYSHORE ROAD,BAYSHORE PARK,16
2,3150,Non-landed Properties,900-1000,32710.02221,39581.01143,80-90,1024,BAYSHORE ROAD,BAYSHORE PARK,16
3,4400,Non-landed Properties,1200-1300,32710.02221,39581.01143,110-120,1024,BAYSHORE ROAD,BAYSHORE PARK,16
2,3700,Non-landed Properties,900-1000,32710.02221,39581.01143,80-90,1124,BAYSHORE ROAD,BAYSHORE PARK,16
2,3400,Non-landed Properties,900-1000,32710.02221,39581.01143,80-90,1124,BAYSHORE ROAD,BAYSHORE PARK,16
2,3550,Non-landed Properties,900-1000,32710.02221,39581.01143,80-90,1124,BAYSHORE ROAD,BAYSHORE PARK,16
3,4800,Non-landed Properties,1200-1300,32710.02221,39581.01143,110-120,1124,BAYSHORE ROAD,BAYSHORE PARK,16
3,4000,Non-landed Properties,1200-1300,32710.02221,39581.01143,110-120,1124,BAYSHORE ROAD,BAYSHORE PARK,16
2,3300,Non-landed Properties,900-1000,32710.02221,39581.01143,80-90,1224,BAYSHORE ROAD,BAYSHORE PARK,16
2,3800,Non-landed Properties,800-900,32710.02221,39581.01143,70-80,1224,BAYSHORE ROAD,BAYSHORE PARK,16
3,4500,Non-landed Properties,1100-1200,32710.02221,39581.01143,100-110,1224,BAYSHORE ROAD,BAYSHORE PARK,16
2,3750,Non-landed Properties,900-1000,32710.02221,39581.01143,80-90,1224,BAYSHORE ROAD,BAYSHORE PARK,16
2,3750,Non-landed Properties,900-1000,32710.02221,39581.01143,80-90,1024,BAYSHORE ROAD,BAYSHORE PARK,16
3,4500,Non-landed Properties,1200-1300,32710.02221,39581.01143,110-120,1024,BAYSHORE ROAD,BAYSHORE PARK,16
4,7300,Non-landed Properties,2100-2200,32710.02221,39581.01143,200-210,1224,BAYSHORE ROAD,BAYSHORE PARK,16
2,3500,Non-landed Properties,800-900,32710.02221,39581.01143,70-80,1224,BAYSHORE ROAD,BAYSHORE PARK,16
2,4000,Non-landed Properties,800-900,32710.02221,39581.01143,70-80,1224,BAYSHORE ROAD,BAYSHORE PARK,16
3,4600,Non-landed Properties,1100-1200,32710.02221,39581.01143,100-110,1024,BAYSHORE ROAD,BAYSHORE PARK,16
2,3200,Non-landed Properties,900-1000,32710.02221,39581.01143,80-90,1024,BAYSHORE ROAD,BAYSHORE PARK,16
2,3700,Non-landed Properties,900-1000,32710.02221,39581.01143,80-90,1024,BAYSHORE ROAD,BAYSHORE PARK,16
4,7100,Non-landed Properties,2200-2300,32710.02221,39581.01143,200-210,1024,BAYSHORE ROAD,BAYSHORE PARK,16
2,3870,Non-landed Properties,900-1000,32710.02221,39581.01143,80-90,1024,BAYSHORE ROAD,BAYSHORE PARK,16
3,4200,Non-landed Properties,1200-1300,32710.02221,39581.01143,110-120,1024,BAYSHORE ROAD,BAYSHORE PARK,16
2,2300,Non-landed Properties,900-1000,32710.02221,39581.01143,80-90,1024,BAYSHORE ROAD,BAYSHORE PARK,16
2,3500,Non-landed Properties,1000-1100,32710.02221,39581.01143,90-100,1124,BAYSHORE ROAD,BAYSHORE PARK,16
3,4300,Non-landed Properties,1000-1100,32710.02221,39581.01143,90-100,1224,BAYSHORE ROAD,BAYSHORE PARK,16
2,3600,Non-landed Properties,900-1000,32710.02221,39581.01143,80-90,1124,BAYSHORE ROAD,BAYSHORE PARK,16
2,3500,Non-landed Properties,800-900,32710.02221,39581.01143,80-90,1224,BAYSHORE ROAD,BAYSHORE PARK,16
3,4300,Non-landed Properties,1100-1200,32710.02221,39581.01143,110-120,1224,BAYSHORE ROAD,BAYSHORE PARK,16
2,3300,Non-landed Properties,900-1000,32710.02221,39581.01143,80-90,1124,BAYSHORE ROAD,BAYSHORE PARK,16
2,3570,Non-landed Properties,900-1000,32710.02221,39581.01143,80-90,1024,BAYSHORE ROAD,BAYSHORE PARK,16
4,5500,Non-landed Properties,2100-2200,32710.02221,39581.01143,200-210,1024,BAYSHORE ROAD,BAYSHORE PARK,16
3,4900,Non-landed Properties,1200-1300,32710.02221,39581.01143,110-120,1024,BAYSHORE ROAD,BAYSHORE PARK,16
1,3200,Non-landed Properties,600-700,32710.02221,39581.01143,50-60,1124,BAYSHORE ROAD,BAYSHORE PARK,16
2,3250,Non-landed Properties,900-1000,32710.02221,39581.01143,80-90,1124,BAYSHORE ROAD,BAYSHORE PARK,16
2,3600,Non-landed Properties,900-1000,32710.02221,39581.01143,80-90,1024,BAYSHORE ROAD,BAYSHORE PARK,16
2,3700,Non-landed Properties,900-1000,32710.02221,39581.01143,80-90,1124,BAYSHORE ROAD,BAYSHORE PARK,16
1,2600,Non-landed Properties,600-700,32710.02221,39581.01143,50-60,1024,BAYSHORE ROAD,BAYSHORE PARK,16
2,3050,Non-landed Properties,900-1000,32710.02221,39581.01143,80-90,1124,BAYSHORE ROAD,BAYSHORE PARK,16
3,4300,Non-landed Properties,1200-1300,32710.02221,39581.01143,110-120,1124,BAYSHORE ROAD,BAYSHORE PARK,16
NA,5600,Terrace House,1000-1500,32915.08734,37996.46601,100-150,1224,SIGLAP ROAD,EAST COAST PARK,15
NA,8000,Terrace House,2500-3000,36237.36109,22971.4178,200-250,1224,JALAN KAMPONG CHANTEK,BINJAI CREST,21
NA,8500,Terrace House,2000-2500,36237.36109,22971.4178,200-250,1024,JALAN KAMPONG CHANTEK,BINJAI CREST,21
NA,7500,Terrace House,2500-3000,36237.36109,22971.4178,200-250,1224,JALAN KAMPONG CHANTEK,BINJAI CREST,21
NA,8000,Terrace House,2000-2500,36237.36109,22971.4178,200-250,1224,JALAN KAMPONG CHANTEK,BINJAI CREST,21
