noOfBedRoom,rent,propertyType,areaSqft,y,x,areaSqm,leaseDate,street,project,district
3,4200,Executive Condominium,1300-1400,41817.23475,18877.03633,120-130,1023,CHOA CHU KANG NORTH 6,YEW MEI GREEN,23
3,3900,Executive Condominium,1100-1200,41817.23475,18877.03633,100-110,1223,CHOA CHU KANG NORTH 6,YEW MEI GREEN,23
3,3500,Executive Condominium,1400-1500,41817.23475,18877.03633,130-140,1023,CHOA CHU KANG NORTH 6,YEW MEI GREEN,23
3,4100,Executive Condominium,1200-1300,41817.23475,18877.03633,110-120,1023,CHOA CHU KANG NORTH 6,YEW MEI GREEN,23
3,4000,Executive Condominium,1200-1300,41817.23475,18877.03633,110-120,1223,CHOA CHU KANG NORTH 6,YEW MEI GREEN,23
3,3250,Executive Condominium,1200-1300,41817.23475,18877.03633,110-120,1123,CHOA CHU KANG NORTH 6,YEW MEI GREEN,23
4,6300,Executive Condominium,2100-2200,41817.23475,18877.03633,190-200,1023,CHOA CHU KANG NORTH 6,YEW MEI GREEN,23
3,4200,Executive Condominium,1500-1600,41817.23475,18877.03633,140-150,1023,CHOA CHU KANG NORTH 6,YEW MEI GREEN,23
3,4300,Executive Condominium,1200-1300,41817.23475,18877.03633,110-120,1023,CHOA CHU KANG NORTH 6,YEW MEI GREEN,23
3,3600,Executive Condominium,1200-1300,41817.23475,18877.03633,110-120,1223,CHOA CHU KANG NORTH 6,YEW MEI GREEN,23
3,3900,Executive Condominium,1100-1200,41817.23475,18877.03633,100-110,1123,CHOA CHU KANG NORTH 6,YEW MEI GREEN,23
NA,4000,Terrace House,1000-1500,38272.8103,33180.91789,100-150,1123,TEOW HOCK AVENUE,LANDED HOUSING DEVELOPMENT,19
NA,3600,Terrace House,1500-2000,34756.32934,32476.82836,100-150,1023,KEE CHOE AVENUE,SENNETT ESTATE,13
NA,4900,Terrace House,1500-2000,34756.32934,32476.82836,100-150,1223,KEE CHOE AVENUE,SENNETT ESTATE,13
NA,7300,Terrace House,2000-2500,34756.32934,32476.82836,150-200,1023,KEE CHOE AVENUE,SENNETT ESTATE,13
1,2850,Non-landed Properties,300-400,34188.80276,30210.02696,30-40,1023,KIM KEAT ROAD,THE INTERWEAVE,12
1,3500,Non-landed Properties,400-500,34188.80276,30210.02696,30-40,1023,KIM KEAT ROAD,THE INTERWEAVE,12
2,4100,Non-landed Properties,700-800,34188.80276,30210.02696,70-80,1023,KIM KEAT ROAD,THE INTERWEAVE,12
1,3000,Non-landed Properties,300-400,34188.80276,30210.02696,30-40,1023,KIM KEAT ROAD,THE INTERWEAVE,12
NA,2500,Non-landed Properties,300-400,34188.80276,30210.02696,30-40,1023,KIM KEAT ROAD,THE INTERWEAVE,12
1,3150,Non-landed Properties,400-500,34188.80276,30210.02696,30-40,1023,KIM KEAT ROAD,THE INTERWEAVE,12
NA,3150,Non-landed Properties,300-400,34188.80276,30210.02696,30-40,1223,KIM KEAT ROAD,THE INTERWEAVE,12
2,3500,Non-landed Properties,700-800,34188.80276,30210.02696,70-80,1123,KIM KEAT ROAD,THE INTERWEAVE,12
1,2750,Non-landed Properties,300-400,34188.80276,30210.02696,30-40,1223,KIM KEAT ROAD,THE INTERWEAVE,12
NA,2800,Non-landed Properties,300-400,34188.80276,30210.02696,30-40,1023,KIM KEAT ROAD,THE INTERWEAVE,12
2,3500,Non-landed Properties,600-700,34188.80276,30210.02696,60-70,1023,KIM KEAT ROAD,THE INTERWEAVE,12
2,3400,Non-landed Properties,600-700,34188.80276,30210.02696,60-70,1223,KIM KEAT ROAD,THE INTERWEAVE,12
NA,2700,Non-landed Properties,300-400,34188.80276,30210.02696,30-40,1123,KIM KEAT ROAD,THE INTERWEAVE,12
2,3500,Non-landed Properties,600-700,34188.80276,30210.02696,60-70,1123,KIM KEAT ROAD,THE INTERWEAVE,12
2,3500,Non-landed Properties,600-700,34188.80276,30210.02696,60-70,1223,KIM KEAT ROAD,THE INTERWEAVE,12
2,3400,Non-landed Properties,600-700,34188.80276,30210.02696,60-70,1123,KIM KEAT ROAD,THE INTERWEAVE,12
3,4850,Non-landed Properties,1200-1300,34453.37287,31391.887,110-120,1223,ST. MICHAEL'S ROAD,ST MICHAEL REGENCY,12
2,3100,Non-landed Properties,900-1000,38047.3622,42894.97077,80-90,1023,FLORA ROAD,ESTELLA GARDENS,17
2,3200,Non-landed Properties,1100-1200,38047.3622,42894.97077,100-110,1023,FLORA ROAD,ESTELLA GARDENS,17
1,2850,Non-landed Properties,900-1000,38047.3622,42894.97077,80-90,1023,FLORA ROAD,ESTELLA GARDENS,17
3,4100,Non-landed Properties,1200-1300,38047.3622,42894.97077,110-120,1223,FLORA ROAD,ESTELLA GARDENS,17
3,4200,Non-landed Properties,1200-1300,38047.3622,42894.97077,110-120,1123,FLORA ROAD,ESTELLA GARDENS,17
1,2500,Non-landed Properties,600-700,38047.3622,42894.97077,60-70,1223,FLORA ROAD,ESTELLA GARDENS,17
2,3700,Non-landed Properties,1100-1200,38047.3622,42894.97077,100-110,1223,FLORA ROAD,ESTELLA GARDENS,17
2,3600,Non-landed Properties,1100-1200,38047.3622,42894.97077,100-110,1023,FLORA ROAD,ESTELLA GARDENS,17
1,2500,Non-landed Properties,600-700,38047.3622,42894.97077,60-70,1223,FLORA ROAD,ESTELLA GARDENS,17
1,2700,Non-landed Properties,600-700,38047.3622,42894.97077,60-70,1223,FLORA ROAD,ESTELLA GARDENS,17
2,3500,Non-landed Properties,1100-1200,38047.3622,42894.97077,100-110,1223,FLORA ROAD,ESTELLA GARDENS,17
1,3000,Non-landed Properties,600-700,38047.3622,42894.97077,60-70,1023,FLORA ROAD,ESTELLA GARDENS,17
2,4100,Non-landed Properties,900-1000,38047.3622,42894.97077,80-90,1023,FLORA ROAD,ESTELLA GARDENS,17
2,3500,Non-landed Properties,1100-1200,38047.3622,42894.97077,100-110,1123,FLORA ROAD,ESTELLA GARDENS,17
2,3000,Non-landed Properties,900-1000,38047.3622,42894.97077,80-90,1123,FLORA ROAD,ESTELLA GARDENS,17
3,4000,Non-landed Properties,1200-1300,38047.3622,42894.97077,110-120,1023,FLORA ROAD,ESTELLA GARDENS,17
1,2900,Non-landed Properties,600-700,38047.3622,42894.97077,60-70,1023,FLORA ROAD,ESTELLA GARDENS,17
2,3350,Non-landed Properties,900-1000,38047.3622,42894.97077,80-90,1223,FLORA ROAD,ESTELLA GARDENS,17
2,3400,Non-landed Properties,900-1000,38047.3622,42894.97077,80-90,1123,FLORA ROAD,ESTELLA GARDENS,17
3,4200,Non-landed Properties,1300-1400,38047.3622,42894.97077,120-130,1223,FLORA ROAD,ESTELLA GARDENS,17
NA,6300,Terrace House,1500-2000,36361.65983,21136.62482,150-200,1223,CHUN TIN ROAD,MANDARIN PARK,21
NA,7200,Terrace House,2500-3000,33173.334470612,35693.912985216,200-250,1123,LORONG 105 CHANGI,LANDED HOUSING DEVELOPMENT,15
NA,9500,Terrace House,4500-5000,33173.334470612,35693.912985216,450-500,1223,LORONG 105 CHANGI,LANDED HOUSING DEVELOPMENT,15
2,4500,Non-landed Properties,800-900,28753.93791,27655.09228,70-80,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
1,3200,Non-landed Properties,400-500,28753.93791,27655.09228,40-50,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
1,3300,Non-landed Properties,400-500,28753.93791,27655.09228,40-50,1223,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
1,3280,Non-landed Properties,400-500,28753.93791,27655.09228,40-50,1123,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
1,3300,Non-landed Properties,400-500,28753.93791,27655.09228,40-50,1223,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
1,3500,Non-landed Properties,400-500,28753.93791,27655.09228,40-50,1223,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4000,Non-landed Properties,800-900,28753.93791,27655.09228,70-80,1223,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
1,3400,Non-landed Properties,400-500,28753.93791,27655.09228,40-50,1223,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
1,3500,Non-landed Properties,400-500,28753.93791,27655.09228,40-50,1123,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
1,3450,Non-landed Properties,400-500,28753.93791,27655.09228,40-50,1223,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
1,3500,Non-landed Properties,400-500,28753.93791,27655.09228,40-50,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
1,4000,Non-landed Properties,800-900,28753.93791,27655.09228,70-80,1223,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,3800,Non-landed Properties,600-700,28753.93791,27655.09228,60-70,1223,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
3,6400,Non-landed Properties,1000-1100,28753.93791,27655.09228,90-100,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
3,6400,Non-landed Properties,900-1000,28753.93791,27655.09228,80-90,1223,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4850,Non-landed Properties,800-900,28753.93791,27655.09228,70-80,1123,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4700,Non-landed Properties,800-900,28753.93791,27655.09228,70-80,1123,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
3,7000,Non-landed Properties,1100-1200,28753.93791,27655.09228,100-110,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4000,Non-landed Properties,600-700,28753.93791,27655.09228,60-70,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4400,Non-landed Properties,600-700,28753.93791,27655.09228,60-70,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
4,8800,Non-landed Properties,1400-1500,28753.93791,27655.09228,130-140,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
4,7500,Non-landed Properties,1400-1500,28753.93791,27655.09228,130-140,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4800,Non-landed Properties,700-800,28753.93791,27655.09228,60-70,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
1,3800,Non-landed Properties,500-600,28753.93791,27655.09228,40-50,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
1,3700,Non-landed Properties,500-600,28753.93791,27655.09228,40-50,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4500,Non-landed Properties,600-700,28753.93791,27655.09228,60-70,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
4,9000,Non-landed Properties,1400-1500,28753.93791,27655.09228,130-140,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4500,Non-landed Properties,600-700,28753.93791,27655.09228,60-70,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4000,Non-landed Properties,700-800,28753.93791,27655.09228,60-70,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
3,5900,Non-landed Properties,900-1000,28753.93791,27655.09228,80-90,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
3,7000,Non-landed Properties,1100-1200,28753.93791,27655.09228,100-110,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
1,3600,Non-landed Properties,500-600,28753.93791,27655.09228,40-50,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
1,4000,Non-landed Properties,500-600,28753.93791,27655.09228,40-50,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,5100,Non-landed Properties,700-800,28753.93791,27655.09228,60-70,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4000,Non-landed Properties,600-700,28753.93791,27655.09228,60-70,1223,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,5000,Non-landed Properties,800-900,28753.93791,27655.09228,80-90,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,5000,Non-landed Properties,700-800,28753.93791,27655.09228,60-70,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4400,Non-landed Properties,600-700,28753.93791,27655.09228,60-70,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
1,3600,Non-landed Properties,500-600,28753.93791,27655.09228,40-50,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4300,Non-landed Properties,700-800,28753.93791,27655.09228,60-70,1223,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
1,3600,Non-landed Properties,500-600,28753.93791,27655.09228,40-50,1223,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
1,3600,Non-landed Properties,500-600,28753.93791,27655.09228,40-50,1123,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,5200,Non-landed Properties,600-700,28753.93791,27655.09228,60-70,1223,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4500,Non-landed Properties,600-700,28753.93791,27655.09228,60-70,1123,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
4,8300,Non-landed Properties,1400-1500,28753.93791,27655.09228,130-140,1123,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
1,4000,Non-landed Properties,500-600,28753.93791,27655.09228,40-50,1123,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4500,Non-landed Properties,600-700,28753.93791,27655.09228,60-70,1123,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4200,Non-landed Properties,600-700,28753.93791,27655.09228,60-70,1223,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4400,Non-landed Properties,700-800,28753.93791,27655.09228,60-70,1123,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4700,Non-landed Properties,600-700,28753.93791,27655.09228,60-70,1223,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4800,Non-landed Properties,700-800,28753.93791,27655.09228,60-70,1223,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4900,Non-landed Properties,700-800,28753.93791,27655.09228,60-70,1123,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,5000,Non-landed Properties,700-800,28753.93791,27655.09228,60-70,1123,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
4,8000,Non-landed Properties,1400-1500,28753.93791,27655.09228,130-140,1123,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
3,7400,Non-landed Properties,1100-1200,28753.93791,27655.09228,100-110,1123,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4000,Non-landed Properties,600-700,28753.93791,27655.09228,60-70,1223,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
1,3800,Non-landed Properties,500-600,28753.93791,27655.09228,40-50,1223,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
1,3700,Non-landed Properties,500-600,28753.93791,27655.09228,40-50,1223,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
1,3500,Non-landed Properties,500-600,28753.93791,27655.09228,40-50,1223,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4300,Non-landed Properties,600-700,28753.93791,27655.09228,60-70,1223,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4763,Non-landed Properties,600-700,28753.93791,27655.09228,60-70,1223,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4700,Non-landed Properties,700-800,28753.93791,27655.09228,60-70,1123,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,3100,Non-landed Properties,700-800,28753.93791,27655.09228,60-70,1123,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
1,4200,Non-landed Properties,500-600,28753.93791,27655.09228,40-50,1123,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4300,Non-landed Properties,600-700,28753.93791,27655.09228,60-70,1223,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
1,3650,Non-landed Properties,500-600,28753.93791,27655.09228,40-50,1223,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4200,Non-landed Properties,600-700,28753.93791,27655.09228,60-70,1223,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
1,3400,Non-landed Properties,500-600,28753.93791,27655.09228,40-50,1223,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
1,3800,Non-landed Properties,500-600,28753.93791,27655.09228,40-50,1123,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4500,Non-landed Properties,600-700,28753.93791,27655.09228,60-70,1123,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4200,Non-landed Properties,600-700,28753.93791,27655.09228,60-70,1123,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4300,Non-landed Properties,600-700,28753.93791,27655.09228,60-70,1223,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
1,3800,Non-landed Properties,500-600,28753.93791,27655.09228,40-50,1223,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
1,3600,Non-landed Properties,500-600,28753.93791,27655.09228,40-50,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4300,Non-landed Properties,600-700,28753.93791,27655.09228,60-70,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
1,3800,Non-landed Properties,500-600,28753.93791,27655.09228,40-50,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
1,3700,Non-landed Properties,500-600,28753.93791,27655.09228,40-50,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4300,Non-landed Properties,700-800,28753.93791,27655.09228,60-70,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
1,3600,Non-landed Properties,500-600,28753.93791,27655.09228,40-50,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
1,3800,Non-landed Properties,500-600,28753.93791,27655.09228,40-50,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4200,Non-landed Properties,600-700,28753.93791,27655.09228,60-70,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
3,7000,Non-landed Properties,1100-1200,28753.93791,27655.09228,100-110,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4500,Non-landed Properties,600-700,28753.93791,27655.09228,60-70,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4750,Non-landed Properties,600-700,28753.93791,27655.09228,60-70,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,5200,Non-landed Properties,700-800,28753.93791,27655.09228,60-70,1223,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4300,Non-landed Properties,700-800,28753.93791,27655.09228,60-70,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4000,Non-landed Properties,600-700,28753.93791,27655.09228,60-70,1223,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4400,Non-landed Properties,600-700,28753.93791,27655.09228,60-70,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
1,4000,Non-landed Properties,500-600,28753.93791,27655.09228,40-50,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4500,Non-landed Properties,700-800,28753.93791,27655.09228,60-70,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4800,Non-landed Properties,600-700,28753.93791,27655.09228,60-70,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4100,Non-landed Properties,700-800,28753.93791,27655.09228,60-70,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4100,Non-landed Properties,600-700,28753.93791,27655.09228,60-70,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
4,9200,Non-landed Properties,1400-1500,28753.93791,27655.09228,130-140,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4000,Non-landed Properties,600-700,28753.93791,27655.09228,60-70,1223,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4800,Non-landed Properties,700-800,28753.93791,27655.09228,60-70,1223,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4250,Non-landed Properties,600-700,28753.93791,27655.09228,60-70,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
1,3300,Non-landed Properties,500-600,28753.93791,27655.09228,40-50,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4500,Non-landed Properties,600-700,28753.93791,27655.09228,60-70,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
1,3600,Non-landed Properties,500-600,28753.93791,27655.09228,40-50,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4500,Non-landed Properties,600-700,28753.93791,27655.09228,60-70,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
1,3800,Non-landed Properties,500-600,28753.93791,27655.09228,40-50,1223,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,3900,Non-landed Properties,600-700,28753.93791,27655.09228,60-70,1223,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
1,4000,Non-landed Properties,500-600,28753.93791,27655.09228,40-50,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
1,4300,Non-landed Properties,500-600,28753.93791,27655.09228,40-50,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
3,7920,Non-landed Properties,1400-1500,28753.93791,27655.09228,130-140,1223,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
3,4200,Non-landed Properties,700-800,28753.93791,27655.09228,60-70,1223,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4300,Non-landed Properties,600-700,28753.93791,27655.09228,60-70,1123,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4300,Non-landed Properties,600-700,28753.93791,27655.09228,60-70,1123,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4500,Non-landed Properties,600-700,28753.93791,27655.09228,60-70,1123,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4300,Non-landed Properties,600-700,28753.93791,27655.09228,60-70,1123,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
1,3800,Non-landed Properties,500-600,28753.93791,27655.09228,40-50,1223,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4500,Non-landed Properties,700-800,28753.93791,27655.09228,60-70,1123,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4000,Non-landed Properties,600-700,28753.93791,27655.09228,60-70,1123,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4800,Non-landed Properties,700-800,28753.93791,27655.09228,60-70,1123,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4200,Non-landed Properties,600-700,28753.93791,27655.09228,60-70,1123,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4400,Non-landed Properties,600-700,28753.93791,27655.09228,60-70,1223,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4000,Non-landed Properties,600-700,28753.93791,27655.09228,60-70,1123,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4200,Non-landed Properties,600-700,28753.93791,27655.09228,60-70,1123,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4450,Non-landed Properties,700-800,28753.93791,27655.09228,60-70,1123,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4300,Non-landed Properties,600-700,28753.93791,27655.09228,60-70,1123,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4100,Non-landed Properties,600-700,28753.93791,27655.09228,60-70,1123,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
1,4100,Non-landed Properties,500-600,28753.93791,27655.09228,40-50,1223,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
3,6800,Non-landed Properties,1100-1200,28753.93791,27655.09228,100-110,1123,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
3,6500,Non-landed Properties,900-1000,28753.93791,27655.09228,80-90,1123,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4200,Non-landed Properties,700-800,28753.93791,27655.09228,60-70,1123,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4650,Non-landed Properties,700-800,28753.93791,27655.09228,60-70,1023,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4050,Non-landed Properties,700-800,28753.93791,27655.09228,60-70,1123,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4500,Non-landed Properties,700-800,28753.93791,27655.09228,60-70,1123,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,3900,Non-landed Properties,600-700,28753.93791,27655.09228,60-70,1123,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4400,Non-landed Properties,700-800,28753.93791,27655.09228,60-70,1123,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4500,Non-landed Properties,600-700,28753.93791,27655.09228,60-70,1123,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4100,Non-landed Properties,600-700,28753.93791,27655.09228,60-70,1123,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
1,4000,Non-landed Properties,500-600,28753.93791,27655.09228,40-50,1123,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4600,Non-landed Properties,700-800,28753.93791,27655.09228,60-70,1223,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
1,3600,Non-landed Properties,500-600,28753.93791,27655.09228,40-50,1223,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
1,3600,Non-landed Properties,500-600,28753.93791,27655.09228,40-50,1223,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
3,7000,Non-landed Properties,1100-1200,28753.93791,27655.09228,100-110,1123,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4400,Non-landed Properties,700-800,28753.93791,27655.09228,60-70,1123,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
1,3600,Non-landed Properties,500-600,28753.93791,27655.09228,40-50,1223,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4500,Non-landed Properties,700-800,28753.93791,27655.09228,60-70,1223,SILAT AVENUE,AVENUE SOUTH RESIDENCE,03
2,4400,Non-landed Properties,900-1000,31026.33987,20436.39242,80-90,1223,WEST COAST CRESCENT,BLUE HORIZON,05
2,4300,Non-landed Properties,900-1000,31026.33987,20436.39242,80-90,1023,WEST COAST CRESCENT,BLUE HORIZON,05
3,4500,Non-landed Properties,1100-1200,31026.33987,20436.39242,100-110,1223,WEST COAST CRESCENT,BLUE HORIZON,05
3,5500,Non-landed Properties,1200-1300,31026.33987,20436.39242,110-120,1023,WEST COAST CRESCENT,BLUE HORIZON,05
2,4500,Non-landed Properties,900-1000,31026.33987,20436.39242,80-90,1123,WEST COAST CRESCENT,BLUE HORIZON,05
3,6300,Non-landed Properties,1200-1300,31026.33987,20436.39242,110-120,1123,WEST COAST CRESCENT,BLUE HORIZON,05
3,5700,Non-landed Properties,1200-1300,31026.33987,20436.39242,110-120,1023,WEST COAST CRESCENT,BLUE HORIZON,05
2,3900,Non-landed Properties,900-1000,31026.33987,20436.39242,80-90,1223,WEST COAST CRESCENT,BLUE HORIZON,05
3,6488,Non-landed Properties,1100-1200,31026.33987,20436.39242,100-110,1223,WEST COAST CRESCENT,BLUE HORIZON,05
3,5200,Non-landed Properties,1100-1200,31026.33987,20436.39242,100-110,1123,WEST COAST CRESCENT,BLUE HORIZON,05
2,4300,Non-landed Properties,900-1000,31026.33987,20436.39242,80-90,1023,WEST COAST CRESCENT,BLUE HORIZON,05
2,4100,Non-landed Properties,900-1000,31026.33987,20436.39242,80-90,1223,WEST COAST CRESCENT,BLUE HORIZON,05
2,3800,Non-landed Properties,900-1000,31026.33987,20436.39242,80-90,1123,WEST COAST CRESCENT,BLUE HORIZON,05
2,4500,Non-landed Properties,900-1000,31026.33987,20436.39242,80-90,1223,WEST COAST CRESCENT,BLUE HORIZON,05
2,4200,Non-landed Properties,900-1000,31026.33987,20436.39242,80-90,1123,WEST COAST CRESCENT,BLUE HORIZON,05
