noOfBedRoom,rent,propertyType,areaSqft,y,x,areaSqm,leaseDate,street,project,district
1,2300,Non-landed Properties,600-700,32799.44952,34324.26547,60-70,0121,LORONG 40 GEYLANG,THE WATERINA,14
1,2350,Non-landed Properties,600-700,32799.44952,34324.26547,60-70,0321,LORONG 40 GEYLANG,THE WATERINA,14
2,3150,Non-landed Properties,1100-1200,32799.44952,34324.26547,100-110,0321,LORONG 40 GEYLANG,THE WATERINA,14
2,3000,Non-landed Properties,1100-1200,32799.44952,34324.26547,100-110,0321,LORONG 40 GEYLANG,THE WATERINA,14
3,3800,Non-landed Properties,1200-1300,32799.44952,34324.26547,110-120,0121,LORONG 40 GEYLANG,THE WATERINA,14
2,2200,Non-landed Properties,1300-1400,31222.77275,34065.91496,120-130,0321,ARTHUR ROAD,CHNG MANSIONS,15
3,4200,Non-landed Properties,1100-1200,32862.21676,23580.90095,100-110,0121,FORD AVENUE,THE FORD @ HOLLAND,10
1,2400,Non-landed Properties,500-600,32862.21676,23580.90095,40-50,0121,FORD AVENUE,THE FORD @ HOLLAND,10
1,2700,Non-landed Properties,600-700,32862.21676,23580.90095,50-60,0321,FORD AVENUE,THE FORD @ HOLLAND,10
1,2700,Non-landed Properties,600-700,32862.21676,23580.90095,50-60,0221,FORD AVENUE,THE FORD @ HOLLAND,10
1,2800,Non-landed Properties,500-600,32862.21676,23580.90095,50-60,0121,FORD AVENUE,THE FORD @ HOLLAND,10
NA,2400,Non-landed Properties,1000-1100,32577.59042,31162.01689,90-100,0121,CAVAN ROAD,NON-LANDED HOUSING DEVELOPMENT,08
NA,3200,Non-landed Properties,1200-1300,32577.59042,31162.01689,110-120,0121,CAVAN ROAD,NON-LANDED HOUSING DEVELOPMENT,08
NA,2800,Non-landed Properties,1200-1300,32577.59042,31162.01689,110-120,0321,CAVAN ROAD,NON-LANDED HOUSING DEVELOPMENT,08
NA,7000,Terrace House,2500-3000,37759.99999,31140.66084,200-250,0121,TAI HWAN HEIGHTS,TAI HWAN GARDEN,19
NA,4100,Detached House,2500-3000,38587.4983200396,43289.1771804104,200-250,0121,TOH CRESCENT,LANDED HOUSING DEVELOPMENT,17
4,9100,Non-landed Properties,2000-2100,32398.44586,27445.33606,180-190,0121,ARDMORE PARK,ARDMORE II,10
4,9000,Non-landed Properties,2000-2100,32398.44586,27445.33606,180-190,0121,ARDMORE PARK,ARDMORE II,10
4,9300,Non-landed Properties,2000-2100,32398.44586,27445.33606,180-190,0121,ARDMORE PARK,ARDMORE II,10
4,9500,Non-landed Properties,2000-2100,32398.44586,27445.33606,180-190,0321,ARDMORE PARK,ARDMORE II,10
4,9200,Non-landed Properties,2000-2100,32398.44586,27445.33606,180-190,0221,ARDMORE PARK,ARDMORE II,10
4,8500,Non-landed Properties,2000-2100,32398.44586,27445.33606,180-190,0221,ARDMORE PARK,ARDMORE II,10
4,8250,Non-landed Properties,2000-2100,32398.44586,27445.33606,180-190,0121,ARDMORE PARK,ARDMORE II,10
4,10000,Non-landed Properties,2000-2100,32398.44586,27445.33606,180-190,0321,ARDMORE PARK,ARDMORE II,10
4,8600,Non-landed Properties,2000-2100,32398.44586,27445.33606,180-190,0321,ARDMORE PARK,ARDMORE II,10
4,8500,Non-landed Properties,2000-2100,32398.44586,27445.33606,180-190,0321,ARDMORE PARK,ARDMORE II,10
4,8000,Non-landed Properties,2000-2100,32398.44586,27445.33606,180-190,0221,ARDMORE PARK,ARDMORE II,10
4,10000,Non-landed Properties,2000-2100,32398.44586,27445.33606,180-190,0221,ARDMORE PARK,ARDMORE II,10
4,9500,Non-landed Properties,2000-2100,32398.44586,27445.33606,180-190,0221,ARDMORE PARK,ARDMORE II,10
NA,6250,Detached House,2000-2500,39186.0348,21022.64369,200-250,0121,CHESTNUT CRESCENT,GREEN HILL ESTATE,23
3,2300,Non-landed Properties,1100-1200,45885.08038,22656.59275,100-110,0121,ROSEWOOD DRIVE,ROSEWOOD,25
2,2000,Non-landed Properties,1000-1100,45885.08038,22656.59275,90-100,0321,ROSEWOOD DRIVE,ROSEWOOD,25
3,2450,Non-landed Properties,1100-1200,45885.08038,22656.59275,100-110,0321,ROSEWOOD DRIVE,ROSEWOOD,25
3,2500,Non-landed Properties,1100-1200,45885.08038,22656.59275,100-110,0121,ROSEWOOD DRIVE,ROSEWOOD,25
3,2500,Non-landed Properties,1100-1200,45885.08038,22656.59275,100-110,0121,ROSEWOOD DRIVE,ROSEWOOD,25
2,2020,Non-landed Properties,1000-1100,45885.08038,22656.59275,90-100,0321,ROSEWOOD DRIVE,ROSEWOOD,25
3,2400,Non-landed Properties,1100-1200,45885.08038,22656.59275,100-110,0121,ROSEWOOD DRIVE,ROSEWOOD,25
4,3380,Non-landed Properties,1400-1500,45885.08038,22656.59275,130-140,0121,ROSEWOOD DRIVE,ROSEWOOD,25
3,2250,Non-landed Properties,1100-1200,45885.08038,22656.59275,100-110,0321,ROSEWOOD DRIVE,ROSEWOOD,25
3,2600,Non-landed Properties,1100-1200,45885.08038,22656.59275,100-110,0121,ROSEWOOD DRIVE,ROSEWOOD,25
3,3000,Non-landed Properties,1100-1200,45885.08038,22656.59275,100-110,0321,ROSEWOOD DRIVE,ROSEWOOD,25
3,2350,Non-landed Properties,1100-1200,45885.08038,22656.59275,100-110,0321,ROSEWOOD DRIVE,ROSEWOOD,25
3,2400,Non-landed Properties,1100-1200,45885.08038,22656.59275,100-110,0221,ROSEWOOD DRIVE,ROSEWOOD,25
3,2600,Non-landed Properties,1100-1200,45885.08038,22656.59275,100-110,0221,ROSEWOOD DRIVE,ROSEWOOD,25
3,3400,Non-landed Properties,1100-1200,45885.08038,22656.59275,100-110,0121,ROSEWOOD DRIVE,ROSEWOOD,25
2,2600,Non-landed Properties,1000-1100,45885.08038,22656.59275,90-100,0321,ROSEWOOD DRIVE,ROSEWOOD,25
2,2850,Non-landed Properties,900-1000,35655.07169,33525.77238,80-90,0121,JALAN BUNGA RAMPAI,OASIS GARDEN,19
2,2500,Non-landed Properties,900-1000,35655.07169,33525.77238,80-90,0321,JALAN BUNGA RAMPAI,OASIS GARDEN,19
NA,2035,Non-landed Properties,800-900,32202.7048314153,29459.798473827,70-80,0321,MACKENZIE ROAD,NON-LANDED HOUSING DEVELOPMENT,09
NA,1935,Non-landed Properties,800-900,32202.7048314153,29459.798473827,70-80,0321,MACKENZIE ROAD,NON-LANDED HOUSING DEVELOPMENT,09
NA,1685,Non-landed Properties,500-600,32202.7048314153,29459.798473827,50-60,0321,MACKENZIE ROAD,NON-LANDED HOUSING DEVELOPMENT,09
3,5700,Non-landed Properties,1700-1800,32599.73194,24787.13262,150-160,0121,HOLLAND ROAD,DUET,10
3,5650,Non-landed Properties,1700-1800,32599.73194,24787.13262,160-170,0121,HOLLAND ROAD,DUET,10
3,5700,Non-landed Properties,1700-1800,32599.73194,24787.13262,150-160,0221,HOLLAND ROAD,DUET,10
3,5800,Non-landed Properties,1700-1800,32599.73194,24787.13262,160-170,0221,HOLLAND ROAD,DUET,10
3,5000,Non-landed Properties,1500-1600,30836.64497,27733.64651,130-140,0121,KIM SENG WALK,TIARA,09
3,4300,Non-landed Properties,1500-1600,30836.64497,27733.64651,130-140,0121,KIM SENG WALK,TIARA,09
3,4500,Non-landed Properties,1300-1400,30836.64497,27733.64651,120-130,0121,KIM SENG WALK,TIARA,09
3,4900,Non-landed Properties,1500-1600,30836.64497,27733.64651,130-140,0121,KIM SENG WALK,TIARA,09
3,3600,Non-landed Properties,1200-1300,30836.64497,27733.64651,110-120,0121,KIM SENG WALK,TIARA,09
2,3350,Non-landed Properties,800-900,30836.64497,27733.64651,80-90,0121,KIM SENG WALK,TIARA,09
4,4400,Non-landed Properties,1500-1600,30836.64497,27733.64651,140-150,0321,KIM SENG WALK,TIARA,09
3,5100,Non-landed Properties,1300-1400,30836.64497,27733.64651,120-130,0321,KIM SENG WALK,TIARA,09
2,3300,Non-landed Properties,800-900,30836.64497,27733.64651,80-90,0321,KIM SENG WALK,TIARA,09
2,3100,Non-landed Properties,800-900,30836.64497,27733.64651,80-90,0321,KIM SENG WALK,TIARA,09
3,4700,Non-landed Properties,1300-1400,30836.64497,27733.64651,120-130,0321,KIM SENG WALK,TIARA,09
2,3100,Non-landed Properties,800-900,30836.64497,27733.64651,80-90,0321,KIM SENG WALK,TIARA,09
3,5800,Non-landed Properties,1500-1600,30836.64497,27733.64651,130-140,0321,KIM SENG WALK,TIARA,09
4,7000,Non-landed Properties,1500-1600,30836.64497,27733.64651,140-150,0221,KIM SENG WALK,TIARA,09
3,5300,Non-landed Properties,1300-1400,30836.64497,27733.64651,120-130,0321,KIM SENG WALK,TIARA,09
2,3500,Non-landed Properties,800-900,30836.64497,27733.64651,80-90,0221,KIM SENG WALK,TIARA,09
4,4300,Non-landed Properties,1500-1600,30836.64497,27733.64651,140-150,0221,KIM SENG WALK,TIARA,09
2,3200,Non-landed Properties,800-900,30836.64497,27733.64651,80-90,0221,KIM SENG WALK,TIARA,09
NA,4600,Terrace House,1500-2000,33697.84623,30765.98945,100-150,0321,MAY ROAD,TOWNER VILLE,12
NA,4500,Terrace House,1500-2000,33697.84623,30765.98945,100-150,0221,MAY ROAD,TOWNER VILLE,12
NA,3800,Terrace House,1500-2000,42992.77874,26797.13906,150-200,0121,SPRINGSIDE CRESCENT,THE SPRINGSIDE,26
NA,3000,Non-landed Properties,1300-1400,33359.14447,36829.49072,120-130,0121,LORONG G TELOK KURAU,EAST BAY GARDENS,15
3,2800,Non-landed Properties,1300-1400,39458.14578,40138.17305,120-130,0121,PASIR RIS GROVE,LIVIA,18
3,2800,Non-landed Properties,1200-1300,39458.14578,40138.17305,110-120,0121,PASIR RIS GROVE,LIVIA,18
2,2400,Non-landed Properties,1100-1200,39458.14578,40138.17305,100-110,0121,PASIR RIS GROVE,LIVIA,18
3,3000,Non-landed Properties,1400-1500,39458.14578,40138.17305,130-140,0321,PASIR RIS GROVE,LIVIA,18
2,2500,Non-landed Properties,900-1000,39458.14578,40138.17305,80-90,0321,PASIR RIS GROVE,LIVIA,18
3,2700,Non-landed Properties,1300-1400,39458.14578,40138.17305,120-130,0121,PASIR RIS GROVE,LIVIA,18
3,3100,Non-landed Properties,1300-1400,39458.14578,40138.17305,120-130,0321,PASIR RIS GROVE,LIVIA,18
3,2800,Non-landed Properties,1200-1300,39458.14578,40138.17305,110-120,0321,PASIR RIS GROVE,LIVIA,18
4,3450,Non-landed Properties,1500-1600,39458.14578,40138.17305,140-150,0221,PASIR RIS GROVE,LIVIA,18
3,2850,Non-landed Properties,1200-1300,39458.14578,40138.17305,110-120,0221,PASIR RIS GROVE,LIVIA,18
2,2200,Non-landed Properties,900-1000,39458.14578,40138.17305,80-90,0321,PASIR RIS GROVE,LIVIA,18
2,2100,Non-landed Properties,800-900,39458.14578,40138.17305,80-90,0121,PASIR RIS GROVE,LIVIA,18
2,2300,Non-landed Properties,800-900,39458.14578,40138.17305,80-90,0221,PASIR RIS GROVE,LIVIA,18
3,2600,Non-landed Properties,1200-1300,39458.14578,40138.17305,110-120,0321,PASIR RIS GROVE,LIVIA,18
4,3200,Non-landed Properties,1500-1600,39458.14578,40138.17305,140-150,0121,PASIR RIS GROVE,LIVIA,18
3,3000,Non-landed Properties,1300-1400,39458.14578,40138.17305,120-130,0321,PASIR RIS GROVE,LIVIA,18
NA,6500,Semi-Detached House,3500-4000,33283.37414,22091.32602,300-350,0121,MOUNT SINAI WALK,MOUNT SINAI,10
2,2700,Non-landed Properties,900-1000,31669.52949,31553.44389,80-90,0321,BEACH ROAD,GOLDEN MILE COMPLEX,07
3,4200,Non-landed Properties,2100-2200,31669.52949,31553.44389,200-210,0321,BEACH ROAD,GOLDEN MILE COMPLEX,07
3,3900,Non-landed Properties,2100-2200,31669.52949,31553.44389,200-210,0321,BEACH ROAD,GOLDEN MILE COMPLEX,07
3,3800,Non-landed Properties,2100-2200,31669.52949,31553.44389,200-210,0221,BEACH ROAD,GOLDEN MILE COMPLEX,07
2,2800,Non-landed Properties,900-1000,31669.52949,31553.44389,80-90,0221,BEACH ROAD,GOLDEN MILE COMPLEX,07
NA,1900,Non-landed Properties,400-500,32765.46499,36707.79229,40-50,0121,LORONG K TELOK KURAU,THE CRISTALLO,15
NA,1650,Non-landed Properties,400-500,32765.46499,36707.79229,30-40,0321,LORONG K TELOK KURAU,THE CRISTALLO,15
NA,1850,Non-landed Properties,500-600,32765.46499,36707.79229,40-50,0321,LORONG K TELOK KURAU,THE CRISTALLO,15
NA,2000,Non-landed Properties,400-500,32765.46499,36707.79229,40-50,0321,LORONG K TELOK KURAU,THE CRISTALLO,15
NA,2000,Non-landed Properties,500-600,32765.46499,36707.79229,50-60,0321,LORONG K TELOK KURAU,THE CRISTALLO,15
NA,1800,Non-landed Properties,500-600,32765.46499,36707.79229,40-50,0221,LORONG K TELOK KURAU,THE CRISTALLO,15
NA,2000,Non-landed Properties,600-700,32765.46499,36707.79229,50-60,0221,LORONG K TELOK KURAU,THE CRISTALLO,15
2,3100,Non-landed Properties,1200-1300,32765.46499,36707.79229,110-120,0221,LORONG K TELOK KURAU,THE CRISTALLO,15
NA,2000,Non-landed Properties,500-600,32765.46499,36707.79229,50-60,0221,LORONG K TELOK KURAU,THE CRISTALLO,15
NA,1800,Non-landed Properties,500-600,32765.46499,36707.79229,40-50,0221,LORONG K TELOK KURAU,THE CRISTALLO,15
NA,4728,Semi-Detached House,2500-3000,44204.34116,19307.11375,250-300,0321,RASOK DRIVE,BUKIT VILLAS,25
NA,4800,Semi-Detached House,4500-5000,44204.34116,19307.11375,400-450,0321,RASOK DRIVE,BUKIT VILLAS,25
NA,5000,Semi-Detached House,2000-2500,44204.34116,19307.11375,200-250,0121,RASOK DRIVE,BUKIT VILLAS,25
NA,2700,Non-landed Properties,1300-1400,35125.48463,24180.42521,120-130,0221,ENG NEO AVENUE,ORCHID APARTMENTS,11
2,3200,Non-landed Properties,1000-1100,31186.10813,33986.49216,90-100,0121,MEYER ROAD,THE VIEW @ MEYER,15
4,5600,Non-landed Properties,1600-1700,31487.73882,35634.93549,150-160,0121,AMBER ROAD,THE SEA VIEW,15
4,4800,Non-landed Properties,1500-1600,31487.73882,35634.93549,140-150,0121,AMBER ROAD,THE SEA VIEW,15
4,6000,Non-landed Properties,1600-1700,31487.73882,35634.93549,150-160,0321,AMBER ROAD,THE SEA VIEW,15
4,5300,Non-landed Properties,1500-1600,31487.73882,35634.93549,140-150,0221,AMBER ROAD,THE SEA VIEW,15
3,4650,Non-landed Properties,1400-1500,31487.73882,35634.93549,130-140,0121,AMBER ROAD,THE SEA VIEW,15
3,5100,Non-landed Properties,1400-1500,31487.73882,35634.93549,130-140,0121,AMBER ROAD,THE SEA VIEW,15
1,2500,Non-landed Properties,500-600,31487.73882,35634.93549,50-60,0121,AMBER ROAD,THE SEA VIEW,15
1,2350,Non-landed Properties,500-600,31487.73882,35634.93549,40-50,0321,AMBER ROAD,THE SEA VIEW,15
1,2550,Non-landed Properties,500-600,31487.73882,35634.93549,50-60,0221,AMBER ROAD,THE SEA VIEW,15
3,5000,Non-landed Properties,1400-1500,31487.73882,35634.93549,130-140,0221,AMBER ROAD,THE SEA VIEW,15
3,4300,Non-landed Properties,1200-1300,31487.73882,35634.93549,110-120,0221,AMBER ROAD,THE SEA VIEW,15
3,5250,Non-landed Properties,1400-1500,31487.73882,35634.93549,130-140,0121,AMBER ROAD,THE SEA VIEW,15
3,5800,Non-landed Properties,1400-1500,31487.73882,35634.93549,130-140,0221,AMBER ROAD,THE SEA VIEW,15
4,5300,Non-landed Properties,1600-1700,31487.73882,35634.93549,150-160,0321,AMBER ROAD,THE SEA VIEW,15
4,6500,Non-landed Properties,1600-1700,31487.73882,35634.93549,150-160,0321,AMBER ROAD,THE SEA VIEW,15
4,5400,Non-landed Properties,1600-1700,31487.73882,35634.93549,150-160,0321,AMBER ROAD,THE SEA VIEW,15
4,6000,Non-landed Properties,1600-1700,31487.73882,35634.93549,150-160,0221,AMBER ROAD,THE SEA VIEW,15
3,4800,Non-landed Properties,1400-1500,31487.73882,35634.93549,130-140,0221,AMBER ROAD,THE SEA VIEW,15
3,4800,Non-landed Properties,1400-1500,31487.73882,35634.93549,130-140,0121,AMBER ROAD,THE SEA VIEW,15
4,6500,Non-landed Properties,1600-1700,31487.73882,35634.93549,150-160,0321,AMBER ROAD,THE SEA VIEW,15
1,2500,Non-landed Properties,500-600,31487.73882,35634.93549,40-50,0121,AMBER ROAD,THE SEA VIEW,15
3,5000,Non-landed Properties,1200-1300,31487.73882,35634.93549,110-120,0121,AMBER ROAD,THE SEA VIEW,15
3,4400,Non-landed Properties,1200-1300,31487.73882,35634.93549,110-120,0321,AMBER ROAD,THE SEA VIEW,15
1,2250,Non-landed Properties,500-600,31487.73882,35634.93549,40-50,0321,AMBER ROAD,THE SEA VIEW,15
1,2300,Non-landed Properties,500-600,31487.73882,35634.93549,50-60,0321,AMBER ROAD,THE SEA VIEW,15
1,2400,Non-landed Properties,500-600,31487.73882,35634.93549,40-50,0221,AMBER ROAD,THE SEA VIEW,15
1,2350,Non-landed Properties,500-600,31487.73882,35634.93549,40-50,0221,AMBER ROAD,THE SEA VIEW,15
4,4800,Non-landed Properties,1500-1600,31487.73882,35634.93549,140-150,0121,AMBER ROAD,THE SEA VIEW,15
5,10000,Non-landed Properties,2800-2900,31487.73882,35634.93549,260-270,0121,AMBER ROAD,THE SEA VIEW,15
4,4800,Non-landed Properties,1500-1600,31487.73882,35634.93549,140-150,0221,AMBER ROAD,THE SEA VIEW,15
4,4400,Non-landed Properties,1500-1600,31487.73882,35634.93549,140-150,0321,AMBER ROAD,THE SEA VIEW,15
4,5900,Non-landed Properties,1600-1700,31487.73882,35634.93549,150-160,0221,AMBER ROAD,THE SEA VIEW,15
4,4800,Non-landed Properties,1500-1600,31487.73882,35634.93549,140-150,0221,AMBER ROAD,THE SEA VIEW,15
2,2650,Non-landed Properties,900-1000,37230.95301,33414.816,90-100,0321,HOUGANG STREET 11,THE MINTON,19
3,3300,Non-landed Properties,1200-1300,37230.95301,33414.816,110-120,0121,HOUGANG STREET 11,THE MINTON,19
3,3200,Non-landed Properties,1200-1300,37230.95301,33414.816,110-120,0221,HOUGANG STREET 11,THE MINTON,19
3,3000,Non-landed Properties,1300-1400,37230.95301,33414.816,120-130,0121,HOUGANG STREET 11,THE MINTON,19
3,3300,Non-landed Properties,1300-1400,37230.95301,33414.816,120-130,0121,HOUGANG STREET 11,THE MINTON,19
2,3000,Non-landed Properties,1000-1100,37230.95301,33414.816,100-110,0121,HOUGANG STREET 11,THE MINTON,19
2,3100,Non-landed Properties,1100-1200,37230.95301,33414.816,100-110,0121,HOUGANG STREET 11,THE MINTON,19
2,2950,Non-landed Properties,1000-1100,37230.95301,33414.816,100-110,0321,HOUGANG STREET 11,THE MINTON,19
2,2700,Non-landed Properties,1000-1100,37230.95301,33414.816,100-110,0121,HOUGANG STREET 11,THE MINTON,19
2,2650,Non-landed Properties,1100-1200,37230.95301,33414.816,100-110,0321,HOUGANG STREET 11,THE MINTON,19
2,2850,Non-landed Properties,1000-1100,37230.95301,33414.816,100-110,0321,HOUGANG STREET 11,THE MINTON,19
2,2600,Non-landed Properties,1000-1100,37230.95301,33414.816,100-110,0321,HOUGANG STREET 11,THE MINTON,19
2,3200,Non-landed Properties,1500-1600,37230.95301,33414.816,130-140,0321,HOUGANG STREET 11,THE MINTON,19
2,2800,Non-landed Properties,900-1000,37230.95301,33414.816,90-100,0121,HOUGANG STREET 11,THE MINTON,19
NA,2200,Non-landed Properties,600-700,37230.95301,33414.816,60-70,0121,HOUGANG STREET 11,THE MINTON,19
NA,2000,Non-landed Properties,600-700,37230.95301,33414.816,60-70,0121,HOUGANG STREET 11,THE MINTON,19
NA,1850,Non-landed Properties,600-700,37230.95301,33414.816,60-70,0321,HOUGANG STREET 11,THE MINTON,19
NA,2000,Non-landed Properties,600-700,37230.95301,33414.816,60-70,0321,HOUGANG STREET 11,THE MINTON,19
2,2600,Non-landed Properties,900-1000,37230.95301,33414.816,90-100,0221,HOUGANG STREET 11,THE MINTON,19
NA,2050,Non-landed Properties,600-700,37230.95301,33414.816,60-70,0221,HOUGANG STREET 11,THE MINTON,19
2,2450,Non-landed Properties,900-1000,37230.95301,33414.816,90-100,0221,HOUGANG STREET 11,THE MINTON,19
NA,2000,Non-landed Properties,500-600,37230.95301,33414.816,50-60,0121,HOUGANG STREET 11,THE MINTON,19
NA,2100,Non-landed Properties,500-600,37230.95301,33414.816,50-60,0121,HOUGANG STREET 11,THE MINTON,19
2,2800,Non-landed Properties,900-1000,37230.95301,33414.816,80-90,0121,HOUGANG STREET 11,THE MINTON,19
2,3000,Non-landed Properties,900-1000,37230.95301,33414.816,80-90,0121,HOUGANG STREET 11,THE MINTON,19
NA,2000,Non-landed Properties,600-700,37230.95301,33414.816,50-60,0321,HOUGANG STREET 11,THE MINTON,19
NA,1900,Non-landed Properties,500-600,37230.95301,33414.816,50-60,0221,HOUGANG STREET 11,THE MINTON,19
NA,2000,Non-landed Properties,500-600,37230.95301,33414.816,50-60,0221,HOUGANG STREET 11,THE MINTON,19
4,4000,Non-landed Properties,1600-1700,37230.95301,33414.816,150-160,0321,HOUGANG STREET 11,THE MINTON,19
4,4000,Non-landed Properties,1600-1700,37230.95301,33414.816,150-160,0221,HOUGANG STREET 11,THE MINTON,19
3,4000,Non-landed Properties,1800-1900,37230.95301,33414.816,160-170,0321,HOUGANG STREET 11,THE MINTON,19
2,2800,Non-landed Properties,900-1000,37230.95301,33414.816,90-100,0121,HOUGANG STREET 11,THE MINTON,19
2,2700,Non-landed Properties,900-1000,37230.95301,33414.816,90-100,0121,HOUGANG STREET 11,THE MINTON,19
2,3000,Non-landed Properties,900-1000,37230.95301,33414.816,90-100,0221,HOUGANG STREET 11,THE MINTON,19
2,2600,Non-landed Properties,900-1000,37230.95301,33414.816,90-100,0221,HOUGANG STREET 11,THE MINTON,19
2,3000,Non-landed Properties,900-1000,37230.95301,33414.816,90-100,0321,HOUGANG STREET 11,THE MINTON,19
2,3000,Non-landed Properties,900-1000,37230.95301,33414.816,90-100,0121,HOUGANG STREET 11,THE MINTON,19
2,2600,Non-landed Properties,900-1000,37230.95301,33414.816,90-100,0221,HOUGANG STREET 11,THE MINTON,19
2,2500,Non-landed Properties,900-1000,37230.95301,33414.816,90-100,0121,HOUGANG STREET 11,THE MINTON,19
2,2700,Non-landed Properties,900-1000,37230.95301,33414.816,90-100,0321,HOUGANG STREET 11,THE MINTON,19
2,2600,Non-landed Properties,900-1000,37230.95301,33414.816,90-100,0321,HOUGANG STREET 11,THE MINTON,19
2,2700,Non-landed Properties,900-1000,37230.95301,33414.816,90-100,0221,HOUGANG STREET 11,THE MINTON,19
2,2750,Non-landed Properties,900-1000,37230.95301,33414.816,90-100,0221,HOUGANG STREET 11,THE MINTON,19
2,2700,Non-landed Properties,900-1000,37230.95301,33414.816,90-100,0121,HOUGANG STREET 11,THE MINTON,19
3,3550,Non-landed Properties,2000-2100,37230.95301,33414.816,180-190,0321,HOUGANG STREET 11,THE MINTON,19
2,2800,Non-landed Properties,900-1000,37230.95301,33414.816,90-100,0221,HOUGANG STREET 11,THE MINTON,19
2,3000,Non-landed Properties,1100-1200,37230.95301,33414.816,100-110,0321,HOUGANG STREET 11,THE MINTON,19
4,6300,Non-landed Properties,2500-2600,37230.95301,33414.816,230-240,0321,HOUGANG STREET 11,THE MINTON,19
NA,4000,Non-landed Properties,2000-2100,31797.5352,36039.15504,190-200,0121,MARINE PARADE,MARINE VIEW MANSIONS,15
NA,3200,Non-landed Properties,2000-2100,31797.5352,36039.15504,190-200,0321,MARINE PARADE,MARINE VIEW MANSIONS,15
2,2100,Non-landed Properties,1000-1100,37475.37575,20735.08766,90-100,0121,HUME AVENUE,HUME PARK II,21
3,2500,Non-landed Properties,1100-1200,37475.37575,20735.08766,100-110,0121,HUME AVENUE,HUME PARK II,21
2,2200,Non-landed Properties,900-1000,37475.37575,20735.08766,80-90,0121,HUME AVENUE,HUME PARK II,21
2,2300,Non-landed Properties,1000-1100,37475.37575,20735.08766,90-100,0121,HUME AVENUE,HUME PARK II,21
3,2850,Non-landed Properties,1200-1300,37475.37575,20735.08766,110-120,0321,HUME AVENUE,HUME PARK II,21
3,2700,Non-landed Properties,1200-1300,37475.37575,20735.08766,110-120,0121,HUME AVENUE,HUME PARK II,21
3,2400,Non-landed Properties,1200-1300,37475.37575,20735.08766,110-120,0321,HUME AVENUE,HUME PARK II,21
3,2050,Non-landed Properties,1200-1300,37475.37575,20735.08766,110-120,0121,HUME AVENUE,HUME PARK II,21
3,2200,Non-landed Properties,1200-1300,37475.37575,20735.08766,110-120,0321,HUME AVENUE,HUME PARK II,21
3,2400,Non-landed Properties,1200-1300,37475.37575,20735.08766,110-120,0321,HUME AVENUE,HUME PARK II,21
3,2600,Non-landed Properties,1200-1300,37475.37575,20735.08766,110-120,0221,HUME AVENUE,HUME PARK II,21
2,2500,Non-landed Properties,1000-1100,37475.37575,20735.08766,90-100,0121,HUME AVENUE,HUME PARK II,21
2,2300,Non-landed Properties,1000-1100,37475.37575,20735.08766,90-100,0121,HUME AVENUE,HUME PARK II,21
3,2500,Non-landed Properties,1300-1400,37475.37575,20735.08766,120-130,0121,HUME AVENUE,HUME PARK II,21
3,2500,Non-landed Properties,1200-1300,37475.37575,20735.08766,110-120,0121,HUME AVENUE,HUME PARK II,21
2,3000,Non-landed Properties,900-1000,35453.994,21996.55519,80-90,0121,KING ALBERT PARK,KAP RESIDENCES,21
4,4000,Non-landed Properties,1300-1400,35453.994,21996.55519,120-130,0121,KING ALBERT PARK,KAP RESIDENCES,21
1,2000,Non-landed Properties,500-600,35453.994,21996.55519,40-50,0121,KING ALBERT PARK,KAP RESIDENCES,21
1,2000,Non-landed Properties,400-500,35453.994,21996.55519,40-50,0121,KING ALBERT PARK,KAP RESIDENCES,21
1,2100,Non-landed Properties,500-600,35453.994,21996.55519,40-50,0121,KING ALBERT PARK,KAP RESIDENCES,21
2,2550,Non-landed Properties,600-700,35453.994,21996.55519,60-70,0121,KING ALBERT PARK,KAP RESIDENCES,21
1,2050,Non-landed Properties,500-600,35453.994,21996.55519,40-50,0121,KING ALBERT PARK,KAP RESIDENCES,21
2,2100,Non-landed Properties,500-600,35453.994,21996.55519,40-50,0121,KING ALBERT PARK,KAP RESIDENCES,21
2,3000,Non-landed Properties,600-700,35453.994,21996.55519,60-70,0321,KING ALBERT PARK,KAP RESIDENCES,21
3,4700,Non-landed Properties,1400-1500,35453.994,21996.55519,130-140,0221,KING ALBERT PARK,KAP RESIDENCES,21
4,4050,Non-landed Properties,1200-1300,35453.994,21996.55519,110-120,0321,KING ALBERT PARK,KAP RESIDENCES,21
1,2100,Non-landed Properties,400-500,35453.994,21996.55519,40-50,0321,KING ALBERT PARK,KAP RESIDENCES,21
NA,7500,Semi-Detached House,4000-4500,31854.08479,34768.01658,350-400,0321,GOODMAN ROAD,LANDED HOUSING DEVELOPMENT,15
NA,16000,Detached House,5000-5500,31854.08479,34768.01658,450-500,0221,GOODMAN ROAD,LANDED HOUSING DEVELOPMENT,15
3,2600,Non-landed Properties,1000-1100,33885.75028,36503.62007,100-110,0321,LORONG MELAYU,EAST SHINE,14
3,2800,Non-landed Properties,1000-1100,33885.75028,36503.62007,90-100,0221,LORONG MELAYU,EAST SHINE,14
3,7200,Non-landed Properties,1700-1800,26004.79576,29628.03341,160-170,0121,OCEAN DRIVE,THE AZURE,04
4,10000,Non-landed Properties,>3000,26004.79576,29628.03341,290-300,0121,OCEAN DRIVE,THE AZURE,04
3,6500,Non-landed Properties,1700-1800,26004.79576,29628.03341,160-170,0121,OCEAN DRIVE,THE AZURE,04
