noOfBedRoom,rent,propertyType,areaSqft,y,x,areaSqm,leaseDate,street,project,district
2,4300,Non-landed Properties,1400-1500,33404.13674,27567.82085,130-140,0222,BUKIT TIMAH ROAD,THE LEGEND,10
2,4200,Non-landed Properties,1400-1500,33404.13674,27567.82085,130-140,0222,BUKIT TIMAH ROAD,THE LEGEND,10
2,4200,Non-landed Properties,1400-1500,33404.13674,27567.82085,130-140,0322,BUKIT TIMAH ROAD,THE LEGEND,10
3,3500,Non-landed Properties,1000-1100,33490.46095,36175.48521,90-100,0222,KAMPONG EUNOS,DENG FU VILLE,14
3,3200,Non-landed Properties,1000-1100,33490.46095,36175.48521,90-100,0322,KAMPONG EUNOS,DENG FU VILLE,14
NA,80000,Detached House,>8000,33297.59146,25928.73535,>800,0122,CLUNY PARK,LANDED HOUSING DEVELOPMENT,10
NA,37000,Detached House,>8000,33297.59146,25928.73535,>800,0222,CLUNY PARK,LANDED HOUSING DEVELOPMENT,10
NA,14000,Terrace House,2500-3000,32230.74411,28420.42083,200-250,0222,CAIRNHILL ROAD,CAIRNHILL CONSERVATION AREA,09
3,2800,Non-landed Properties,900-1000,36487.90556,33216.13819,80-90,0122,UPPER PAYA LEBAR ROAD,BAYOU RESIDENCE,19
3,2500,Non-landed Properties,900-1000,36487.90556,33216.13819,80-90,0122,UPPER PAYA LEBAR ROAD,BAYOU RESIDENCE,19
2,3750,Non-landed Properties,700-800,30779.89514,27347.58071,70-80,0122,NATHAN ROAD,NATHAN RESIDENCES,10
2,3000,Non-landed Properties,700-800,30779.89514,27347.58071,70-80,0222,NATHAN ROAD,NATHAN RESIDENCES,10
1,2625,Non-landed Properties,500-600,30779.89514,27347.58071,50-60,0322,NATHAN ROAD,NATHAN RESIDENCES,10
2,3400,Non-landed Properties,800-900,30779.89514,27347.58071,80-90,0222,NATHAN ROAD,NATHAN RESIDENCES,10
1,3000,Non-landed Properties,500-600,30779.89514,27347.58071,50-60,0222,NATHAN ROAD,NATHAN RESIDENCES,10
1,2900,Non-landed Properties,500-600,30779.89514,27347.58071,50-60,0222,NATHAN ROAD,NATHAN RESIDENCES,10
1,3200,Non-landed Properties,1000-1100,30779.89514,27347.58071,90-100,0222,NATHAN ROAD,NATHAN RESIDENCES,10
1,3100,Non-landed Properties,500-600,30779.89514,27347.58071,50-60,0122,NATHAN ROAD,NATHAN RESIDENCES,10
1,2800,Non-landed Properties,500-600,30779.89514,27347.58071,50-60,0122,NATHAN ROAD,NATHAN RESIDENCES,10
NA,3000,Non-landed Properties,900-1000,32909.20837,33356.5948,80-90,0322,LORONG 23 GEYLANG,NON-LANDED HOUSING DEVELOPMENT,14
NA,2200,Non-landed Properties,1300-1400,32909.20837,33356.5948,120-130,0122,LORONG 23 GEYLANG,NON-LANDED HOUSING DEVELOPMENT,14
NA,2700,Non-landed Properties,1300-1400,32909.20837,33356.5948,120-130,0222,LORONG 23 GEYLANG,NON-LANDED HOUSING DEVELOPMENT,14
NA,3000,Non-landed Properties,1300-1400,32909.20837,33356.5948,120-130,0322,LORONG 23 GEYLANG,NON-LANDED HOUSING DEVELOPMENT,14
NA,3200,Non-landed Properties,1000-1100,32909.20837,33356.5948,100-110,0322,LORONG 23 GEYLANG,NON-LANDED HOUSING DEVELOPMENT,14
NA,8500,Terrace House,1000-1500,32913.11553,35591.34302,100-150,0122,EVERITT ROAD,LANDED HOUSING DEVELOPMENT,15
NA,4200,Terrace House,2000-2500,32913.11553,35591.34302,200-250,0222,EVERITT ROAD,LANDED HOUSING DEVELOPMENT,15
NA,3800,Non-landed Properties,1200-1300,32715.97909,35902.13366,110-120,0322,KOON SENG ROAD,CASA FELIZ,15
NA,2400,Non-landed Properties,1000-1100,32715.97909,35902.13366,100-110,0222,KOON SENG ROAD,CASA FELIZ,15
NA,4700,Semi-Detached House,2500-3000,37104.12949,13068.05387,250-300,0122,WESTWOOD WALK,WESTVILLE,22
NA,3500,Non-landed Properties,1500-1600,39261.74343,40045.38502,140-150,0322,ELIAS GREEN,ELIAS GREEN,18
NA,3500,Non-landed Properties,1500-1600,39261.74343,40045.38502,140-150,0122,ELIAS GREEN,ELIAS GREEN,18
NA,2700,Non-landed Properties,1500-1600,39261.74343,40045.38502,130-140,0322,ELIAS GREEN,ELIAS GREEN,18
NA,2900,Non-landed Properties,1500-1600,39261.74343,40045.38502,140-150,0122,ELIAS GREEN,ELIAS GREEN,18
NA,2900,Non-landed Properties,1500-1600,39261.74343,40045.38502,140-150,0122,ELIAS GREEN,ELIAS GREEN,18
NA,2800,Non-landed Properties,1500-1600,39261.74343,40045.38502,140-150,0222,ELIAS GREEN,ELIAS GREEN,18
NA,3000,Non-landed Properties,1500-1600,39261.74343,40045.38502,140-150,0122,ELIAS GREEN,ELIAS GREEN,18
3,4000,Non-landed Properties,1200-1300,31238.49366,29830.5244,110-120,0122,BENCOOLEN STREET,BENCOOLEN HOUSE,07
NA,2500,Non-landed Properties,1200-1300,34236.67942,29674.14366,110-120,0322,BALESTIER ROAD,LEONG HIN BUILDING,12
NA,2500,Non-landed Properties,1200-1300,34236.67942,29674.14366,110-120,0122,BALESTIER ROAD,LEONG HIN BUILDING,12
2,4000,Non-landed Properties,700-800,33934.4681107226,31523.2181590427,60-70,0322,BENG WAN ROAD,NON-LANDED HOUSING DEVELOPMENT,12
NA,5000,Terrace House,3000-3500,33505.5461,39633.59794,300-350,0322,SENNETT ROAD,EAST COAST HILL,16
3,3500,Non-landed Properties,1600-1700,33734.9285,41579.14942,140-150,0222,EASTWOOD ROAD,EASTWOOD CENTRE,16
2,3000,Non-landed Properties,900-1000,33734.9285,41579.14942,80-90,0222,EASTWOOD ROAD,EASTWOOD CENTRE,16
2,2300,Non-landed Properties,1000-1100,33734.9285,41579.14942,90-100,0122,EASTWOOD ROAD,EASTWOOD CENTRE,16
2,3900,Non-landed Properties,1000-1100,29397.18788,22510.87455,90-100,0122,PASIR PANJANG HILL,HORIZON RESIDENCES,05
2,5100,Non-landed Properties,1000-1100,29397.18788,22510.87455,90-100,0322,PASIR PANJANG HILL,HORIZON RESIDENCES,05
2,3800,Non-landed Properties,1000-1100,29397.18788,22510.87455,90-100,0222,PASIR PANJANG HILL,HORIZON RESIDENCES,05
2,4200,Non-landed Properties,1000-1100,29397.18788,22510.87455,90-100,0322,PASIR PANJANG HILL,HORIZON RESIDENCES,05
4,6000,Non-landed Properties,1400-1500,29397.18788,22510.87455,130-140,0222,PASIR PANJANG HILL,HORIZON RESIDENCES,05
2,3300,Non-landed Properties,800-900,30815.6567,27591.4093,80-90,0122,KELLOCK ROAD,KELLOCK LODGE,10
3,3300,Non-landed Properties,1200-1300,30815.6567,27591.4093,110-120,0122,KELLOCK ROAD,KELLOCK LODGE,10
2,2900,Non-landed Properties,800-900,30815.6567,27591.4093,80-90,0122,KELLOCK ROAD,KELLOCK LODGE,10
3,3400,Non-landed Properties,1200-1300,30815.6567,27591.4093,110-120,0222,KELLOCK ROAD,KELLOCK LODGE,10
2,2900,Non-landed Properties,800-900,30815.6567,27591.4093,80-90,0222,KELLOCK ROAD,KELLOCK LODGE,10
2,2700,Non-landed Properties,800-900,30815.6567,27591.4093,80-90,0122,KELLOCK ROAD,KELLOCK LODGE,10
3,3000,Non-landed Properties,1000-1100,32735.78271,34097.06844,90-100,0222,LORONG 34 GEYLANG,CENTRAL MEADOWS,14
NA,10500,Detached House,>8000,35102.138,24770.45478,>800,0222,ORIOLE CRESCENT,RAFFLES PARK,11
2,2800,Non-landed Properties,400-500,29111.15656,22716.14904,40-50,0122,PASIR PANJANG ROAD,ICON @ PASIR PANJANG,05
2,2500,Non-landed Properties,400-500,29111.15656,22716.14904,40-50,0222,PASIR PANJANG ROAD,ICON @ PASIR PANJANG,05
2,3250,Non-landed Properties,800-900,32313.33104,24511.73535,70-80,0122,QUEENSWAY,VIZ AT HOLLAND,10
2,3200,Non-landed Properties,800-900,32313.33104,24511.73535,70-80,0122,QUEENSWAY,VIZ AT HOLLAND,10
3,4000,Non-landed Properties,1200-1300,32313.33104,24511.73535,110-120,0122,QUEENSWAY,VIZ AT HOLLAND,10
2,3100,Non-landed Properties,800-900,32313.33104,24511.73535,70-80,0122,QUEENSWAY,VIZ AT HOLLAND,10
2,3800,Non-landed Properties,1100-1200,32313.33104,24511.73535,100-110,0222,QUEENSWAY,VIZ AT HOLLAND,10
3,4200,Non-landed Properties,1200-1300,32313.33104,24511.73535,110-120,0322,QUEENSWAY,VIZ AT HOLLAND,10
1,2600,Non-landed Properties,400-500,32313.33104,24511.73535,40-50,0222,QUEENSWAY,VIZ AT HOLLAND,10
1,2350,Non-landed Properties,400-500,32313.33104,24511.73535,40-50,0222,QUEENSWAY,VIZ AT HOLLAND,10
5,7000,Non-landed Properties,2600-2700,32313.33104,24511.73535,240-250,0222,QUEENSWAY,VIZ AT HOLLAND,10
2,3600,Non-landed Properties,900-1000,32313.33104,24511.73535,80-90,0322,QUEENSWAY,VIZ AT HOLLAND,10
2,3800,Non-landed Properties,1000-1100,32313.33104,24511.73535,90-100,0322,QUEENSWAY,VIZ AT HOLLAND,10
2,3700,Non-landed Properties,800-900,32313.33104,24511.73535,70-80,0322,QUEENSWAY,VIZ AT HOLLAND,10
2,3550,Non-landed Properties,1100-1200,32313.33104,24511.73535,100-110,0322,QUEENSWAY,VIZ AT HOLLAND,10
2,3700,Non-landed Properties,900-1000,32313.33104,24511.73535,80-90,0322,QUEENSWAY,VIZ AT HOLLAND,10
2,3300,Non-landed Properties,800-900,32313.33104,24511.73535,70-80,0122,QUEENSWAY,VIZ AT HOLLAND,10
2,3200,Non-landed Properties,800-900,32313.33104,24511.73535,70-80,0122,QUEENSWAY,VIZ AT HOLLAND,10
2,3150,Non-landed Properties,800-900,32313.33104,24511.73535,70-80,0122,QUEENSWAY,VIZ AT HOLLAND,10
3,4800,Non-landed Properties,1200-1300,32313.33104,24511.73535,110-120,0122,QUEENSWAY,VIZ AT HOLLAND,10
3,3300,Non-landed Properties,1200-1300,30848.85679,28406.43569,110-120,0322,RIVER VALLEY CLOSE,THE REGALIA,09
3,3800,Non-landed Properties,1200-1300,30848.85679,28406.43569,110-120,0222,RIVER VALLEY CLOSE,THE REGALIA,09
3,4300,Non-landed Properties,1200-1300,30848.85679,28406.43569,110-120,0322,RIVER VALLEY CLOSE,THE REGALIA,09
3,4600,Non-landed Properties,1200-1300,30848.85679,28406.43569,110-120,0322,RIVER VALLEY CLOSE,THE REGALIA,09
3,4400,Non-landed Properties,1200-1300,30848.85679,28406.43569,110-120,0322,RIVER VALLEY CLOSE,THE REGALIA,09
3,3700,Non-landed Properties,1200-1300,30848.85679,28406.43569,110-120,0222,RIVER VALLEY CLOSE,THE REGALIA,09
3,3800,Non-landed Properties,1200-1300,30848.85679,28406.43569,110-120,0122,RIVER VALLEY CLOSE,THE REGALIA,09
3,3500,Non-landed Properties,1200-1300,30848.85679,28406.43569,110-120,0322,RIVER VALLEY CLOSE,THE REGALIA,09
3,3900,Non-landed Properties,1200-1300,30848.85679,28406.43569,110-120,0122,RIVER VALLEY CLOSE,THE REGALIA,09
NA,3700,Non-landed Properties,1300-1400,32577.92569,32754.4725,120-130,0222,LORONG 4 GEYLANG,NON-LANDED HOUSING DEVELOPMENT,14
NA,4100,Non-landed Properties,1700-1800,28853.84094,28501.76238,160-170,0222,NEIL ROAD,NON-LANDED HOUSING DEVELOPMENT,02
2,3600,Non-landed Properties,1200-1300,30635.82494,27404.95898,110-120,0122,RIVER VALLEY ROAD,VALLEY PARK,10
2,3600,Non-landed Properties,1100-1200,30635.82494,27404.95898,100-110,0122,RIVER VALLEY ROAD,VALLEY PARK,10
2,4200,Non-landed Properties,1200-1300,30635.82494,27404.95898,110-120,0122,RIVER VALLEY ROAD,VALLEY PARK,10
2,4500,Non-landed Properties,1200-1300,30635.82494,27404.95898,110-120,0322,RIVER VALLEY ROAD,VALLEY PARK,10
2,4100,Non-landed Properties,1200-1300,30635.82494,27404.95898,110-120,0322,RIVER VALLEY ROAD,VALLEY PARK,10
2,4000,Non-landed Properties,1200-1300,30635.82494,27404.95898,110-120,0222,RIVER VALLEY ROAD,VALLEY PARK,10
2,4100,Non-landed Properties,1200-1300,30635.82494,27404.95898,110-120,0222,RIVER VALLEY ROAD,VALLEY PARK,10
2,4500,Non-landed Properties,1300-1400,30635.82494,27404.95898,120-130,0322,RIVER VALLEY ROAD,VALLEY PARK,10
2,4100,Non-landed Properties,1200-1300,30635.82494,27404.95898,110-120,0122,RIVER VALLEY ROAD,VALLEY PARK,10
2,4000,Non-landed Properties,1200-1300,30635.82494,27404.95898,110-120,0122,RIVER VALLEY ROAD,VALLEY PARK,10
3,5700,Non-landed Properties,1700-1800,30635.82494,27404.95898,150-160,0122,RIVER VALLEY ROAD,VALLEY PARK,10
3,5800,Non-landed Properties,1700-1800,30635.82494,27404.95898,150-160,0122,RIVER VALLEY ROAD,VALLEY PARK,10
3,5700,Non-landed Properties,1800-1900,30635.82494,27404.95898,160-170,0322,RIVER VALLEY ROAD,VALLEY PARK,10
3,5200,Non-landed Properties,1700-1800,30635.82494,27404.95898,150-160,0222,RIVER VALLEY ROAD,VALLEY PARK,10
3,4750,Non-landed Properties,1700-1800,30635.82494,27404.95898,150-160,0222,RIVER VALLEY ROAD,VALLEY PARK,10
4,12000,Non-landed Properties,>3000,30635.82494,27404.95898,>300,0122,RIVER VALLEY ROAD,VALLEY PARK,10
3,6000,Non-landed Properties,1700-1800,30635.82494,27404.95898,150-160,0122,RIVER VALLEY ROAD,VALLEY PARK,10
3,5200,Non-landed Properties,1600-1700,30635.82494,27404.95898,140-150,0122,RIVER VALLEY ROAD,VALLEY PARK,10
3,4800,Non-landed Properties,1600-1700,30635.82494,27404.95898,140-150,0222,RIVER VALLEY ROAD,VALLEY PARK,10
3,6500,Non-landed Properties,1700-1800,30635.82494,27404.95898,150-160,0222,RIVER VALLEY ROAD,VALLEY PARK,10
3,6500,Non-landed Properties,1800-1900,30635.82494,27404.95898,160-170,0222,RIVER VALLEY ROAD,VALLEY PARK,10
3,8000,Non-landed Properties,1800-1900,30635.82494,27404.95898,160-170,0222,RIVER VALLEY ROAD,VALLEY PARK,10
3,5200,Non-landed Properties,1700-1800,30635.82494,27404.95898,150-160,0322,RIVER VALLEY ROAD,VALLEY PARK,10
3,6500,Non-landed Properties,1700-1800,30635.82494,27404.95898,150-160,0122,RIVER VALLEY ROAD,VALLEY PARK,10
2,4200,Non-landed Properties,1100-1200,30635.82494,27404.95898,100-110,0122,RIVER VALLEY ROAD,VALLEY PARK,10
2,4500,Non-landed Properties,1200-1300,30635.82494,27404.95898,110-120,0222,RIVER VALLEY ROAD,VALLEY PARK,10
2,4000,Non-landed Properties,1100-1200,30635.82494,27404.95898,100-110,0222,RIVER VALLEY ROAD,VALLEY PARK,10
2,4000,Non-landed Properties,1100-1200,30635.82494,27404.95898,100-110,0322,RIVER VALLEY ROAD,VALLEY PARK,10
2,4200,Non-landed Properties,1200-1300,30635.82494,27404.95898,110-120,0322,RIVER VALLEY ROAD,VALLEY PARK,10
2,4200,Non-landed Properties,1200-1300,30635.82494,27404.95898,110-120,0322,RIVER VALLEY ROAD,VALLEY PARK,10
2,3800,Non-landed Properties,1200-1300,30635.82494,27404.95898,110-120,0322,RIVER VALLEY ROAD,VALLEY PARK,10
2,4000,Non-landed Properties,1100-1200,30635.82494,27404.95898,100-110,0322,RIVER VALLEY ROAD,VALLEY PARK,10
2,4500,Non-landed Properties,1100-1200,30635.82494,27404.95898,100-110,0222,RIVER VALLEY ROAD,VALLEY PARK,10
2,4800,Non-landed Properties,1200-1300,30635.82494,27404.95898,110-120,0122,RIVER VALLEY ROAD,VALLEY PARK,10
2,4500,Non-landed Properties,1200-1300,30635.82494,27404.95898,110-120,0322,RIVER VALLEY ROAD,VALLEY PARK,10
2,3700,Non-landed Properties,1100-1200,30635.82494,27404.95898,100-110,0122,RIVER VALLEY ROAD,VALLEY PARK,10
2,3650,Non-landed Properties,1200-1300,30635.82494,27404.95898,110-120,0122,RIVER VALLEY ROAD,VALLEY PARK,10
2,4000,Non-landed Properties,1100-1200,30635.82494,27404.95898,100-110,0122,RIVER VALLEY ROAD,VALLEY PARK,10
1,3100,Non-landed Properties,700-800,30635.82494,27404.95898,70-80,0122,RIVER VALLEY ROAD,VALLEY PARK,10
1,3000,Non-landed Properties,700-800,30635.82494,27404.95898,70-80,0122,RIVER VALLEY ROAD,VALLEY PARK,10
1,3100,Non-landed Properties,700-800,30635.82494,27404.95898,70-80,0122,RIVER VALLEY ROAD,VALLEY PARK,10
1,2650,Non-landed Properties,700-800,30635.82494,27404.95898,70-80,0122,RIVER VALLEY ROAD,VALLEY PARK,10
2,4400,Non-landed Properties,1300-1400,30635.82494,27404.95898,120-130,0122,RIVER VALLEY ROAD,VALLEY PARK,10
2,4000,Non-landed Properties,1200-1300,30635.82494,27404.95898,110-120,0122,RIVER VALLEY ROAD,VALLEY PARK,10
2,4450,Non-landed Properties,1200-1300,30635.82494,27404.95898,110-120,0122,RIVER VALLEY ROAD,VALLEY PARK,10
1,2800,Non-landed Properties,700-800,30635.82494,27404.95898,70-80,0122,RIVER VALLEY ROAD,VALLEY PARK,10
1,2750,Non-landed Properties,800-900,30635.82494,27404.95898,70-80,0322,RIVER VALLEY ROAD,VALLEY PARK,10
1,3000,Non-landed Properties,800-900,30635.82494,27404.95898,70-80,0322,RIVER VALLEY ROAD,VALLEY PARK,10
2,4000,Non-landed Properties,1200-1300,30635.82494,27404.95898,110-120,0222,RIVER VALLEY ROAD,VALLEY PARK,10
2,4500,Non-landed Properties,1300-1400,30635.82494,27404.95898,120-130,0322,RIVER VALLEY ROAD,VALLEY PARK,10
1,2700,Non-landed Properties,800-900,30635.82494,27404.95898,70-80,0322,RIVER VALLEY ROAD,VALLEY PARK,10
1,3000,Non-landed Properties,700-800,30635.82494,27404.95898,70-80,0322,RIVER VALLEY ROAD,VALLEY PARK,10
1,3000,Non-landed Properties,700-800,30635.82494,27404.95898,70-80,0322,RIVER VALLEY ROAD,VALLEY PARK,10
1,3400,Non-landed Properties,800-900,30635.82494,27404.95898,70-80,0322,RIVER VALLEY ROAD,VALLEY PARK,10
2,5000,Non-landed Properties,1400-1500,30635.82494,27404.95898,130-140,0222,RIVER VALLEY ROAD,VALLEY PARK,10
1,2800,Non-landed Properties,700-800,30635.82494,27404.95898,70-80,0322,RIVER VALLEY ROAD,VALLEY PARK,10
1,3300,Non-landed Properties,800-900,30635.82494,27404.95898,70-80,0222,RIVER VALLEY ROAD,VALLEY PARK,10
1,3100,Non-landed Properties,700-800,30635.82494,27404.95898,70-80,0222,RIVER VALLEY ROAD,VALLEY PARK,10
1,3200,Non-landed Properties,800-900,30635.82494,27404.95898,70-80,0322,RIVER VALLEY ROAD,VALLEY PARK,10
2,3900,Non-landed Properties,1200-1300,30635.82494,27404.95898,110-120,0222,RIVER VALLEY ROAD,VALLEY PARK,10
1,2500,Non-landed Properties,700-800,30635.82494,27404.95898,70-80,0322,RIVER VALLEY ROAD,VALLEY PARK,10
1,2800,Non-landed Properties,700-800,30635.82494,27404.95898,70-80,0322,RIVER VALLEY ROAD,VALLEY PARK,10
1,3450,Non-landed Properties,800-900,30635.82494,27404.95898,70-80,0122,RIVER VALLEY ROAD,VALLEY PARK,10
2,4800,Non-landed Properties,1200-1300,30635.82494,27404.95898,110-120,0122,RIVER VALLEY ROAD,VALLEY PARK,10
1,3000,Non-landed Properties,800-900,30635.82494,27404.95898,70-80,0122,RIVER VALLEY ROAD,VALLEY PARK,10
3,3400,Non-landed Properties,800-900,32147.49007,35327.07087,80-90,0322,HAIG ROAD,HAIG RESIDENCES,15
1,3000,Non-landed Properties,400-500,36336.48046,32227.13195,30-40,0222,UPPER SERANGOON ROAD,VIBES@UPPER SERANGOON,19
1,2100,Non-landed Properties,400-500,36336.48046,32227.13195,40-50,0322,UPPER SERANGOON ROAD,VIBES@UPPER SERANGOON,19
1,1850,Non-landed Properties,300-400,36336.48046,32227.13195,30-40,0322,UPPER SERANGOON ROAD,VIBES@UPPER SERANGOON,19
2,2800,Non-landed Properties,800-900,36336.48046,32227.13195,80-90,0122,UPPER SERANGOON ROAD,VIBES@UPPER SERANGOON,19
NA,4000,Non-landed Properties,900-1000,32894.21655,29792.59013,80-90,0322,BRISTOL ROAD,BRISTOL LODGE,08
2,2200,Non-landed Properties,600-700,34696.80974,36350.54582,60-70,0322,JALAN SINGA,SINGA HILLS,14
3,3300,Non-landed Properties,1100-1200,34696.80974,36350.54582,100-110,0222,JALAN SINGA,SINGA HILLS,14
3,2450,Non-landed Properties,800-900,34696.80974,36350.54582,70-80,0222,JALAN SINGA,SINGA HILLS,14
1,1850,Non-landed Properties,400-500,34696.80974,36350.54582,40-50,0222,JALAN SINGA,SINGA HILLS,14
2,2500,Non-landed Properties,600-700,34696.80974,36350.54582,60-70,0122,JALAN SINGA,SINGA HILLS,14
2,2300,Non-landed Properties,700-800,37484.20731,42818.56224,70-80,0122,FLORA DRIVE,HEDGES PARK CONDOMINIUM,17
2,2500,Non-landed Properties,900-1000,37484.20731,42818.56224,80-90,0322,FLORA DRIVE,HEDGES PARK CONDOMINIUM,17
1,1800,Non-landed Properties,400-500,37484.20731,42818.56224,40-50,0122,FLORA DRIVE,HEDGES PARK CONDOMINIUM,17
1,1950,Non-landed Properties,400-500,37484.20731,42818.56224,40-50,0122,FLORA DRIVE,HEDGES PARK CONDOMINIUM,17
1,2200,Non-landed Properties,400-500,37484.20731,42818.56224,40-50,0322,FLORA DRIVE,HEDGES PARK CONDOMINIUM,17
1,1850,Non-landed Properties,400-500,37484.20731,42818.56224,40-50,0322,FLORA DRIVE,HEDGES PARK CONDOMINIUM,17
1,1850,Non-landed Properties,500-600,37484.20731,42818.56224,50-60,0322,FLORA DRIVE,HEDGES PARK CONDOMINIUM,17
2,1750,Non-landed Properties,700-800,37484.20731,42818.56224,70-80,0122,FLORA DRIVE,HEDGES PARK CONDOMINIUM,17
1,1700,Non-landed Properties,400-500,37484.20731,42818.56224,40-50,0222,FLORA DRIVE,HEDGES PARK CONDOMINIUM,17
1,2000,Non-landed Properties,500-600,37484.20731,42818.56224,50-60,0122,FLORA DRIVE,HEDGES PARK CONDOMINIUM,17
3,4000,Non-landed Properties,1100-1200,37484.20731,42818.56224,100-110,0122,FLORA DRIVE,HEDGES PARK CONDOMINIUM,17
2,2500,Non-landed Properties,700-800,37484.20731,42818.56224,70-80,0122,FLORA DRIVE,HEDGES PARK CONDOMINIUM,17
1,1700,Non-landed Properties,400-500,37484.20731,42818.56224,40-50,0122,FLORA DRIVE,HEDGES PARK CONDOMINIUM,17
2,3000,Non-landed Properties,700-800,37484.20731,42818.56224,70-80,0322,FLORA DRIVE,HEDGES PARK CONDOMINIUM,17
2,2700,Non-landed Properties,700-800,37484.20731,42818.56224,70-80,0222,FLORA DRIVE,HEDGES PARK CONDOMINIUM,17
1,1800,Non-landed Properties,400-500,37484.20731,42818.56224,40-50,0122,FLORA DRIVE,HEDGES PARK CONDOMINIUM,17
2,2450,Non-landed Properties,700-800,37484.20731,42818.56224,70-80,0322,FLORA DRIVE,HEDGES PARK CONDOMINIUM,17
2,2700,Non-landed Properties,900-1000,37484.20731,42818.56224,80-90,0322,FLORA DRIVE,HEDGES PARK CONDOMINIUM,17
2,3875,Non-landed Properties,700-800,37484.20731,42818.56224,70-80,0322,FLORA DRIVE,HEDGES PARK CONDOMINIUM,17
2,3000,Non-landed Properties,700-800,37484.20731,42818.56224,70-80,0222,FLORA DRIVE,HEDGES PARK CONDOMINIUM,17
2,2500,Non-landed Properties,700-800,37484.20731,42818.56224,70-80,0222,FLORA DRIVE,HEDGES PARK CONDOMINIUM,17
2,2400,Non-landed Properties,900-1000,37484.20731,42818.56224,80-90,0122,FLORA DRIVE,HEDGES PARK CONDOMINIUM,17
2,2300,Non-landed Properties,700-800,37484.20731,42818.56224,70-80,0322,FLORA DRIVE,HEDGES PARK CONDOMINIUM,17
2,2100,Non-landed Properties,700-800,37484.20731,42818.56224,70-80,0122,FLORA DRIVE,HEDGES PARK CONDOMINIUM,17
2,3000,Non-landed Properties,700-800,37484.20731,42818.56224,70-80,0322,FLORA DRIVE,HEDGES PARK CONDOMINIUM,17
4,3400,Non-landed Properties,1300-1400,37484.20731,42818.56224,120-130,0322,FLORA DRIVE,HEDGES PARK CONDOMINIUM,17
3,3300,Non-landed Properties,1000-1100,37484.20731,42818.56224,90-100,0322,FLORA DRIVE,HEDGES PARK CONDOMINIUM,17
2,2300,Non-landed Properties,700-800,37484.20731,42818.56224,70-80,0122,FLORA DRIVE,HEDGES PARK CONDOMINIUM,17
2,2500,Non-landed Properties,700-800,37484.20731,42818.56224,70-80,0222,FLORA DRIVE,HEDGES PARK CONDOMINIUM,17
4,3350,Non-landed Properties,1300-1400,37484.20731,42818.56224,120-130,0222,FLORA DRIVE,HEDGES PARK CONDOMINIUM,17
3,3000,Non-landed Properties,1000-1100,37484.20731,42818.56224,90-100,0222,FLORA DRIVE,HEDGES PARK CONDOMINIUM,17
2,2450,Non-landed Properties,700-800,37484.20731,42818.56224,70-80,0122,FLORA DRIVE,HEDGES PARK CONDOMINIUM,17
3,3300,Non-landed Properties,1000-1100,37484.20731,42818.56224,90-100,0122,FLORA DRIVE,HEDGES PARK CONDOMINIUM,17
2,2100,Non-landed Properties,800-900,37484.20731,42818.56224,80-90,0322,FLORA DRIVE,HEDGES PARK CONDOMINIUM,17
2,2200,Non-landed Properties,700-800,37484.20731,42818.56224,70-80,0122,FLORA DRIVE,HEDGES PARK CONDOMINIUM,17
2,3000,Non-landed Properties,1000-1100,37484.20731,42818.56224,90-100,0322,FLORA DRIVE,HEDGES PARK CONDOMINIUM,17
NA,5400,Terrace House,2000-2500,32374.86914,35241.57369,200-250,0222,HAIG LANE/SERAYA LANE,LANDED HOUSING DEVELOPMENT,15
NA,6200,Terrace House,2500-3000,32374.86914,35241.57369,200-250,0222,HAIG LANE/SERAYA LANE,LANDED HOUSING DEVELOPMENT,15
2,5000,Non-landed Properties,900-1000,31190.00136,29063.26088,80-90,0322,OXLEY RISE,VISIONCREST,09
1,3700,Non-landed Properties,700-800,31190.00136,29063.26088,60-70,0222,OXLEY RISE,VISIONCREST,09
1,3500,Non-landed Properties,700-800,31190.00136,29063.26088,60-70,0322,OXLEY RISE,VISIONCREST,09
3,5800,Non-landed Properties,1100-1200,31190.00136,29063.26088,100-110,0222,OXLEY RISE,VISIONCREST,09
1,4100,Non-landed Properties,700-800,31190.00136,29063.26088,60-70,0322,OXLEY RISE,VISIONCREST,09
3,5200,Non-landed Properties,1100-1200,31190.00136,29063.26088,100-110,0122,OXLEY RISE,VISIONCREST,09
3,6500,Non-landed Properties,1300-1400,31190.00136,29063.26088,120-130,0322,OXLEY RISE,VISIONCREST,09
2,4800,Non-landed Properties,800-900,31190.00136,29063.26088,80-90,0322,OXLEY RISE,VISIONCREST,09
2,5500,Non-landed Properties,900-1000,31190.00136,29063.26088,80-90,0322,OXLEY RISE,VISIONCREST,09
2,4200,Non-landed Properties,900-1000,31190.00136,29063.26088,80-90,0322,OXLEY RISE,VISIONCREST,09
2,4600,Non-landed Properties,900-1000,31190.00136,29063.26088,80-90,0222,OXLEY RISE,VISIONCREST,09
2,5000,Non-landed Properties,800-900,31190.00136,29063.26088,80-90,0222,OXLEY RISE,VISIONCREST,09
2,4700,Non-landed Properties,900-1000,31190.00136,29063.26088,80-90,0322,OXLEY RISE,VISIONCREST,09
2,3900,Non-landed Properties,900-1000,31190.00136,29063.26088,80-90,0122,OXLEY RISE,VISIONCREST,09
2,4400,Non-landed Properties,900-1000,31190.00136,29063.26088,80-90,0122,OXLEY RISE,VISIONCREST,09
